sentences,sentenceIndex,paragraphIndex,section,wikiId
Grete Paia (born 27 August 1995) is an Estonian singer and songwriter.,0,0,N/A,43052878
She is best known internationally for competing in Eesti Laul 2013 and later in Eesti Laul 2016.,1,0,N/A,43052878
"She also competed in Eesti Laul 2019 with her song ""Kui isegi kaotan"".",2,0,N/A,43052878
==,0,1,== Early life ==,43052878
Early life ==,1,1,== Early life ==,43052878
"Grete Paia was born on 27 August 1995 in Kuressaare, Estonia on the island of Saaremaa.",0,2,== Early life ==,43052878
She attended Kuressaare Gymnasium (Kuressaare Gümnaasium).,1,2,== Early life ==,43052878
==,0,3,== Career ==,43052878
Career ==,1,3,== Career ==,43052878
"On 13 December 2012, Paia was announced as one of the twenty finalists for Eesti Laul 2013 with her Estonian language song ""Päästke noored hinged"" (Save the souls of the young).",0,4,== Career ==,43052878
"She competed in the first semi-final, held on 16 February 2013 and performed in the seventh position.",1,4,== Career ==,43052878
"It was revealed that she was not one of the jury's five qualifiers, placing sixth out of ten, but placed first in the public vote and was able to advance to the final, ending in third place.",2,4,== Career ==,43052878
"In the final, held on 2 March 2013, Paia performed in the final position out of ten.",3,4,== Career ==,43052878
"She placed fifth with the jury and first with the public and was able to advance to the superfinal, being one of the top two.",4,4,== Career ==,43052878
"In the superfinal, she competed against Birgit Õigemeel and her song ""Et uus saaks alguse"".",5,4,== Career ==,43052878
"She lost in the public vote-only superfinal, and placed second behind the winner, Õigemeel.",6,4,== Career ==,43052878
"On 5 November 2015, it was announced that Paia would return to Eesti Laul 2016 with a song called ""Stories Untold"".",7,4,== Career ==,43052878
She finished 7th place in the final.,8,4,== Career ==,43052878
"On 1 December 2018, it was announced that Paia would participate in Eesti Laul 2019 with her song ""Kui isegi kaotan"".",0,5,== Career ==,43052878
"The song failed to qualify, as despite it finishing in the top 6 in the semi it was not in the top 4 in the jury ranking, nor did it receive enough televotes in the second round of voting.",1,5,== Career ==,43052878
"Paia is competing in Eesti Laul 2022 as a feature artist on Andrei Zevakin's song ""Mis nüüd saab"", so far they have progressed to the semi final round after qualifying through the televote.",0,6,== Career ==,43052878
==,0,7,== References ==,43052878
References ==,1,7,== References ==,43052878
