sentences,sentenceIndex,paragraphIndex,section,wikiId
Andrew Giddings (born 10 July 1963) is an English musician.,0,0,N/A,3923557
"He primarily plays keyboard instruments and is best known as a former member of British rock group Jethro Tull, for whom he was the longest serving keyboardist.",1,0,N/A,3923557
==,0,1,== Early life ==,3923557
Early life ==,1,1,== Early life ==,3923557
"Giddings was born in Pembury, Kent, England.",0,2,== Early life ==,3923557
"His mother enrolled him in piano lessons at an early age, which he quit by his early teens in favour of learning to play pop music by ear.",1,2,== Early life ==,3923557
"After leaving school, he found employment in a musical instrument store.",2,2,== Early life ==,3923557
==,0,3,== Career ==,3923557
Career ==,1,3,== Career ==,3923557
"Giddings began his professional music career in 1980, playing with the groups Profusion, The Chase, and The Brothers Grimm, later forming his own band X-statique.",0,4,== Career ==,3923557
"He had a brief solo period backing artists from the past, recording and touring with Eric Burdon's band for about five years.",1,4,== Career ==,3923557
"Later he recorded with various artists including Leo Sayer, Sniff 'n' the Tears, Vyktoria Keating, Willy Porter, and Jon Anderson of Yes.",2,4,== Career ==,3923557
"Giddings joined Jethro Tull in 1991, succeeding Maartin Allcock.",3,4,== Career ==,3923557
"He played on the albums Catfish Rising,  Jethro Tull In Concert,  The Beacons Bottom Tapes, Roots to Branches, J-Tull Dot Com, Living with the Past, The Jethro Tull Christmas Album and Aqualung Live.",4,4,== Career ==,3923557
He toured with the band all over the world until 2007 when he was succeeded by John O’Hara.,5,4,== Career ==,3923557
"Giddings also played with Ian Anderson on two of the latter's solo albums, Divinities: Twelve Dances with God and The Secret Language of Birds, also on solo albums with Martin Barre.",6,4,== Career ==,3923557
"After leaving Jethro Tull, Giddings produced a solo album in 2010, Picture This, a collection of his keyboard and electronic music.",7,4,== Career ==,3923557
"Later he provided keyboard and orchestration services via e-sessions, and wrote and recorded music for film and television at his digital studio in Oxfordshire.",8,4,== Career ==,3923557
==,0,5,== References ==,3923557
References ==,1,5,== References ==,3923557
==,0,6,== External links ==,3923557
External links ==,1,6,== External links ==,3923557
Andrew Giddings Music at Reverb Nation,0,7,== External links ==,3923557
Andrew Giddings at Jethro Tull official website,0,8,== External links ==,3923557
Artist Biography by Gary Hill,0,9,== External links ==,3923557
