sentences,sentenceIndex,paragraphIndex,section,wikiId
"Louis Jay Pearlman (June 19, 1954 – August 19, 2016) was an American record producer.",0,0,N/A,1074424
"He was the person behind many successful 1990s boy bands, having formed and funded the Backstreet Boys.",1,0,N/A,1074424
"After their massive success, he then developed NSYNC.",2,0,N/A,1074424
"In 2006, he was accused of running one of the largest and longest-running Ponzi schemes in US history, leaving more than $300 million in debts.",3,0,N/A,1074424
"After being apprehended, he pled guilty to conspiracy, money laundering, and making false statements during a bankruptcy proceeding.",4,0,N/A,1074424
"In 2008, Pearlman was convicted and sentenced to 25 years in prison.",5,0,N/A,1074424
He died in federal custody in 2016.,6,0,N/A,1074424
==,0,1,== Early life ==,1074424
Early life ==,1,1,== Early life ==,1074424
"Lou Pearlman was born and raised in New York City, New York, the only child of Jewish parents Hy Pearlman, who ran a dry cleaning business, and Reenie Pearlman, a school lunchroom aide.",0,2,== Early life ==,1074424
He was a first cousin of the musician Art Garfunkel.,1,2,== Early life ==,1074424
"Pearlman's home at Mitchell Gardens Apartments was located across from Flushing Airport, where he and childhood friend Alan Gross would watch blimps take off and land.",2,2,== Early life ==,1074424
"According to his autobiography, Bands, Brands, & Billions, it was during this period that he used his position on his school newspaper to earn credentials and get his first ride in a blimp.",3,2,== Early life ==,1074424
"This is disputed by Gross, who claims he was the school reporter, and allowed Pearlman to tag along.",4,2,== Early life ==,1074424
Garfunkel's fame and wealth helped inspire Pearlman's own interest in the music business.,5,2,== Early life ==,1074424
"As a teenager he managed a band, but when success in music proved elusive, he turned his attention to aviation.",6,2,== Early life ==,1074424
"During his first year as a student at Queens College, Pearlman wrote a business plan for a class project based on the idea of a helicopter taxi service in New York City.",7,2,== Early life ==,1074424
"By the late 1970s, he had launched the business based on his business plan, starting with one helicopter.",8,2,== Early life ==,1074424
He persuaded German businessman Theodor Wüllenkemper to train him on blimps and subsequently spent some time at Wüllenkemper's facilities in West Germany learning about the airships.,9,2,== Early life ==,1074424
==,0,3,== Suspicions of insurance fraud and pump and dump ==,1074424
Suspicions of insurance fraud and pump and dump ==,1,3,== Suspicions of insurance fraud and pump and dump ==,1074424
"Returning to the U.S., Pearlman formed Airship Enterprises Ltd, which leased a blimp to Jordache before actually owning one.",0,4,== Suspicions of insurance fraud and pump and dump ==,1074424
"He used the funds from Jordache to construct a blimp, which promptly crashed.",1,4,== Suspicions of insurance fraud and pump and dump ==,1074424
"The two parties sued each other, and seven years later Pearlman was awarded $2.5 million in damages.",2,4,== Suspicions of insurance fraud and pump and dump ==,1074424
"On the advice of a friend, Pearlman started a new company, Airship International, taking it public to raise the $3 million he needed to purchase a blimp, falsely claiming that he had a partnership with Wüllenkemper.",3,4,== Suspicions of insurance fraud and pump and dump ==,1074424
He leased the blimp to McDonald's for advertising.,4,4,== Suspicions of insurance fraud and pump and dump ==,1074424
"Pearlman then relocated Airship International to Orlando, Florida, in July 1991, where he signed MetLife and SeaWorld as clients for his blimps.",5,4,== Suspicions of insurance fraud and pump and dump ==,1074424
Airship International suffered when one of its clients left and three of the aircraft crashed.,6,4,== Suspicions of insurance fraud and pump and dump ==,1074424
"The company's stock, which had once been pumped up to $6 a share, dropped to a price of three cents a share, and the company was shut down.",7,4,== Suspicions of insurance fraud and pump and dump ==,1074424
"After he took the company public in 1985, Pearlman became personally and professionally close to Jerome Rosen, a partner at small-cap trading outfit Norbay Securities.",8,4,== Suspicions of insurance fraud and pump and dump ==,1074424
"Based in Bayside, Queens, and frequently in trouble with regulators, Norbay actively traded Airship stock.",9,4,== Suspicions of insurance fraud and pump and dump ==,1074424
"This sent Airship's stock price consistently higher, enabling Pearlman to sell hundreds of thousands of shares and warrants at ever-higher prices.",10,4,== Suspicions of insurance fraud and pump and dump ==,1074424
"However, Airship was reporting little revenue, cash flow or net income.",11,4,== Suspicions of insurance fraud and pump and dump ==,1074424
