sentences,sentenceIndex,paragraphIndex,section,wikiId
"Giuseppe ""Pino"" Donaggio (born 24 November 1941) is an Italian musician, singer, and composer of film and television scores.",0,0,N/A,2268332
"A classically-trained violinist, Donaggio is known for his collaborations with director Brian De Palma, and for his work in both European and American genre cinema.",1,0,N/A,2268332
"He has won two Italian Golden Globe Awards, and has been nominated for two David di Donatello, four Golden Ciak, two Nastro d'Argento, and a Saturn Award.",2,0,N/A,2268332
==,0,1,== Life and career ==,2268332
Life and career ==,1,1,== Life and career ==,2268332
"Born in Burano (an island of Venice), into a family of musicians, Donaggio began studying violin at the age of ten, first at the Benedetto Marcello conservatory in Venice, followed by the Giuseppe Verdi Conservatory in Milan.",0,2,== Life and career ==,2268332
"At the age of 14, he made his solo debut in a Vivaldi concert for Italian radio, then went on to play for both the I Solisti Veneti and the Solisti di Milano.",1,2,== Life and career ==,2268332
The discovery of rock and roll during the summer of 1959 ended Donaggio's classical career when he made his singing debut with Paul Anka.,2,2,== Life and career ==,2268332
He then began to write his own songs and established himself as one of Italy's prominent singer-songwriters.,3,2,== Life and career ==,2268332
"He took part in the Sanremo Festival with ""Come sinfonia"" (1961) and had a string of successes including ""Una casa in cima al mondo"".",4,2,== Life and career ==,2268332
"However, his greatest hit was the 1965 hit ""Io che non-vivo"", which sold 80 million records worldwide and was performed most popularly in English as ""You Don't Have to Say You Love Me"" by Dusty Springfield and Elvis Presley.",0,3,== Life and career ==,2268332
His first film was the British/Italian horror film Don't Look Now.,1,3,== Life and career ==,2268332
"Since then he has composed music for several films, including Dario Argento's Two Evil Eyes, Trauma and Do You Like Hitchcock?.",2,3,== Life and career ==,2268332
"He also composed the scores for several horror films including Piranha, Tourist Trap, The Howling, The Black Cat and Seed of Chucky.",3,3,== Life and career ==,2268332
"He works regularly with US director Brian De Palma, scoring De Palma's Carrie, Home Movies, Dressed to Kill, Blow Out, Body Double, Raising Cain  and Passion.",4,3,== Life and career ==,2268332
In 2012 he was awarded the Lifetime Achievement Award from the World Soundtrack Academy.,0,4,== Life and career ==,2268332
==,0,5,== Filmography ==,2268332
Filmography ==,1,5,== Filmography ==,2268332
===,0,6,== Filmography == | === Film ===,2268332
Film =,1,6,== Filmography == | === Film ===,2268332
==,2,6,== Filmography == | === Film ===,2268332
====,0,7,== Filmography == | ==== 1970s ====,2268332
1970s,1,7,== Filmography == | ==== 1970s ====,2268332
====,2,7,== Filmography == | ==== 1970s ====,2268332
====,0,8,== Filmography == | ==== 1980s ====,2268332
1980s,1,8,== Filmography == | ==== 1980s ====,2268332
=,2,8,== Filmography == | ==== 1980s ====,2268332
===,3,8,== Filmography == | ==== 1980s ====,2268332
==== 1990s,0,9,== Filmography == | ==== 1990s ====,2268332
====,1,9,== Filmography == | ==== 1990s ====,2268332
====,0,10,== Filmography == | ==== 2000s ====,2268332
2000s,1,10,== Filmography == | ==== 2000s ====,2268332
==,2,10,== Filmography == | ==== 2000s ====,2268332
==,3,10,== Filmography == | ==== 2000s ====,2268332
==== 2010s,0,11,== Filmography == | ==== 2010s ====,2268332
====,1,11,== Filmography == | ==== 2010s ====,2268332
===,0,12,== Filmography == | === Television ===,2268332
Television =,1,12,== Filmography == | === Television ===,2268332
==,2,12,== Filmography == | === Television ===,2268332
==,0,13,== References ==,2268332
References ==,1,13,== References ==,2268332
==,0,14,== External links ==,2268332
External links ==,1,14,== External links ==,2268332
Pino Donaggio at IMDb,0,15,== External links ==,2268332
Pino Donaggio discography at Discogs,0,16,== External links ==,2268332
Pino Donaggio in Epdlp (Spanish),0,17,== External links ==,2268332
