sentences,sentenceIndex,paragraphIndex,section,wikiId
"Adam Gock is an Australian composer, creative director and music entrepreneur.",0,0,N/A,65005459
"He is the co-founder of The D. A's Office, a music production and composition house specializing in music for screen.",1,0,N/A,65005459
==,0,1,== Career ==,65005459
Career ==,1,1,== Career ==,65005459
"Gock is a featured composer on the scores for over 300 TV series, and together with his creative and business partner Dinesh Wicks has won the APRA AMCOS Screen Music Award for 'Most Performed Composer – Australia' seven times (2020, 2019, 2018, 2017, 2015, 2012, 2011).",0,2,== Career ==,65005459
Gock and Wicks were recognized for their contribution to the Australian music industry in 2014 with the coveted APRA AMCOS International Achievement Award.,1,2,== Career ==,65005459
Gock and Wicks expanded the company to include US operations in 2012 with offices in New York and Los Angeles.,2,2,== Career ==,65005459
The D. A's Office also won the US ASCAP's Top Series Music Award in 2013 and 2014.,3,2,== Career ==,65005459
Gock is also the co-founder of the ScoreMofo music library and music for branded content agency LAMP.,4,2,== Career ==,65005459
"Some of Gock's best known works are the musical scores for series Masterchef, Shark Tank, Lego Masters, Sea Patrol, Holey Moley, and Hell's Kitchen.",5,2,== Career ==,65005459
Gock and Wicks also write pop music under the moniker Cali Satellites with various guest vocalists.,6,2,== Career ==,65005459
==,0,3,== References ==,65005459
References ==,1,3,== References ==,65005459
==,0,4,== External links ==,65005459
External links ==,1,4,== External links ==,65005459
The DA's Office Official Website,0,5,== External links ==,65005459
