sentences,sentenceIndex,paragraphIndex,section,wikiId
"John Waldo Green (October 10, 1908 – May 15, 1989) was an American songwriter, composer, musical arranger, conductor and pianist.",0,0,N/A,3634591
"He was given the nickname ""Beulah"" by colleague Conrad Salinger.",1,0,N/A,3634591
"His most famous song was one of his earliest, ""Body and Soul"" from the revue Three's a Crowd.",2,0,N/A,3634591
"Green won four Academy Awards for his film scores and a fifth for producing a short musical film, and he was inducted into the Songwriters Hall of Fame in 1972.",3,0,N/A,3634591
He was also honored with a star on the Hollywood Walk of Fame.,4,0,N/A,3634591
==,0,1,== Early years ==,3634591
Early years ==,1,1,== Early years ==,3634591
"John Waldo Green was born in New York City, the son of musical parents Vivian Isidor Green (June 29, 1885 – January 3, 1940)  and Irina Etelka Jellenik (April 12, 1885 – November 15, 1947), a.k.a.",0,2,== Early years ==,3634591
Irma (or Erma) Etelka Jellenik.,1,2,== Early years ==,3634591
"Vivian and Irina wed on December 16, 1907 in Manhattan.",2,2,== Early years ==,3634591
"John attended Horace Mann School and the New York Military Academy, and was accepted by Harvard at the age of 15, entering the University in 1924.",3,2,== Early years ==,3634591
"His musical tutors were Herman Wasserman, Ignace Hilsberg and Walter Spalding.",4,2,== Early years ==,3634591
"Between semesters, bandleader Guy Lombardo heard Green's Gold Coast Orchestra and hired him to create dance arrangements for his nationally famous orchestra.",5,2,== Early years ==,3634591
"His first song hit, Coquette (1928), was written for Lombardo (with Carmen Lombardo, Guy's brother, and lyricist Gus Kahn).",6,2,== Early years ==,3634591
"John's father, Vivian, compelled him to take a job as a stockbroker.",7,2,== Early years ==,3634591
"Disliking the job, and encouraged by his wife, the former Carol Faulk, John left Wall Street to pursue a musical career.",8,2,== Early years ==,3634591
==,0,3,== Career ==,3634591
Career ==,1,3,== Career ==,3634591
"Green wrote a number of songs which have become jazz standards, including ""Out of Nowhere"" and ""Body and Soul"".",0,4,== Career ==,3634591
He wrote the scores for various films and TV programs.,1,4,== Career ==,3634591
"His earliest songs appeared with the billing ""John W. Green,"" a styling he reverted to in the 1960s.",2,4,== Career ==,3634591
"After that anyone addressing ""Johnny"" was put right with the statement, ""You can call me John – or you can call me Maestro!""",3,4,== Career ==,3634591
"At the beginning of his musical career, he arranged for dance orchestras, most notably Jean Goldkette on NBC.",0,5,== Career ==,3634591
"He was accompanist/arranger to musicians such as James Melton, Libby Holman and Ethel Merman.",1,5,== Career ==,3634591
"It was while writing material for Gertrude Lawrence in 1930 that he composed ""Body and Soul"", the first recording of which was made by Jack Hylton & His Orchestra eleven days before the song was copyrighted.",2,5,== Career ==,3634591
"Between 1930-33, Green was the arranger and conductor for Paramount Pictures and worked with such singers as Ethel Merman, Gertrude Lawrence and James Melton.",0,6,== Career ==,3634591
"He composed many of his hit standards during the 1930s, including Bing Crosby's first number one hit recording, ""Out of Nowhere"" (1931, co-authored with Edward Heyman), ""Rain Rain Go Away"" (1932), ""I Cover the Waterfront"", ""You're Mine You"", ""I Wanna Be Loved"" (all 1933), ""Easy Come Easy Go"" and ""Repeal The Blues"" (both 1934).",1,6,== Career ==,3634591
"He also composed the theme for Max Fleischer's Betty Boop cartoons in 1932, with Edward Heyman as lyricist.",2,6,== Career ==,3634591
"After 1933, Green had his own orchestra which he used to perform around the country.",0,7,== Career ==,3634591
"He also, until 1940, conducted orchestras for the Jack Benny and Philip Morris records and radio shows.",1,7,== Career ==,3634591
===,0,8,== Career == | === Carnegie Hall and Astoria Studios ===,3634591
Carnegie Hall and Astoria Studios ===,1,8,== Career == | === Carnegie Hall and Astoria Studios ===,3634591
"Nathaniel Shilkret and Paul Whiteman commissioned Green to write larger works for orchestra, such as ""Night Club (Six Impressions for Orchestra with Three Pianos)"", introduced by Whiteman on January 25, 1933 at Carnegie Hall.",0,9,== Career == | === Carnegie Hall and Astoria Studios ===,3634591
"Green was at piano ""one,"" and Roy Bargy and Ramona played the other two pianos.",1,9,== Career == | === Carnegie Hall and Astoria Studios ===,3634591
"During the early 1930s, Green also wrote music for numerous films at Paramount's Astoria Studios, conducted in East Coast theatres, and toured vaudeville as musical director for Buddy Rogers.",2,9,== Career == | === Carnegie Hall and Astoria Studios ===,3634591
"During his two and a half years at Paramount Astoria, he was able to learn more about film scoring from veterans Adolph Deutsch and Frank Tours.",3,9,== Career == | === Carnegie Hall and Astoria Studios ===,3634591
===,0,10,"== Career == | === London, radio, and recordings ===",3634591
"London, radio, and recordings ===",1,10,"== Career == | === London, radio, and recordings ===",3634591
"Green spent much of 1933 in London, where he contributed songs to both Mr. Whittington, a musical comedy for Jack Buchanan at the London Hippodrome, and Big Business, the first musical comedy ever written for BBC Radio.",0,11,"== Career == | === London, radio, and recordings ===",3634591
"On Green's return to the U.S.A. early in 1934, William S. Paley, president of the Columbia Broadcasting System and an investor in New York's St. Regis Hotel, encouraged him to form what became known as Johnny Green, His Piano and Orchestra.",0,12,"== Career == | === London, radio, and recordings ===",3634591
"(Green added, ""My arm didn't need much twisting."")",1,12,"== Career == | === London, radio, and recordings ===",3634591
