sentences,sentenceIndex,paragraphIndex,section,wikiId
"Unlimited Touch was an American, New York-based post-disco group, most active in the early 1980s.",0,0,N/A,13805947
"The group's most famous song in its short lifespan was ""I Hear Music in the Streets"", which made number 6 on US Dance Chart in 1981.",1,0,N/A,13805947
==,0,1,== Overview ==,13805947
Overview ==,1,1,== Overview ==,13805947
"The group consisted of Audrey Wheeler (lead singer), Phil Hamilton, Tony Cintron, Sandy Anderson, Stephanie James and Lenny Underwood.",0,2,== Overview ==,13805947
"Raymond Reid and William Anderson from New York-based band Crown Heights Affair instigated Unlimited Touch in the early 1980s, but they were not part of the band.",1,2,== Overview ==,13805947
The group was signed to Prelude Records (via Epic Records in the UK).,2,2,== Overview ==,13805947
"Charles Richards was the executive producer of the group, and on the album, it was noted that ""without him none of it would have been possible"".",3,2,== Overview ==,13805947
"Due to a major management / label and group dispute, they disbanded by the end of 1981, but re-formed in 1983 with a new line-up of just three of the original members: Wheeler, Anderson, and James.",0,3,== Overview ==,13805947
"Underwood co-wrote ""I Hear Music in the Streets"" and ""Searchin' to Find the One"", which were minor hits in the US Billboard R&B chart.",1,3,== Overview ==,13805947
"They later released ""Yes We're Ready"", in 1983, and a further single, ""Reach Out (Everlasting Lover)"", in 1984.",2,3,== Overview ==,13805947
"In 1999, producer Sean Combs sampled the bass guitar and drum breakdown of ""I Hear Music in the Streets"" for the Faith Evans song ""All Night Long"".",3,3,== Overview ==,13805947
"Other artists who have sampled ""I Hear Music in the Streets"" include Paul Johnson, Biz Markie, Rampage, along with Billie Lawrence.",4,3,== Overview ==,13805947
==,0,4,== Discography ==,13805947
Discography ==,1,4,== Discography ==,13805947
===,0,5,== Discography == | === Albums ===,13805947
Albums ===,1,5,== Discography == | === Albums ===,13805947
Unlimited Touch (1980),0,6,== Discography == | === Albums ===,13805947
"Yes, We're Ready (1983)",0,7,== Discography == | === Albums ===,13805947
===,0,8,== Discography == | === Compilations ===,13805947
Compilations ===,1,8,== Discography == | === Compilations ===,13805947
Searching to Find the One (1993),0,9,== Discography == | === Compilations ===,13805947
===,0,10,== Discography == | === Singles ===,13805947
Singles =,1,10,== Discography == | === Singles ===,13805947
==,2,10,== Discography == | === Singles ===,13805947
