sentences,sentenceIndex,paragraphIndex,section,wikiId
"Björn Hans-Erik Dixgård (born 8 May 1981) is a Swedish musician (vocals, guitar).",0,0,N/A,4130364
He is the frontman of the Swedish band Mando Diao.,1,0,N/A,4130364
==,0,1,== Biography ==,4130364
Biography ==,1,1,== Biography ==,4130364
"Björn Hans-Erik Dixgård was born on 8 May 1981, near Falun, Sweden, as the second child of Hans and Malin Dixgard.",0,2,== Biography ==,4130364
"Some years later, the family moved to Romme, a town in the south of Borlänge.",1,2,== Biography ==,4130364
Björn attended elementary school and secondary school in Romme.,2,2,== Biography ==,4130364
One of his favorite activities as a young boy was fishing.,3,2,== Biography ==,4130364
Music was always omnipresent in the Dixgård house.,0,3,== Biography ==,4130364
"With Malin Dixgård being a gifted singer, and Hans Dixgård playing guitar in a band, their talents and taste in music were passed on to their children.",1,3,== Biography ==,4130364
"The first bands that had an influence on Björn were The Beatles, The Rolling Stones, The Kinks and The Who.",0,4,== Biography ==,4130364
"Later at school, where the two main topics were football and rock music, new bands like Nirvana were added, and since 1995 Britpop bands like Oasis and Blur.",1,4,== Biography ==,4130364
His relationship with his parents was never overshadowed by teenage rebellion; Hans and Malin as former hippies and occupied in social work had the skill to block conflicts.,2,4,== Biography ==,4130364
"Björn became a member of a band for the first time at the age of fourteen when he started playing guitar in a band called “Butler”, which he founded together with Daniel Haglund, who was to be the first keyboarder of Mando Diao.",3,4,== Biography ==,4130364
Björn and Daniel knew each other from school.,4,4,== Biography ==,4130364
"In 1996, Björn and Gustaf Norén met at a party.",5,4,== Biography ==,4130364
A short time later Björn invited Gustaf to join his band; they became the two frontmen of Butler.,6,4,== Biography ==,4130364
"In 1997, the name Butler was changed to Mando Jao.",0,5,== Biography ==,4130364
"Allegedly Björn had a dream where a man appeared and shouted at him, telling him to name his band Mando Jao.",1,5,== Biography ==,4130364
Björn obeyed.,2,5,== Biography ==,4130364
"Gustaf left the band in 1998, after moving to Falun and becoming alienated from his friends.",3,5,== Biography ==,4130364
He soon came back.,4,5,== Biography ==,4130364
"In 1999, the name was changed to Mando Diao, as the band was sure it would offer a better English pronunciation.",5,5,== Biography ==,4130364
"Band members at this time were Björn Dixgård, Gustaf Norén, Daniel Haglund, and Carl-Johan Fogelklou.",6,5,== Biography ==,4130364
During the same year Samuel Giers joined the band as drummer.,7,5,== Biography ==,4130364
Daniel Haglund left the band in 2004 and was replaced by Mats Björke.,8,5,== Biography ==,4130364
Touring bars and small locations all over Sweden were soon followed by performances in Central Europe; the USA and Japan.,0,6,== Biography ==,4130364
Each of Mando Diao's album releases became more successful; today they are one of Sweden's best known bands.,1,6,== Biography ==,4130364
"In 2007, Björn Dixgård did a solo tour in Europe.",0,7,== Biography ==,4130364
"In 2008, Björn Dixgård and Gustaf Norén joined the artist network Caligola; in 2012, the album Back To Earth was the first release of the music project.",0,8,== Biography ==,4130364
Mando Diao's biggest success in their home country Sweden was achieved with the sixth studio album Infruset  where ten poems of the Swedish poet Gustaf Fröding were set to music in 2012.,0,9,== Biography ==,4130364
"Björn married the Swedish  actress and producer Emma Kihlberg  in January, 2008, at Södra Teatern in Stockholm.",0,10,== Biography ==,4130364
They have two children.,1,10,== Biography ==,4130364
Björn's older sister Linnéa Dixgård is the singer of the band Twinflower Band.,0,11,== Biography ==,4130364
==,0,12,== Discography ==,4130364
Discography ==,1,12,== Discography ==,4130364
===,0,13,== Discography == | === Mando Diao ===,4130364
Mando Diao =,1,13,== Discography == | === Mando Diao ===,4130364
==,2,13,== Discography == | === Mando Diao ===,4130364
2002:,0,14,== Discography == | === Mando Diao ===,4130364
Bring 'Em In,1,14,== Discography == | === Mando Diao ===,4130364
2004:,0,15,== Discography == | === Mando Diao ===,4130364
Hurricane Bar,1,15,== Discography == | === Mando Diao ===,4130364
2006:,0,16,== Discography == | === Mando Diao ===,4130364
Ode to Ochrasy,1,16,== Discography == | === Mando Diao ===,4130364
2007: Never Seen the Light of Day,0,17,== Discography == | === Mando Diao ===,4130364
2009,0,18,== Discography == | === Mando Diao ===,4130364
: Give Me Fire!,1,18,== Discography == | === Mando Diao ===,4130364
2012:,0,19,== Discography == | === Mando Diao ===,4130364
Infruset,1,19,== Discography == | === Mando Diao ===,4130364
2014: Aelita,0,20,== Discography == | === Mando Diao ===,4130364
2017:,0,21,== Discography == | === Mando Diao ===,4130364
Good Times,1,21,== Discography == | === Mando Diao ===,4130364
===,0,22,== Discography == | === Caligola ===,4130364
Caligola =,1,22,== Discography == | === Caligola ===,4130364
==,2,22,== Discography == | === Caligola ===,4130364
2012 Back To Earth,0,23,== Discography == | === Caligola ===,4130364
2012 Back To Earth - Resurrection,0,24,== Discography == | === Caligola ===,4130364
==,0,25,== References ==,4130364
References ==,1,25,== References ==,4130364
