sentences,sentenceIndex,paragraphIndex,section,wikiId
"Kaori Kishitani (岸谷 香, Kishitani Kaori) (born February 17, 1967), formerly Kaori Okui (奥居 香, Okui Kaori), is a Japanese musician and singer-songwriter, best known as the lead vocalist of the all-female rock band Princess Princess and currently the lead vocalist of the band Unlock the Girls.",0,0,N/A,65899517
"In addition to her career as a musician, she has written songs for several J-pop artists.",1,0,N/A,65899517
==,0,1,== Biography ==,65899517
Biography ==,1,1,== Biography ==,65899517
"Born in Hiroshima, Japan, Kaori Okui dropped out of Tamagawa Seigakuin Girls' High School and Nakano Junior and Senior High School.",0,2,== Biography ==,65899517
===,0,3,== Biography == | === Princess Princess ===,65899517
Princess Princess ===,1,3,== Biography == | === Princess Princess ===,65899517
"In 1983, Okui, guitarist Kanako Nakayama, bassist Atsuko Watanabe, keyboardist Tomoko Konno, and drummer Kyōko Tomita won a band audition hosted by TDK Records and formed Akasaka Komachi.",0,4,== Biography == | === Princess Princess ===,65899517
"After releasing a handful of singles and an EP, the band left TDK Records and changed their name to Julian Mama in 1985 before settling with the name Princess Princess and signing with CBS Sony in 1986.",1,4,== Biography == | === Princess Princess ===,65899517
"The band's breakout year was in 1989, when ""Diamonds"" became the first of five consecutive singles to hit No. 1 on Oricon's singles chart.",2,4,== Biography == | === Princess Princess ===,65899517
"By the mid-1990s, however, their popularity waned, and in 1996, Princess Princess disbanded.",3,4,== Biography == | === Princess Princess ===,65899517
"After 16 years, Princess Princess reunited in November 2012 for several concerts in order to help with recovery from the 2011 Tōhoku earthquake and tsunami.",4,4,== Biography == | === Princess Princess ===,65899517
"They performed six concerts: November 3 and 4 at the Sendai Sun Plaza Hall, then November 20, 21, 23 and 24 at Nippon Budokan in Tokyo.",5,4,== Biography == | === Princess Princess ===,65899517
"In addition, the band performed at the Tokyo Dome on December 23 and 24, 2012, as well as the 2012 Kōhaku Uta Gassen on New Year's Eve.",6,4,== Biography == | === Princess Princess ===,65899517
"Princess Princess reunited again in 2016 for five concerts: March 11 to 13 at the Sendai Pit, and March 25 and 26 at the Toyosu Pit before once again parting ways.",7,4,== Biography == | === Princess Princess ===,65899517
===,0,5,== Biography == | === Solo career ===,65899517
Solo career ===,1,5,== Biography == | === Solo career ===,65899517
"In 1994, Okui released her first solo singles ""Kiseki no Toki"" and ""Vanishing""; she then released her solo debut album Renaissance on November 21.",0,6,== Biography == | === Solo career ===,65899517
"On March 4, 1995, one year prior to Princess Princess' disbandment, Okui held her first solo concert at NHK Hall.",1,6,== Biography == | === Solo career ===,65899517
"In 1997, after marrying actor Gorō Kishitani, she released her third single ""Happy Man"" and second album Shout.",2,6,== Biography == | === Solo career ===,65899517
"A year later, Okui released her third album Kaori.",3,6,== Biography == | === Solo career ===,65899517
==,0,7,== Personal life ==,65899517
Personal life ==,1,7,== Personal life ==,65899517
Okui married actor Gorō Kishitani in 1996 immediately after Princess Princess disbanded.,0,8,== Personal life ==,65899517
"After giving birth to her first son in the summer of 2001, she took her husband's surname as her professional name.",1,8,== Personal life ==,65899517
Kishitani gave birth to her daughter in the summer of 2003.,2,8,== Personal life ==,65899517
==,0,9,== Discography ==,65899517
Discography ==,1,9,== Discography ==,65899517
===,0,10,== Discography == | === Singles ===,65899517
Singles =,1,10,== Discography == | === Singles ===,65899517
==,2,10,== Discography == | === Singles ===,65899517
===,0,11,== Discography == | === Studio albums ===,65899517
Studio albums ===,1,11,== Discography == | === Studio albums ===,65899517
===,0,12,== Discography == | === Compilations ===,65899517
Compilations ===,1,12,== Discography == | === Compilations ===,65899517
===,0,13,== Discography == | === Songwriting credits ===,65899517
Songwriting credits ===,1,13,== Discography == | === Songwriting credits ===,65899517
"Mana Ashida: ""Aina no Lovely Rock 'n' Roll"" (lyrics, music)",0,14,== Discography == | === Songwriting credits ===,65899517
"Ayano Ahane: ""Lucky Goes On! -Shiawase",0,15,== Discography == | === Songwriting credits ===,65899517
"ga Yui-"" (music)",1,15,== Discography == | === Songwriting credits ===,65899517
"Yuki Uchida (music, arrangement)",0,16,== Discography == | === Songwriting credits ===,65899517
"""Aishiteru""",0,17,== Discography == | === Songwriting credits ===,65899517
"""November""",0,18,== Discography == | === Songwriting credits ===,65899517
"""Da.i.su.ki.""",0,19,== Discography == | === Songwriting credits ===,65899517
"""Uchida no Rock 'n' Roll""",0,20,== Discography == | === Songwriting credits ===,65899517
"Yuka Onishi (music, arrangement)",0,21,== Discography == | === Songwriting credits ===,65899517
"""Hoshizora no Shita de""",0,22,== Discography == | === Songwriting credits ===,65899517
"""Drivin' Heart""",0,23,== Discography == | === Songwriting credits ===,65899517
"Yōko Oginome: ""Last Dance wa Watashi ni"" (music)",0,24,== Discography == | === Songwriting credits ===,65899517
"Otoha: ""Kaigan Date"" (music)",0,25,== Discography == | === Songwriting credits ===,65899517
"Mai Kazahana & Hiroyuki Amano: ""Watashi ga Suteta Mono"" (music)",0,26,== Discography == | === Songwriting credits ===,65899517
Color,0,27,== Discography == | === Songwriting credits ===,65899517
