sentences,sentenceIndex,paragraphIndex,section,wikiId
"Coot Grant (June 11 or 17, 1893 – December 26, 1970) was an American classic female blues, country blues, and vaudeville singer and songwriter.",0,0,N/A,33366463
"On her own and with her husband and musical partner, Wesley ""Kid"" Wilson, she was popular with African American audiences from the 1910s to the early 1930s.",1,0,N/A,33366463
==,0,1,== Biography ==,33366463
Biography ==,1,1,== Biography ==,33366463
"Grant was born either Leola B. Henton or Leola B. Pettigrew in Birmingham, Alabama, one of fifteen children in her family.",0,2,== Biography ==,33366463
"The first part of her stage name was derived from her childhood nickname, Cutie.",1,2,== Biography ==,33366463
"She began working in vaudeville in 1900 in Atlanta, Georgia, and the following year toured South Africa and Europe with Mayme Remington's Pickaninnies.",2,2,== Biography ==,33366463
She was sometimes billed as Patsy Hunter.,3,2,== Biography ==,33366463
"In 1913, she married the singer Isiah I. Grant, and they worked on stage together before his death in 1920.",4,2,== Biography ==,33366463
She married Wesley Wilson the same year.,5,2,== Biography ==,33366463
"He used several stage names, later being billed as Catjuice Charlie (in a brief duo with Pigmeat Pete), Kid Wilson, Jenkins, Socks, and Sox Wilson.",6,2,== Biography ==,33366463
"He played the piano and organ, while she played the guitar, sang and danced.",7,2,== Biography ==,33366463
The duo's billing varied.,8,2,== Biography ==,33366463
"They performed as Grant and Wilson, Kid and Coot, and Hunter and Jenkins, as they went on to appear and later record with Fletcher Henderson, Mezz Mezzrow, Sidney Bechet, and Louis Armstrong.",9,2,== Biography ==,33366463
"They performed separately and together in vaudeville, musical comedies, revues and traveling shows.",10,2,== Biography ==,33366463
"They also appeared in the film The Emperor Jones (1933), with Paul Robeson.",11,2,== Biography ==,33366463
"The couple wrote more than 400 songs over their working life, including ""Gimme a Pigfoot (and a Bottle of Beer)"" (1933) and ""Take Me for a Buggy Ride"", both of which were recorded by Bessie Smith, and ""Find Me at the Greasy Spoon"" and ""Prince of Wails"" for Fletcher Henderson.",12,2,== Biography ==,33366463
"Their own renditions included the diverse ""Come on Coot, Do That Thing"" (1925), ""Dem Socks Dat My Pappy Wore,"" and ""Throat Cutting Blues"" (which remains unreleased).",13,2,== Biography ==,33366463
"In 1926, Grant and Blind Blake recorded a selection of country blues songs.",14,2,== Biography ==,33366463
They were Blake's first recordings.,15,2,== Biography ==,33366463
"Grant and Wilson's act, once a rival of Butterbeans and Susie, began to lose favor with the public by the mid-1930s, but they recorded more songs in 1938.",16,2,== Biography ==,33366463
"Their only child, Bobby Wilson, was born in 1941.",17,2,== Biography ==,33366463
"By 1946, Mezz Mezzrow had founded the King Jazz record label and engaged Grant and Wilson as songwriters.",18,2,== Biography ==,33366463
"In that year, the association led to their final recording session, backed by a quintet including Bechet and Mezzrow.",19,2,== Biography ==,33366463
"In December 1948, Record Changer magazine reported that Grant and Wilson had opened a new show in Newark, New Jersey, ""an old time revue called 'Holiday in Blues.'""",20,2,== Biography ==,33366463
"Wilson retired in ill health shortly thereafter, but Grant continued performing into the 1950s.",0,3,== Biography ==,33366463
"In a May 1951 Record Changer magazine poll, she was listed in a roster of notable female vocalists, but she received fewer than five votes in the poll; the top spot went to Bessie Smith, who received 381 votes.",1,3,== Biography ==,33366463
"In January 1953, one commentator observed that Grant and Wilson had moved from New York to Los Angeles and were in financial hardship.",2,3,== Biography ==,33366463
"According to blues archivists Bob Eagle and Eric LeBlanc, Grant (Leola B. Johnson) died in Riverside County, California, in 1970, aged 77.",3,3,== Biography ==,33366463
"Her entire recorded work, with and without Wilson, was issued in three volumes by Document Records in 1988.",4,3,== Biography ==,33366463
==,0,4,== Compilation discography ==,33366463
Compilation discography ==,1,4,== Compilation discography ==,33366463
