sentences,sentenceIndex,paragraphIndex,section,wikiId
Lee Conrad Herwig III is an American jazz trombonist from New York City.,0,0,N/A,2592629
==,0,1,== Biography ==,2592629
Biography ==,1,1,== Biography ==,2592629
"Herwig began his career in Clark Terry's band in the early 1980s and has been a featured member in the Joe Henderson Sextet, Tom Harrell's Septet and Big Band, and the Joe Lovano Nonet (featured as a soloist on Lovano's 52nd Street Themes).",0,2,== Biography ==,2592629
"He also performs and records with Eddie Palmieri's La Perfecta II and Afro-Caribbean Jazz Octet, Michel Camilo's 3+3, the Mingus Big Band (often serving as musical director, and was an arranger on the 2007 Grammy nominated Live at the Tokyo Blue Note), the Jon Faddis Jazz Orchestra, and Jeff ""Tain"" Watts Family Reunion Band, among many others.",1,2,== Biography ==,2592629
A Voice Through the Door on Criss Cross Jazz and the Tip of the Sword on RadJazz Music featured Richie Beirach and Jack DeJohnette.,0,3,== Biography ==,2592629
"He has recorded several highly acclaimed projects in the Afro-Caribbean jazz genre, including the Grammy nominated the Latin Side of Joe Henderson featuring Joe Lovano for Half Note label.",1,3,== Biography ==,2592629
"This is the follow-up project to the Latin Side of Wayne Shorter, Another Kind of Blue: The Latin Side of Miles Davis, and, the Latin Side of John Coltrane.",2,3,== Biography ==,2592629
"All three were nominated for Grammy Awards (in 2009, 2005, and 1998 respectively) and recorded live at the Blue Note Jazz Club in New York City.",3,3,== Biography ==,2592629
"Featured musicians included Paquito D'Rivera, Dave Valentin, Eddie Palmieri, and Randy Brecker.",4,3,== Biography ==,2592629
"Herwig's other solo recordings on Criss Cross are A Jones for Bones Tones, Obligation, Land of Shadow, Hieroglyphica, Unseen Universe, Osteology, and Heart of Darkness, which received 4 and 1/2 stars in Down Beat.",5,3,== Biography ==,2592629
"He has been voted No. 1 Jazz Trombonist in the 1998, 1999, and 2002 Downbeat Jazz Critics' Poll and ranked highly on several occasions in the past decade.",6,3,== Biography ==,2592629
"Herwig has been nominated for Trombonist of the Year by the Jazz Journalists Association on multiple occasions, including in 2015.",7,3,== Biography ==,2592629
"Herwig has conducted master classes, seminars and workshops at hundreds of universities and conservatories around the world including the Sibelius Academy, Finland; the Royal Irish Academy, Dublin; the University of Cologne, Germany; Eastman School of Music, Rochester, New York; and the University of Southern California.",0,4,== Biography ==,2592629
"The recipient of performance and teaching grants from the National Endowment for the Arts, Herwig is a professor of jazz trombone, jazz improvisation, and jazz composition and arrangement at Rutgers University.",0,5,== Biography ==,2592629
He was elected to the Board of Directors of the International Trombone Association.,1,5,== Biography ==,2592629
His personal instrument is a brass/nickel silver Rath R10.,2,5,== Biography ==,2592629
"Herwig is an alumnus of North Texas State University in Denton, Texas, where he performed in the One O'Clock Lab Band.",3,5,== Biography ==,2592629
"He attended Goddard College in Plainfield, Vermont, and Queens College, CUNY.",4,5,== Biography ==,2592629
==,0,6,== Discography ==,2592629
Discography ==,1,6,== Discography ==,2592629
===,0,7,== Discography == | === As leader ===,2592629
As leader ===,1,7,== Discography == | === As leader ===,2592629
"With Every Breath (Sea Breeze, 1987)",0,8,== Discography == | === As leader ===,2592629
"New York Hardball (Ken Music, 1990)",0,9,== Discography == | === As leader ===,2592629
"Intimate Conversation (Ken Music, 1991)",0,10,== Discography == | === As leader ===,2592629
"The Amulet (Ken Music, 1991)",0,11,== Discography == | === As leader ===,2592629
Ao Vivo No Festival de Jazz de Guimaraes (Groove 1994),0,12,== Discography == | === As leader ===,2592629
"The Latin Side of John Coltrane (Astor Place, 1996)",0,13,== Discography == | === As leader ===,2592629
"New York Breed (Double-Time, 1996)",0,14,== Discography == | === As leader ===,2592629
"A Pesar Del Diablo (Uanchu, 1997)",0,15,== Discography == | === As leader ===,2592629
"Heart of Darkness (Criss Cross, 1998)",0,16,== Discography == | === As leader ===,2592629
"Osteology (Criss Cross, 1998)",0,17,== Discography == | === As leader ===,2592629
"Unseen Universe (Criss Cross, 2000)",0,18,== Discography == | === As leader ===,2592629
"Hieroglyphica (Criss Cross, 2001)",0,19,== Discography == | === As leader ===,2592629
"Shades of Light (SteepleChase, 2002)",0,20,== Discography == | === As leader ===,2592629
"Land of Shadow (Criss Cross, 2002)",0,21,== Discography == | === As leader ===,2592629
"Que Viva Coltrane (Criss Cross, 2004)",0,22,== Discography == | === As leader ===,2592629
"Another Kind of Blue (Half Note, 2004)",0,23,== Discography == | === As leader ===,2592629
"Obligation (Criss Cross, 2005)",0,24,== Discography == | === As leader ===,2592629
"Sketches of Spain y Mas (Half Note, 2006)",0,25,== Discography == | === As leader ===,2592629
"A Jones for Bones Tones (Criss Cross, 2007)",0,26,== Discography == | === As leader ===,2592629
"The Latin Side of Wayne Shorter (Half Note, 2008)",0,27,== Discography == | === As leader ===,2592629
"The Latin Side of Herbie Hancock (Half Note, 2010)",0,28,== Discography == | === As leader ===,2592629
"A Voice Through the Door (Criss Cross, 2012)",0,29,== Discography == | === As leader ===,2592629
"The Latin Side of Joe Henderson (Half Note, 2014)",0,30,== Discography == | === As leader ===,2592629
"Reflections (Criss Cross, 2016)",0,31,== Discography == | === As leader ===,2592629
===,0,32,== Discography == | === As sideman ===,2592629
As sideman =,1,32,== Discography == | === As sideman ===,2592629
==,2,32,== Discography == | === As sideman ===,2592629
With Toshiko Akiyoshi,0,33,== Discography == | === As sideman ===,2592629
"Ten Gallon Shuffle (Baystate, 1984)",0,34,== Discography == | === As sideman ===,2592629
"Wishing Peace (Ken Music, 1986)",0,35,== Discography == | === As sideman ===,2592629
"Wishing Peace from Liberty Suite (Ascent, 1986)",0,36,== Discography == | === As sideman ===,2592629
"Carnegie Hall Concert (Columbia, 1992)",0,37,== Discography == | === As sideman ===,2592629
"Desert Lady/Fantasy (Columbia, 1994)With Michael Davis",0,38,== Discography == | === As sideman ===,2592629
"Absolute Trombone (Hip-Bone Music, 1997)",0,39,== Discography == | === As sideman ===,2592629
"Absolute Trombone II (Hip-Bone Music, 2007)",0,40,== Discography == | === As sideman ===,2592629
"Hip-Bone Big Band (Hip-Bone Music, 2016)With Bill Evans",0,41,== Discography == | === As sideman ===,2592629
"Push (Lipstick, 1994)",0,42,== Discography == | === As sideman ===,2592629
"Touch (ESC, 1999)",0,43,== Discography == | === As sideman ===,2592629
"Big Fun (ESC, 2002)With",0,44,== Discography == | === As sideman ===,2592629
Bill O'Connell,1,44,== Discography == | === As sideman ===,2592629
"Rhapsody in Blue (Challenge, 2010)",0,45,== Discography == | === As sideman ===,2592629
"Zocalo (Savant, 2013)",0,46,== Discography == | === As sideman ===,2592629
"Imagine (Savant, 2014)",0,47,== Discography == | === As sideman ===,2592629
"Heart Beat (Savant, 2016)",0,48,== Discography == | === As sideman ===,2592629
"Jazz Latin (Savant, 2018)With Mingus Big Band",0,49,== Discography == | === As sideman ===,2592629
"Live in Time (Dreyfus, 1996)",0,50,== Discography == | === As sideman ===,2592629
"Blues & Politics (Dreyfus, 1999)",0,51,== Discography == | === As sideman ===,2592629
"Tonight at Noon... Three or Four Shades of Love (Dreyfus, 2002)",0,52,== Discography == | === As sideman ===,2592629
"I Am Three (Sunnyside/Sue Mingus, 2005)",0,53,== Discography == | === As sideman ===,2592629
"Live in Tokyo (Sunnyside/Sue Mingus, 2006)",0,54,== Discography == | === As sideman ===,2592629
"Live at Jazz Standard (Sue Mingus, 2010)With Eddie Palmieri",0,55,== Discography == | === As sideman ===,2592629
"Palmas (Electra Nonesuch, 1994)",0,56,== Discography == | === As sideman ===,2592629
"Arete (TropiJazz, 1995)",0,57,== Discography == | === As sideman ===,2592629
"Vortex (TropiJazz, 1996)",0,58,== Discography == | === As sideman ===,2592629
"El Rumbero del Piano (RMM, 1998)",0,59,== Discography == | === As sideman ===,2592629
"La Perfecta II  (Concord Picante, 2002)",0,60,== Discography == | === As sideman ===,2592629
"Ritmo Caliente (Concord Picante, 2003)",0,61,== Discography == | === As sideman ===,2592629
Listen Here!,0,62,== Discography == | === As sideman ===,2592629
