sentences,sentenceIndex,paragraphIndex,section,wikiId
Vladimir Ziva (born 1957) is a Russian conductor who graduated from both Moscow and Saint Petersburg Conservatories where he was under guidance from Evgeny Kudryavtsev and Dmitri Kitaenko respectively.,0,0,N/A,41637392
==,0,1,== Conductor ==,41637392
Conductor ==,1,1,== Conductor ==,41637392
From 1984 to 1987 he was an assistant conductor of the Moscow Philharmonic Orchestra and then from 1986 to 1989 was a faculty member of his alma mater.,0,2,== Conductor ==,41637392
In June 1988 he was a leader of the Nizhny Novgorod Philharmonic and then was invited by Svatoslav Rikhter to conduct The Contest Between Phoebus and Pan which was performed along with Boris Pokrovsky.,1,2,== Conductor ==,41637392
During the same time he also conducted December Nights as well as Benjamin Britten's Albert Herring and The Turn of the Screw.,2,2,== Conductor ==,41637392
"Later on, he staged both Brothers Karamazov and Song, on the Water at the Moscow Chamber Musical Theatre.",3,2,== Conductor ==,41637392
He also was a conductor of Leonid Desyatnikov's Poor Liza at the Nizhny Novgorod Philharmonic and then did Sergei Prokofiev's Cinderella at the Nizhny Novgorod Opera and Ballet Theater.,4,2,== Conductor ==,41637392
At the same time he also conducted Marcel Landowski's opera Madman at the St Petersburg Ballet Theatre followed by Prince Igor at the same place.,5,2,== Conductor ==,41637392
Somewhere in the 1990s he have conducted Claude Debussy's Pelléas et Mélisande which was a join production with France.,6,2,== Conductor ==,41637392
"Later on, the same play was conducted by him along with Moscow Philharmonic Orchestra and its Chamber Theater in the United States at the Festival of Soviet Music.",7,2,== Conductor ==,41637392
"His notable performances were the Moscow Autumn and Leningrad Song which were performed at many Contemporary Music Festivals of France, Germany, Spain, Bulgaria, Greece, USA, and even Cuba.",8,2,== Conductor ==,41637392
==,0,3,== References ==,41637392
References ==,1,3,== References ==,41637392
