sentences,sentenceIndex,paragraphIndex,section,wikiId
"Pashupati Sharma is a Nepalese folk singer born on 31 October 1982 in Putalibazar Municipality Ward Number 3 of Syangja District, Nepal.",0,0,N/A,63785195
"Sharma moved to Kathmandu on 2003 for his further studies, as he was interested in singing.",1,0,N/A,63785195
He started singing in Saptakoshi Dohori Sanjh (a duet folk singing club) and released his first official song on 2003.,2,0,N/A,63785195
Sharma has already sung more than 200 songs during his career.,3,0,N/A,63785195
"His songs revolves around patriotism, love and satire.",4,0,N/A,63785195
One of his latest satire song Lutna Sake Lut was recently forced to remove from YouTube.,5,0,N/A,63785195
He is the living legend of folk music industry of Nepal.,6,0,N/A,63785195
"In 2018 he released song ""Chhata harayo"" with Devi Gharti Magar.",7,0,N/A,63785195
Ni next he is going to collab new song with Roshan Regmi from nawalpur in 2079 baisakh.,0,1,N/A,63785195
==,0,2,== Awards ==,63785195
Awards ==,1,2,== Awards ==,63785195
Image Award for Best Folk Dohori Song,0,3,== Awards ==,63785195
==,0,4,== References ==,63785195
References ==,1,4,== References ==,63785195
