sentences,sentenceIndex,paragraphIndex,section,wikiId
"Dylan Brody (born April 24, 1964) is a U.S. humorist, playwright, author and comedian.",0,0,N/A,3206811
In 2005 his play Mother May I won the Stanley Drama Award.,1,0,N/A,3206811
He has appeared on A&E's Comedy on the Road and Fox TV's Comedy Express and has written for Jay Leno's Tonight Show monologue.,2,0,N/A,3206811
"He has performed his one-man shows Thinking Allowed and More Arts, Less Martial in many venues around the country and has earned very strong reviews.",3,0,N/A,3206811
He has written two young adult fiction novels: A Tale of a Hero and the Song of her Sword and The Warm Hello.,4,0,N/A,3206811
"His novel Laughs Last, a semi-autobiographical story about a young standup comedian, was released in 2013 to strong acclaim from both critics and other comedians.",5,0,N/A,3206811
"He has also written a martial art comedy film, ""Kimchi Warrior"".",6,0,N/A,3206811
"In 2009, he released two CDs of his material.",0,1,N/A,3206811
"True Enough contains eight of his stories performed live, while Brevity is a studio recording of eight different stories.",1,1,N/A,3206811
"His third CD, A Twist of the Wit, was released on February 14, 2011.",2,1,N/A,3206811
"His fourth, Chronological Disorder, was released on February 21, 2012 and his fifth, Writ Large, was released in April 2013, all to strong critical acclaim.",3,1,N/A,3206811
His sixth CD Dylan Goes Electric:,4,1,N/A,3206811
Live at The Throckmorton was released in October 2014 by Rooftop Comedy.,5,1,N/A,3206811
Brody is a graduate of Northfield Mount Hermon School and Sarah Lawrence College.,0,2,N/A,3206811
"In addition to his work as a writer, he has earned the rank of master in several forms of East Asian martial arts, which he continues to teach and study.",1,2,N/A,3206811
Brody lives in Los Angeles with his wife.,2,2,N/A,3206811
==,0,3,== References ==,3206811
References ==,1,3,== References ==,3206811
==,0,4,== External links ==,3206811
External links ==,1,4,== External links ==,3206811
Official website,0,5,== External links ==,3206811
"Dylan Brody's work on Ego TV's ""Malibu U.""",0,6,== External links ==,3206811
