sentences,sentenceIndex,paragraphIndex,section,wikiId
"Jemina Pearl Abegg (born June 20, 1987), known by the stage name Jemina Pearl, is an American singer, and the former frontwoman of Be Your Own Pet, a punk rock band she started when she was 16.",0,0,N/A,19001585
"She appeared in the television series Gossip Girl, in a musical performance with Thurston Moore, covering the Ramones classic ""Sheena Is a Punk Rocker"".",1,0,N/A,19001585
"Her debut solo album, Break It Up, was released on October 6, 2009.",0,1,N/A,19001585
"The album, co-written by John Eatherly, was released on Ecstatic Peace, and features guest appearances by Thurston Moore, Iggy Pop, Dave Sitek, and Derek Stanton of Awesome Color.",1,1,N/A,19001585
She is the daughter of musician/artist Jimmy Abegg.,2,1,N/A,19001585
"From 2012 to 2013, she was part of a band called Ultras S/C (previously named The Black Faces) with Chetley ""Cheetah"" Weise and Ben Swank, which opened for The Black Belles in November 2011.",3,1,N/A,19001585
==,0,2,== References ==,19001585
References ==,1,2,== References ==,19001585
==,0,3,== External links ==,19001585
External links ==,1,3,== External links ==,19001585
Jemina Pearl on Myspace,0,4,== External links ==,19001585
