sentences,sentenceIndex,paragraphIndex,section,wikiId
"Masaki Okada (岡田 将生, Okada Masaki, born August 15, 1989 in Tokyo) is a Japanese actor.",0,0,N/A,17040310
He is best known for his roles as Sekime Kyogo in the drama Hanazakari no Kimitachi e and as Takuma Kakinouchi in the 2009 film I Give My First Love to You.,1,0,N/A,17040310
==,0,1,== Filmography ==,17040310
Filmography ==,1,1,== Filmography ==,17040310
===,0,2,== Filmography == | === Films ===,17040310
Films ===,1,2,== Filmography == | === Films ===,17040310
"The Foreign Duck, the Native Duck and God in a Coin Locker (2007)",0,3,== Filmography == | === Films ===,17040310
Tennen Kokekkō (2007),0,4,== Filmography == | === Films ===,17040310
Robo Rock (2007),0,5,== Filmography == | === Films ===,17040310
Someday's Dreamers (2008),0,6,== Filmography == | === Films ===,17040310
"I Give My First Love to You, as Takuma Kakinouchi (2009)",0,7,== Filmography == | === Films ===,17040310
Honokaa Boy (2009),0,8,== Filmography == | === Films ===,17040310
Juryoku Pierrot (Gravity Clown) (2009),0,9,== Filmography == | === Films ===,17040310
Harufuwei / Halfway (2009),0,10,== Filmography == | === Films ===,17040310
Akunin (2010),0,11,== Filmography == | === Films ===,17040310
Confessions (2010),0,12,== Filmography == | === Films ===,17040310
Piecing Me Back Together (2010),0,13,== Filmography == | === Films ===,17040310
Raiou (2010),0,14,== Filmography == | === Films ===,17040310
"Princess Toyotomi (2011), as Asahi Gainsbourg",0,15,== Filmography == | === Films ===,17040310
"Antoki no Inochi (2011), as Kyohei Nagashima",0,16,== Filmography == | === Films ===,17040310
"Akko-chan: The Movie (Himitsu no Akko-chan) (2012), as Naoto Hayase",0,17,== Filmography == | === Films ===,17040310
"Space Brothers (2012), as Hibito Nanba",0,18,== Filmography == | === Films ===,17040310
"Beyond the Memories (2013), as Roku Akazawa",0,19,== Filmography == | === Films ===,17040310
"Mourning Recipe (2013), as Haru",0,20,== Filmography == | === Films ===,17040310
"The Great Shu Ra Ra Boom (2015), as Ryosuke Hinode",0,21,== Filmography == | === Films ===,17040310
Oh!,0,22,== Filmography == | === Films ===,17040310
"Father! (2014), as Yukio",1,22,== Filmography == | === Films ===,17040310
April Fools (2015),0,23,== Filmography == | === Films ===,17040310
Strayer's Chronicle (2015),0,24,== Filmography == | === Films ===,17040310
"Himitsu – Top Secret (2016), as Ikkou Aoki",0,25,== Filmography == | === Films ===,17040310
"Someone (2016), as Takayoshi",0,26,== Filmography == | === Films ===,17040310
"Gin Tama (2017), as Kotaro Katsura",0,27,== Filmography == | === Films ===,17040310
JoJo's Bizarre Adventure: Diamond Is Unbreakable Chapter,0,28,== Filmography == | === Films ===,17040310
"I (2017), as Keicho Nijimura",1,28,== Filmography == | === Films ===,17040310
"The Many Faces of Ito (2018), as Seijirō Itō",0,29,== Filmography == | === Films ===,17040310
"Family Story (2018), as Takuya Kobayashi",0,30,== Filmography == | === Films ===,17040310
"Gin Tama 2 (2018), as Kotaro Katsura",0,31,== Filmography == | === Films ===,17040310
Restaurant from the Sky (2019),0,32,== Filmography == | === Films ===,17040310
"Under the Stars (2020), as Minami",0,33,== Filmography == | === Films ===,17040310
"The Night Beyond the Tricornered Window (2021), as Rihito Hiyakawa",0,34,== Filmography == | === Films ===,17040310
"Drive My Car (2021), Kōji Takatsuki",0,35,== Filmography == | === Films ===,17040310
Cube (2021),0,36,== Filmography == | === Films ===,17040310
Arc (2021),0,37,== Filmography == | === Films ===,17040310
"Seichi X (2021), Teruo Yamada",0,38,== Filmography == | === Films ===,17040310
===,0,39,== Filmography == | === Television ===,17040310
Television =,1,39,== Filmography == | === Television ===,17040310
==,2,39,== Filmography == | === Television ===,17040310
"Seishun Energy (Fuji TV, 2006),",0,40,== Filmography == | === Television ===,17040310
Dear Students!,0,41,== Filmography == | === Television ===,17040310
"as Kaori Kinoshita (TV Asahi, 2007)",1,41,== Filmography == | === Television ===,17040310
"Hana-Kimi as Kyogo Sekime (Fuji TV, 2007)",0,42,== Filmography == | === Television ===,17040310
"The Negotiator (TV Asahi, 2008), episode 5",0,43,== Filmography == | === Television ===,17040310
"Fukidemono to Imoto (TV Asahi, 2008)",0,44,== Filmography == | === Television ===,17040310
"Homeroom on the Beachside as Hiroki Negishi (Fuji TV, 2008)",0,45,== Filmography == | === Television ===,17040310
"Otomen (live action) as Masumune Asuka,(Fuji TV, 2009), Masamune Asuka",0,46,== Filmography == | === Television ===,17040310
"Wagaya no Rekishi (Fuji TV, 2010)",0,47,== Filmography == | === Television ===,17040310
"The Golden Piggy   as Kudo Suguru (NTV, 2010)",0,48,== Filmography == | === Television ===,17040310
"Young Black Jack (NTV, 2011), live-action based on Osamu Tezuka's 'Black Jack' manga as the young Black Jack (Hazama Kurou)",0,49,== Filmography == | === Television ===,17040310
"Taira no Kiyomori as Minamoto no Yoritomo (NHK, 2012)",0,50,== Filmography == | === Television ===,17040310
"The Holy Monsters as Kengo Shiba (TV Asahi, 2012)",0,51,== Filmography == | === Television ===,17040310
"Future Diary as Arata Hoshino (Fuji TV, 2012)",0,52,== Filmography == | === Television ===,17040310
"Legal High 2 as Haruki Hanyū (Fuji TV, 2013)",0,53,== Filmography == | === Television ===,17040310
"ST MPD Scientific Investigation Squad as Tomohisa Yurine (NTV, 2014)",0,54,== Filmography == | === Television ===,17040310
"Unhandy Handyman as Jun Takeyama (TV Tokyo, 2015)",0,55,== Filmography == | === Television ===,17040310
"The Memorandum of Kyoko Okitegami as Yakusuke Kakushidate (NTV, 2015)",0,56,== Filmography == | === Television ===,17040310
We're Millennials Got a Problem?,0,57,== Filmography == | === Television ===,17040310
"as Masakazu Sakama (NTV, 2016)",1,57,== Filmography == | === Television ===,17040310
"Kizuna: Hashire Kiseki no Kouma as Takuma Matsushita (NHK, 2017)",0,58,== Filmography == | === Television ===,17040310
"The Supporting Actors as Himself cameo (TV Tokyo, 2017)",0,59,== Filmography == | === Television ===,17040310
"Little Giants as Haruhiko Yamada (TBS, 2017)",0,60,== Filmography == | === Television ===,17040310
"Meishi Game as X  (Wowow, 2017)",0,61,== Filmography == | === Television ===,17040310
"The Many Faces of Ito (2017, TBS) as Seijirō Itō episode 7-8",0,62,== Filmography == | === Television ===,17040310
"The Supporting Actors 2 (2018, TV Tokyo)",0,63,== Filmography == | === Television ===,17040310
"Descending Stories: Showa Genroku Rakugo Shinju as Yūrakutei Yakumo VIII (Kikuhiko) (NHK G, 2018)",0,64,== Filmography == | === Television ===,17040310
"Natsuzora as Saitarō Okuhara (NHK, 2019)",0,65,== Filmography == | === Television ===,17040310
"Talio: Avenger Buddies as Kensuke Kuroiwa (NHK, 2020)",0,66,== Filmography == | === Television ===,17040310
Can't Write!?:,0,67,== Filmography == | === Television ===,17040310
"Screenwriter Keisuke Yoshimaru's Life Without as (TV Asahi, 2021)",1,67,== Filmography == | === Television ===,17040310
===,0,68,== Filmography == | === Music videos ===,17040310
Music videos ===,1,68,== Filmography == | === Music videos ===,17040310
"""Negaiboshi"" by Showta, 2006",0,69,== Filmography == | === Music videos ===,17040310
"""Ashita, Mata"" by Alexandros, 2017",0,70,== Filmography == | === Music videos ===,17040310
==,0,71,== Awards ==,17040310
Awards ==,1,71,== Awards ==,17040310
34th Hochi Film Awards : Best New Artist (2009),0,72,== Awards ==,17040310
22nd,0,73,== Awards ==,17040310
Nikkan Sports Film Awards : Best Newcomer (2009),1,73,== Awards ==,17040310
52nd,0,74,== Awards ==,17040310
Blue Ribbon Awards : Best Newcomer(2010),1,74,== Awards ==,17040310
54th Elan d'or Awards : Newcomer of the Year (2010),0,75,== Awards ==,17040310
33rd Japan Academy Prize : Newcomer of the Year (2010),0,76,== Awards ==,17040310
31st Yokohama Film Festival : Best Newcomer (2010),0,77,== Awards ==,17040310
14th Confidence Award Drama Prize : Leading Actor Award (2018),0,78,== Awards ==,17040310
==,0,79,== References ==,17040310
References ==,1,79,== References ==,17040310
==,0,80,== External links ==,17040310
External links ==,1,80,== External links ==,17040310
Official profile on Stardust Promotion,0,81,== External links ==,17040310
