sentences,sentenceIndex,paragraphIndex,section,wikiId
"John Adam Estes (January 25, 1899 or 1900 – June 5, 1977), known as Sleepy John Estes, was an American blues guitarist, songwriter and vocalist.",0,0,N/A,1800859
"His music influenced such artists as The Beatles, Bob Dylan and Led Zeppelin.",1,0,N/A,1800859
==,0,1,== Life and career ==,1800859
Life and career ==,1,1,== Life and career ==,1800859
"Estes was born in Ripley, Tennessee, either in 1899 (the date on his gravestone) or 1900 (the date on his World War I draft card).",0,2,== Life and career ==,1800859
"In 1915, his father, a sharecropper who played guitar, moved the family to Brownsville, Tennessee.",1,2,== Life and career ==,1800859
"Not long after, Estes lost the sight in his right eye when a friend threw a rock at him.",2,2,== Life and career ==,1800859
"At the age of 19, while working as a field hand, he began to perform professionally, mostly at parties and picnics, with the accompaniment of Hammie Nixon, a harmonica player, and James ""Yank"" Rachell, a guitarist and mandolin player.",3,2,== Life and career ==,1800859
Estes continued to work on and off with both musicians for more than fifty years.,4,2,== Life and career ==,1800859
He also performed in medicine shows with Willie Newbern.,5,2,== Life and career ==,1800859
"At the suggestion of Jim Jackson, Estes made his debut as a recording artist in Memphis, Tennessee, in 1929, at a session organized by Ralph Peer for Victor Records.",6,2,== Life and career ==,1800859
"He recorded the tracks ""Drop Down Mama"" and ""Someday Baby Blues"" with Nixon in 1935.",7,2,== Life and career ==,1800859
He later worked with Son Bonds and Charlie Pickett.,8,2,== Life and career ==,1800859
"He later recorded for Decca Records and Bluebird Records, with his last prewar recording session taking place in 1941.",0,3,== Life and career ==,1800859
"He made a brief return to recording at Sun Studio in Memphis in 1952, recording ""Runnin' Around"" and ""Rats in My Kitchen"", but otherwise was out of the public eye in the 1940s and 1950s.",1,3,== Life and career ==,1800859
"Estes sang with a distinctive ""crying"" vocal style.",0,4,== Life and career ==,1800859
"He frequently teamed with more capable musicians, such as Yank Rachell, Hammie Nixon, and the piano player Jab Jones.",1,4,== Life and career ==,1800859
"Estes sounded so much like an old man, even on his early records, that blues revivalists reportedly delayed looking for him because they assumed he would have to be long dead (and because the musician Big Bill Broonzy had written that he was dead).",2,4,== Life and career ==,1800859
"By the time he was tracked down by the blues historians Bob Koester and Samuel Charters in 1962, he was completely blind and living in poverty.",3,4,== Life and career ==,1800859
He resumed touring with Nixon and recording for Delmark Records.,4,4,== Life and career ==,1800859
"Estes, Nixon and Rachell appeared at the Newport Folk Festival in 1964.",5,4,== Life and career ==,1800859
"Many of Estes's original songs were based on events in his life or people he knew in his hometown, Brownsville, such as the local lawyer (""Lawyer Clark Blues""), the local auto mechanic (""Vassie Williams' Blues""), or an amorously inclined teenage girl (""Little Laura Blues"").",6,4,== Life and career ==,1800859
"In ""Lawyer Clark Blues"", about the lawyer and later judge and senator Hugh L. Clarke, whose family lived in Brownsville, Estes sang that Clark let him ""off the hook"" for an offense.",7,4,== Life and career ==,1800859
"He also dispensed advice on agricultural matters (""Working Man Blues"")  and chronicled his own attempt to reach a recording studio for a session by hopping a freight train (""Special Agent [Railroad Police Blues]"").",8,4,== Life and career ==,1800859
His lyrics combined keen observation with an ability to turn an effective phrase.,9,4,== Life and career ==,1800859
Some accounts attribute the nickname Sleepy to a blood pressure disorder or narcolepsy.,10,4,== Life and career ==,1800859
"Bob Koester, the founder of Delmark Records, said that Estes simply had a ""tendency to withdraw from his surroundings into drowsiness whenever life was too cruel or too boring to warrant full attention"".",11,4,== Life and career ==,1800859
Estes himself explained that the nickname was born of his exhausting life as both musician and farmer.,0,5,== Life and career ==,1800859
"""'Every night I was going somewhere.",1,5,== Life and career ==,1800859
"I'd work all day, play all night and get back home about sunrise.",2,5,== Life and career ==,1800859
I'd get the mule and get right on going.,3,5,== Life and career ==,1800859
I went to sleep once in the shed.,4,5,== Life and career ==,1800859
"I used to go to sleep so much when we were playing, they called me Sleepy.",5,5,== Life and career ==,1800859
"But I never missed a note.'""",6,5,== Life and career ==,1800859
==,0,6,== Death ==,1800859
Death ==,1,6,== Death ==,1800859
"Estes suffered a stroke while preparing for a European tour and died on June 5, 1977, at his home of 17 years in Brownsville, Haywood County, Tennessee.",0,7,== Death ==,1800859
"He is buried at Elam Baptist Church Cemetery in Durhamville, Lauderdale County, Tennessee.",1,7,== Death ==,1800859
His grave marker reads:,2,7,== Death ==,1800859
Sleepy John Estes,0,8,== Death ==,1800859
""".. ain't goin' to worry Poor John's mind anymore""In MemoryJohn Adam EstesJan.",0,9,== Death ==,1800859
"25, 1899June 5, 1977Blues PioneerGuitarist – Songwriter – Poet",1,9,== Death ==,1800859
"The epitaph "".. ain't goin' to worry Poor John's mind anymore"" is derived from his song ""Someday Baby Blues.""",0,10,== Death ==,1800859
"""I Ain't Gonna Be Worried",1,10,== Death ==,1800859
"No More"" was recorded in 1935, and in his song ""Drop Down Mama"", also recorded in 1935, Estes referred to himself as ""Poor John"".",2,10,== Death ==,1800859
"His grave is located off a country road and at the far end of the cemetery, adjacent to a small grove of trees, secluded but not hidden.",3,10,== Death ==,1800859
"In 1991, Estes was posthumously inducted into the Blues Hall of Fame.",0,11,== Death ==,1800859
==,0,12,== Legacy ==,1800859
Legacy ==,1,12,== Legacy ==,1800859
"Led Zeppelin's lead singer, Robert Plant, named Estes as one of his earliest influences.",0,13,== Legacy ==,1800859
Bob Dylan mentioned Estes in the sleeve notes for his album Bringing It All Back Home (1965).,1,13,== Legacy ==,1800859
"In an interview in 1970 published in Lennon Remembers, John Lennon recalled of The Beatles' early days that ""We were all listening to Sleepy John Estes and all that in art school, like everybody else.",2,13,== Legacy ==,1800859
"""Estes's former two-room home is on display in Brownsville, Tennessee, USA alongside Tina Turner's Flagg Grove School and museum.",3,13,== Legacy ==,1800859
==,0,14,== Recordings ==,1800859
Recordings ==,1,14,== Recordings ==,1800859
===,0,15,== Recordings == | === Albums ===,1800859
Albums ===,1,15,== Recordings == | === Albums ===,1800859
"The Legend of Sleepy John Estes (Delmark, 1963)",0,16,== Recordings == | === Albums ===,1800859
"Broke and Hungry (Ragged and Dirty, Too) (Delmark, 1964)",0,17,== Recordings == | === Albums ===,1800859
"Electric Sleep (Delmark, 1968)",0,18,== Recordings == | === Albums ===,1800859
"Brownsville Blues (Delmark, 1965)",0,19,== Recordings == | === Albums ===,1800859
Down South Blues (Delmark),0,20,== Recordings == | === Albums ===,1800859
"Sleepy John Estes in Europe (Delmark, 1999)",0,21,== Recordings == | === Albums ===,1800859
===,0,22,== Recordings == | === Compilations ===,1800859
Compilations ===,1,22,== Recordings == | === Compilations ===,1800859
"Sleepy John Estes, 1929–1940 (RBF Records)",0,23,== Recordings == | === Compilations ===,1800859
"Complete Recorded Works 1929–1941, vols.",0,24,== Recordings == | === Compilations ===,1800859
1 and 2 (Document),1,24,== Recordings == | === Compilations ===,1800859
I Ain't Gonna Be Worried,0,25,== Recordings == | === Compilations ===,1800859
No More 1929–1941 (Yazoo),1,25,== Recordings == | === Compilations ===,1800859
===,0,26,== Recordings == | === Songs ===,1800859
Songs =,1,26,== Recordings == | === Songs ===,1800859
==,2,26,== Recordings == | === Songs ===,1800859
"""Leaving Trunk"", a cover version of Estes's song ""Milk Cow Blues"", was included on Taj Mahal's self-titled 1968 album.",0,27,== Recordings == | === Songs ===,1800859
It was also covered by the Derek Trucks Band on the album Live at Georgia Theatre.,1,27,== Recordings == | === Songs ===,1800859
"The Keef Hartley Band covered the song on their debut album, Halfbreed.",2,27,== Recordings == | === Songs ===,1800859
"""Diving Duck Blues"" was recorded by Taj Mahal and Johnny Winter.",0,28,== Recordings == | === Songs ===,1800859
"""Special Agent"" was included on The Country Blues and was later recorded by Martin Simpson.",0,29,== Recordings == | === Songs ===,1800859
"""Someday Baby Blues"" was rewritten by Muddy Waters as ""Trouble No More"" and further amended to ""Someday Baby"" by Bob Dylan.",0,30,== Recordings == | === Songs ===,1800859
