sentences,sentenceIndex,paragraphIndex,section,wikiId
"Yolanda Yvette Adams (born August 27, 1961) is an American gospel singer and host of her own nationally syndicated morning gospel show.",0,0,N/A,1583428
"She has sold nearly 10 million albums worldwide, with some albums achieving multi-platinum status.",1,0,N/A,1583428
"She has won four Grammy Awards, four Dove Awards, five BET Awards, six NAACP Image Awards, six Soul Train Music Awards, two BMI Awards and sixteen Stellar Awards.",0,1,N/A,1583428
She was the first Gospel artist to be awarded an American Music Award.,1,1,N/A,1583428
"She is known as the ""Queen of Contemporary Gospel Music"" the ""First Lady of Modern Gospel"", while Variety dubbed her the ""Reigning Queen of Urban Gospel"".",2,1,N/A,1583428
"Billboard listed her as the top-selling gospel artist of the decade from 1999 through 2009, driven by the sales of her No. 1 album Mountain High...Valley Low.",3,1,N/A,1583428
President Barack Obama awarded her the Presidential Lifetime Achievement Award in 2016 for her volunteer service.,4,1,N/A,1583428
She was inducted into the Gospel Music Hall of Fame by the Gospel Music Association in 2017.,0,2,N/A,1583428
"In 2018, she became the first gospel artist nominated for a Tony Award for her work on SpongeBob SquarePants.",0,3,N/A,1583428
"In 2019, she received the Soul Train Music Awards Lady of Soul Award, and received critical acclaim for officially opening Super Bowl LIV with her performance of ""America the Beautiful"".",1,3,N/A,1583428
Billboard listed her as one of the Top Gospel Artist of the 2010s and has scored five number one albums on Billboard's Top Gospel Album.,2,3,N/A,1583428
==,0,4,== Early life ==,1583428
Early life ==,1,4,== Early life ==,1583428
"The eldest of six siblings, Adams was born in Houston, Texas.",0,5,== Early life ==,1583428
She graduated from Sterling High School in Houston in 1979.,1,5,== Early life ==,1583428
"After graduating from Texas Southern University, she began a career as a schoolteacher and part-time model in Houston.",2,5,== Early life ==,1583428
"Eventually, she gave up teaching to perform full-time as a lead singer.",3,5,== Early life ==,1583428
==,0,6,== Musical career ==,1583428
Musical career ==,1,6,== Musical career ==,1583428
===,0,7,== Musical career == | === Beginnings ===,1583428
Beginnings ===,1,7,== Musical career == | === Beginnings ===,1583428
"Adams first attracted the attention of Thomas Whitfield and Sound of Gospel Records as a lead singer with Houston's Southeast Inspirational Choir affiliated with the Church of God in Christ, under the direction of Carl Preacher, Brenda Waters, and Shirley Joiner.",0,8,== Musical career == | === Beginnings ===,1583428
"The choir released the single ""For My Liberty"" in 1982 with her as the featured vocalist.",1,8,== Musical career == | === Beginnings ===,1583428
"In 1986, Adams was featured on the Edwin Hawkins Music and Arts Seminar Choir released Give Us Peace, with a performance entitled ""My Trust Lies in You"".",2,8,== Musical career == | === Beginnings ===,1583428
"Later, she signed a recording contract with Sound of Gospel which yielded her first album Just As I Am in 1987.",3,8,== Musical career == | === Beginnings ===,1583428
"In 1990, she was discovered by producer/keyboardist Ben Tankard, and signed to his independent label Tribute Records and released Through The Storm.",4,8,== Musical career == | === Beginnings ===,1583428
Tankard's goal with Tribute Records during this time was to develop an audience for a smoother gospel/jazz sound.,5,8,== Musical career == | === Beginnings ===,1583428
"He featured Adams' vocals on his album and concept video single ""You Bring Out The Best in Me"" on his 1994 release Play Me in Your Key.",6,8,== Musical career == | === Beginnings ===,1583428
"The collaboration received positive response from gospel, jazz and ""quiet storm"" formats.",7,8,== Musical career == | === Beginnings ===,1583428
"One year later, Adams followed with Save the World, which included her first signature song ""The Battle Is The Lord's"".",0,9,== Musical career == | === Beginnings ===,1583428
