sentences,sentenceIndex,paragraphIndex,section,wikiId
Anil Adhikari (Nepali: अनिल अधिकारी; 30 May 1987 – 14 January 2017) professionally known as Yama Buddha (Nepali: यमबुद्ध) was a Nepalese rapper.,0,0,N/A,45191435
"His songs Sathi, Aama, Aaudai chhu ma, Yo Prasanga, Antya Ko Suruwat etc. are popular hits.",1,0,N/A,45191435
He was the creator and the presenter of the Popular Rap Battle show Raw Barz.,2,0,N/A,45191435
==,0,1,== Early life ==,45191435
Early life ==,1,1,== Early life ==,45191435
"Yama Buddha was born on 30 May 1987 in Salakpur, Morang, Nepal to politician Ambika Kumari Adhikari and Urmila Adhikari as Anil Adhikari.",0,2,== Early life ==,45191435
"Adhikari, son of a Nepali politician Ambika Kumari Adhikari, was born in Salakpur, Morang.",1,2,== Early life ==,45191435
"He lived in Salakpur, Morang for some years and moved to Kathmandu with his parents.",2,2,== Early life ==,45191435
He went back to stay with his grandparents in Salakpur for about 2 years and studied grades 4 and 5 at Pathibhara Boarding school in Itahari.,3,2,== Early life ==,45191435
He went back to Kathmandu to study in grade 6 at The Excelsior School Swoyambhu.,4,2,== Early life ==,45191435
He completed his SLC from The Excelsior School and his +2 from Ed Mark Academy.,5,2,== Early life ==,45191435
==,0,3,== Personal life ==,45191435
Personal life ==,1,3,== Personal life ==,45191435
"Yama Buddha resided in North London, United Kingdom, with his wife.",0,4,== Personal life ==,45191435
He was found dead in his bathroom on 14 January 2017.,1,4,== Personal life ==,45191435
==,0,5,== Discography ==,45191435
Discography ==,1,5,== Discography ==,45191435
===,0,6,== Discography == | === Mixtapes ===,45191435
Mixtapes ===,1,6,== Discography == | === Mixtapes ===,45191435
Yama Buddha (2011),0,7,== Discography == | === Mixtapes ===,45191435
Intro,0,8,== Discography == | === Mixtapes ===,45191435
Asaarko Bhel,0,9,== Discography == | === Mixtapes ===,45191435
Blueberry Pie,0,10,== Discography == | === Mixtapes ===,45191435
Don't Ask About My Music,0,11,== Discography == | === Mixtapes ===,45191435
Final Fantasy feat.,0,12,== Discography == | === Mixtapes ===,45191435
Dougie,1,12,== Discography == | === Mixtapes ===,45191435
Sometimes (Thugz Mansion Remix),0,13,== Discography == | === Mixtapes ===,45191435
You Just Play,0,14,== Discography == | === Mixtapes ===,45191435
Mama Told Me,0,15,== Discography == | === Mixtapes ===,45191435
Ma Futchhu Tara Jhukdina,0,16,== Discography == | === Mixtapes ===,45191435
Hinsaako Kaalo maadal,0,17,== Discography == | === Mixtapes ===,45191435
"I'm Fresh, I'm Fly",0,18,== Discography == | === Mixtapes ===,45191435
In My Soul feat.,0,19,== Discography == | === Mixtapes ===,45191435
"Lazy Boi, Dougie & Duke",1,19,== Discography == | === Mixtapes ===,45191435
Crack Raps,0,20,== Discography == | === Mixtapes ===,45191435
Grime,0,21,== Discography == | === Mixtapes ===,45191435
Grab Ya Khukuri,0,22,== Discography == | === Mixtapes ===,45191435
Yo Prasanga,0,23,== Discography == | === Mixtapes ===,45191435
Let It Go feat.,0,24,== Discography == | === Mixtapes ===,45191435
Duke,1,24,== Discography == | === Mixtapes ===,45191435
I Represent,0,25,== Discography == | === Mixtapes ===,45191435
Battle Ready feat.,0,26,== Discography == | === Mixtapes ===,45191435
Dougie & Duke,1,26,== Discography == | === Mixtapes ===,45191435
Saathi,0,27,== Discography == | === Mixtapes ===,45191435
Outro,0,28,== Discography == | === Mixtapes ===,45191435
Yama Buddha II (2013),0,29,== Discography == | === Mixtapes ===,45191435
Intro,0,30,== Discography == | === Mixtapes ===,45191435
Mic Check 001,0,31,== Discography == | === Mixtapes ===,45191435
Ghattekulo-32,0,32,== Discography == | === Mixtapes ===,45191435
I Will Go,0,33,== Discography == | === Mixtapes ===,45191435
Change Up,0,34,== Discography == | === Mixtapes ===,45191435
Mic Check 002,0,35,== Discography == | === Mixtapes ===,45191435
Kathmandu Ko Thito,0,36,== Discography == | === Mixtapes ===,45191435
Timi Malai,0,37,== Discography == | === Mixtapes ===,45191435
Malai Kohi feat.,0,38,== Discography == | === Mixtapes ===,45191435
Kristina Allen,1,38,== Discography == | === Mixtapes ===,45191435
Narunu Timi,0,39,== Discography == | === Mixtapes ===,45191435
Didi,0,40,== Discography == | === Mixtapes ===,45191435
Foothpath Mero Ghar (Bonus Track),0,41,== Discography == | === Mixtapes ===,45191435
Raachhyas (Bonus Track),0,42,== Discography == | === Mixtapes ===,45191435
===,0,43,== Discography == | === Albums ===,45191435
Albums ===,1,43,== Discography == | === Albums ===,45191435
Ekadesh (2012),0,44,== Discography == | === Albums ===,45191435
Intro feat.,0,45,== Discography == | === Albums ===,45191435
Rodit Bhandari,1,45,== Discography == | === Albums ===,45191435
Aama feat.,0,46,== Discography == | === Albums ===,45191435
Mistah K,1,46,== Discography == | === Albums ===,45191435
Challenge,0,47,== Discography == | === Albums ===,45191435
Yo Prasanga,0,48,== Discography == | === Albums ===,45191435
Antya Ko Suruwat feat.,0,49,== Discography == | === Albums ===,45191435
Leezum Bhutia,1,49,== Discography == | === Albums ===,45191435
Pagalpan,0,50,== Discography == | === Albums ===,45191435
Jutta Maa,0,51,== Discography == | === Albums ===,45191435
Kohi feat.,0,52,== Discography == | === Albums ===,45191435
Aidray & Nattu,1,52,== Discography == | === Albums ===,45191435
KTM Grime,0,53,== Discography == | === Albums ===,45191435
Gtfoh feat.,0,54,== Discography == | === Albums ===,45191435
Trisha,1,54,== Discography == | === Albums ===,45191435
Think Smart,0,55,== Discography == | === Albums ===,45191435
Gimme That Beat,0,56,== Discography == | === Albums ===,45191435
Khatra (Album by Yama Buddha) (2017),0,57,== Discography == | === Albums ===,45191435
Taaj,0,58,== Discography == | === Albums ===,45191435
Paisa,0,59,== Discography == | === Albums ===,45191435
Khatra,0,60,== Discography == | === Albums ===,45191435
Sapana,0,61,== Discography == | === Albums ===,45191435
Allarey Thita,0,62,== Discography == | === Albums ===,45191435
Yodda,0,63,== Discography == | === Albums ===,45191435
K Vako Hola (Bonus Track),0,64,== Discography == | === Albums ===,45191435
===,0,65,== Discography == | === Singles ===,45191435
Singles =,1,65,== Discography == | === Singles ===,45191435
==,2,65,== Discography == | === Singles ===,45191435
List of singles as lead artist,0,66,== Discography == | === Singles ===,45191435
"""Aaudai Chu Ma""",0,67,== Discography == | === Singles ===,45191435
"""Real""",0,68,== Discography == | === Singles ===,45191435
"""Sipahi"" feat.",0,69,== Discography == | === Singles ===,45191435
Saugat,1,69,== Discography == | === Singles ===,45191435
"""Timro Laagi"" feat.",0,70,== Discography == | === Singles ===,45191435
Yodda & Brisk Timos,1,70,== Discography == | === Singles ===,45191435
"""Know Me""",0,71,== Discography == | === Singles ===,45191435
"""Get Back""",0,72,== Discography == | === Singles ===,45191435
"""Hamro Barey Ma"" feat.",0,73,== Discography == | === Singles ===,45191435
Mc Flo,1,73,== Discography == | === Singles ===,45191435
"""Moist""",0,74,== Discography == | === Singles ===,45191435
"""Freeverse""",0,75,== Discography == | === Singles ===,45191435
"""Freeverse 001""",0,76,== Discography == | === Singles ===,45191435
"""Freeverse 002""",0,77,== Discography == | === Singles ===,45191435
"""Freeverse 003""",0,78,== Discography == | === Singles ===,45191435
"""Freeverse 004""",0,79,== Discography == | === Singles ===,45191435
===,0,80,== Discography == | === Cyphers ===,45191435
Cyphers =,1,80,== Discography == | === Cyphers ===,45191435
=,2,80,== Discography == | === Cyphers ===,45191435
=,3,80,== Discography == | === Cyphers ===,45191435
"""XCLUSIVE CYPHER"" (with Mastermind,Bri$k Timos and So Deep)",0,81,== Discography == | === Cyphers ===,45191435
The Top (Nephop Cypher) with Manas Ghale),0,82,== Discography == | === Cyphers ===,45191435
===,0,83,== Discography == | === Featured artist ===,45191435
Featured artist ===,1,83,== Discography == | === Featured artist ===,45191435
"""Ma Hoon Yatri"" (with Mc Flo & Mac)",0,84,== Discography == | === Featured artist ===,45191435
"""Raachhyas"" (with Hakim & Soda)",0,85,== Discography == | === Featured artist ===,45191435
"""The Top"" (with Loorey, Duke, Dougie)",0,86,== Discography == | === Featured artist ===,45191435
"""Tito Satya"" (with Manas Ghale)",0,87,== Discography == | === Featured artist ===,45191435
"""Mukhauta OST"" (with Rabin Shrestha & The Sign Band)",0,88,== Discography == | === Featured artist ===,45191435
"""Aawaran"" (with Priyanka Karki)",0,89,== Discography == | === Featured artist ===,45191435
"""Grown Man"" (with Mani Sing)",0,90,== Discography == | === Featured artist ===,45191435
"""Get Down"" (with Manas Ghale)",0,91,== Discography == | === Featured artist ===,45191435
"""Nachna"" (with IRAJ, Chingy, Neha Kakkar & Tony T)",0,92,== Discography == | === Featured artist ===,45191435
"""Kalakaar"" (with Sugam Pokhrel & Girish Khatiwada)",0,93,== Discography == | === Featured artist ===,45191435
"""Kathmandu`s finest"" (With Nasty)",0,94,== Discography == | === Featured artist ===,45191435
"""Brick City"" (Street Rap) (with Aid Ray)",0,95,== Discography == | === Featured artist ===,45191435
"""Alone in the dark"" (with Def'Mind)",0,96,== Discography == | === Featured artist ===,45191435
"""Turn the lights off"" (with MistaH K, Duke and Bigshake)",0,97,== Discography == | === Featured artist ===,45191435
"""Fire with Fire Remix"" (with Jay Key, Emma Walsh and LA Cloud )",0,98,== Discography == | === Featured artist ===,45191435
"""Ek Karodma Ek Ma -B-boying (Ncell) (with Sugam Pokhrel)",0,99,== Discography == | === Featured artist ===,45191435
