sentences,sentenceIndex,paragraphIndex,section,wikiId
"Oliver Stanley Murs (born 14 May 1984) is an English singer, songwriter, dancer, television presenter, voice actor, and director.",0,0,N/A,24594902
He first came to national attention for coming second in the sixth series of The X Factor in 2009.,1,0,N/A,24594902
"He is currently signed to RCA Records and Sony Music UK in the United Kingdom, and Columbia Records in the United States.",2,0,N/A,24594902
"In 2010, Murs released his debut single ""Please Don't Let Me Go"", which debuted at number one on the UK Singles Charts and received a Gold certification by the BPI.",0,1,N/A,24594902
"It was Murs' first number one single after ""You Are Not Alone"" with the other series 6 finalists.",1,1,N/A,24594902
"His second single from his debut album, ""Thinking of Me"" charted at the top on the UK Singles Charts and received a Silver certification by the BPI.",2,1,N/A,24594902
"""Heart Skips a Beat"" was his second number-one single.",3,1,N/A,24594902
"Murs' second single from his next album, ""Dance with Me Tonight"", became his fourth to reach number one.",4,1,N/A,24594902
"In November 2010, Murs released his self-titled debut album, Olly Murs, which entered the UK Albums Chart at number two, with the biggest week one album sales for a debut album in 2010, with over 108,000 albums sold.",0,2,N/A,24594902
"The album went on to sell over 600,000 copies, and was certified double platinum by the BPI.",1,2,N/A,24594902
"In November 2011, Murs' released his second album,",2,2,N/A,24594902
"In Case You Didn't Know, which entered the charts at number one and resulted in two number-one singles.",3,2,N/A,24594902
"As of December 2014, Murs has sold over 10 million records worldwide.",0,3,N/A,24594902
"In May 2011, it was announced that Murs would return to The X Factor to co-present the spin-off show",1,3,N/A,24594902
The Xtra Factor with Caroline Flack.,2,3,N/A,24594902
"His autobiography, Happy Days, was published in October 2012.",3,3,N/A,24594902
"In November 2012, Murs released his third album Right Place",4,3,N/A,24594902
"Right Time, and released 6 singles from it; the first, ""Troublemaker"", was his fourth number one.",5,3,N/A,24594902
"On 16 November 2014, Murs released the single, ""Wrapped Up"" featuring Gym Class Heroes' Travie McCoy, which peaked at number 3.",0,4,N/A,24594902
"This was to be the first song to be released from his new album Never Been Better which entered the charts at number 1 on 24 September 2014, followed by a second single, ""Up"" featuring American singer Demi Lovato which peaked within the top 4.",1,4,N/A,24594902
Murs also announced that he would tour the UK in spring 2015.,2,4,N/A,24594902
"On 15 June, Murs released his fourth single ""Beautiful to Me"" in which the music video included Game of Thrones actress Charlotte Hope.",3,4,N/A,24594902
"On 16 April 2015, it was announced that Murs would be reunited with Caroline Flack to replace Dermot O'Leary as co-presenters of The X Factor from series 12.",4,4,N/A,24594902
"Murs later released his fifth studio album, 24 Hrs, which debuted at number one on the UK Albums Chart.",5,4,N/A,24594902
"Since 2018, Murs has been a coach on The Voice UK.",0,5,N/A,24594902
He won the eighth series with Molly Hocking and the ninth series with Blessing Chitapa.,1,5,N/A,24594902
==,0,6,== Early life ==,24594902
Early life ==,1,6,== Early life ==,24594902
"Murs was born in Witham, Essex, the son of Vicky-Lynn and Pete Murs.",0,7,== Early life ==,24594902
"He has a twin brother, Ben, and a sister, Fay.",1,7,== Early life ==,24594902
He is of Latvian descent and his great grandparents were Edward and Kathe Murs.,2,7,== Early life ==,24594902
"He attended Howbridge Junior School in Witham and Notley High School in Braintree, Essex, where he was a striker in the school's football team.",3,7,== Early life ==,24594902
Murs played semi-professionally for Isthmian Division One North side Witham Town between 2006 and 2008.,0,8,== Early life ==,24594902
"He excelled for the club's reserve team during the 2006–2007 season, scoring 12 goals in 13 appearances and winning the Ridgeons Reserve Teams Cup.",1,8,== Early life ==,24594902
"He made three first team appearances in the following season, scoring once, but was forced to give up his football career following an injury.",2,8,== Early life ==,24594902
"Prior to The X Factor, Murs worked as a recruitment consultant at Prime Appointments in Witham, and performed as part of a covers band called the Small Town Blaggers with a friend, Jon Goodey.",3,8,== Early life ==,24594902
"He also appeared on the game show Deal or No Deal in 2007, where he won the meagre sum of £10.",4,8,== Early life ==,24594902
"Murs returned for a celebrity version of the show in 2012, which made him the only person to appear on the programme as a contestant twice.",5,8,== Early life ==,24594902
"In 2008, he travelled to Australia, backpacking alone along the Gold Coast for three months.",6,8,== Early life ==,24594902
"It was upon his return that he decided, having tried it out unsuccessfully twice in the past (when he failed to make it past the stage where he had to audition in front of the producers), to re-audition for The X Factor again.",7,8,== Early life ==,24594902
==,0,9,== Music career ==,24594902
Music career ==,1,9,== Music career ==,24594902
===,0,10,== Music career == | === 2009–10: The X Factor ===,24594902
2009–10:,1,10,== Music career == | === 2009–10: The X Factor ===,24594902
The X Factor ===,2,10,== Music career == | === 2009–10: The X Factor ===,24594902
"In 2009, Murs auditioned for the sixth series of The X Factor, performing Stevie Wonder's ""Superstition"".",0,11,== Music career == | === 2009–10: The X Factor ===,24594902
"Judge Simon Cowell said it was ""the easiest yes I've ever given"".",1,11,== Music career == | === 2009–10: The X Factor ===,24594902
At bootcamp Murs sang Elton John's song Your Song.,2,11,== Music career == | === 2009–10: The X Factor ===,24594902
"On the first live show, he sang ""She's the One"" and on the second, ""A Fool in Love"", a performance which Cowell described as being ""in a different league.""",3,11,== Music career == | === 2009–10: The X Factor ===,24594902
"For week three he took on ""Bewitched"".",4,11,== Music career == | === 2009–10: The X Factor ===,24594902
"Walsh commented that he was the ""dark horse of the competition,"" and Cowell said he was ""coming into his own each week.""",5,11,== Music career == | === 2009–10: The X Factor ===,24594902
"He frequently employed dance moves in his performance including his trademark ""Olly wiggle.""",6,11,== Music career == | === 2009–10: The X Factor ===,24594902
"In week 4 he sang ""Come Together"" and again received positive comments, with Walsh predicting, ""I think you're in the final three,"" and Cowell saying he was ""progressing better than just about everybody.""",7,11,== Music career == | === 2009–10: The X Factor ===,24594902
"In week 5 he performed ""Twist and Shout"" and in week 6 ""Don't Stop Me Now"", after which he was labelled by Minogue as, ""absolutely the best performer we have on the show by far.",8,11,== Music career == | === 2009–10: The X Factor ===,24594902
"""In week 7, after a performance of ""Fastlove"", he was in the bottom two with John & Edward.",9,11,== Music career == | === 2009–10: The X Factor ===,24594902
Cowell and Cheryl Cole and Dannii Minogue voted to send Murs through to the quarter-final while Louis Walsh voted to send John & Edward through to the quarter-final.,10,11,== Music career == | === 2009–10: The X Factor ===,24594902
"However, voting statistics revealed that John & Edward received more votes than Murs meaning if Minogue sent the result to deadlock, John & Edward would've advanced to the quarter-final and Murs would've been eliminated.",11,11,== Music career == | === 2009–10: The X Factor ===,24594902
"To participate in the semi-finals, Murs had to miss his brother's wedding.",12,11,== Music career == | === 2009–10: The X Factor ===,24594902
"The ceremony took place just 16 miles (26 km) from the show's studio, but Cowell was against allowing him off for a few hours on the day of the semi-final.",13,11,== Music career == | === 2009–10: The X Factor ===,24594902
"He sang ""Can You Feel It"" and ""We Can Work It Out"" in the semi-final and ended up as one of the three finalists, breaking down on hearing the result.",14,11,== Music career == | === 2009–10: The X Factor ===,24594902
"In the final on 12 December, he repeated his audition song, ""Superstition"", following which Cowell said putting him in the final 12 was ""the best risk I have ever taken in my life"".",0,12,== Music career == | === 2009–10: The X Factor ===,24594902
"Murs then sang with British entertainer Robbie Williams on a duet of ""Angels"", in which Williams fluffed his lines as he walked on stage to join Murs and came in at the wrong time, singing the second line of the song, but was helped by Murs to find the right spot.",1,12,== Music career == | === 2009–10: The X Factor ===,24594902
"There was then a repeat performance of his week 2 song ""Fool in Love"".",2,12,== Music career == | === 2009–10: The X Factor ===,24594902
"Murs qualified for the final two and first sang a repeat performance of ""Twist and Shout"", following which Walsh commented, ""You're a born, born showman and no matter what happens tonight you're going to have a great career in music.""",3,12,== Music career == | === 2009–10: The X Factor ===,24594902
"In his final performance on the show he performed the winner's song, ""The Climb"".",0,13,== Music career == | === 2009–10: The X Factor ===,24594902
"He was told by Cole, ""You absolutely tore it from your soul.",1,13,== Music career == | === 2009–10: The X Factor ===,24594902
I've never heard you sing like that.,2,13,== Music career == | === 2009–10: The X Factor ===,24594902
"I thought it was a beautiful version of the song.""",3,13,== Music career == | === 2009–10: The X Factor ===,24594902
He lost the final to Joe McElderry the next day and finished as the runner-up.,4,13,== Music career == | === 2009–10: The X Factor ===,24594902
"On 15 December, two days after the final, it was reported that Cowell was going to offer Murs a record deal in early 2010.",0,14,== Music career == | === 2009–10: The X Factor ===,24594902
"Following his defeat, Murs was reportedly texted by duet partner Robbie Williams and invited to visit him in his Los Angeles mansion and participate in the forthcoming Soccer Aid, organised by Williams.",1,14,== Music career == | === 2009–10: The X Factor ===,24594902
"Murs performed on the X Factor tour, alongside Joe McElderry, John & Edward, Stacey Solomon, Lucie Jones and several other finalists.",2,14,== Music career == | === 2009–10: The X Factor ===,24594902
"It was later revealed on The Xtra Factor that Murs was predicted by all the judges and presenters (except Minogue who had said Nicole Jackson, and Cole who had said Miss Frank as a second choice) as the favourite to win the series at the Boot Camp stage.",3,14,== Music career == | === 2009–10: The X Factor ===,24594902
Footage of Murs appearing on Deal or No Deal was later featured in an edition of the BBC's Almost Famous on 2 January 2010.,4,14,== Music career == | === 2009–10: The X Factor ===,24594902
===,0,15,== Music career == | === 2010–11: Major label success and Olly Murs ===,24594902
2010–11: Major label success and Olly Murs =,1,15,== Music career == | === 2010–11: Major label success and Olly Murs ===,24594902
==,2,15,== Music career == | === 2010–11: Major label success and Olly Murs ===,24594902
"Rumours began that Murs would record a debut album almost immediately after the final, where he finished in second place to Joe McElderry.",0,16,== Music career == | === 2010–11: Major label success and Olly Murs ===,24594902
"After the rumours broke out, Murs announced he signed a joint record deal between Epic Records and Syco Music in February 2010.",1,16,== Music career == | === 2010–11: Major label success and Olly Murs ===,24594902
It was announced that Murs began working with John Shanks and Eg White.,2,16,== Music career == | === 2010–11: Major label success and Olly Murs ===,24594902
"It was later confirmed that Roy Stride, Trevor Horn, Wayne Hector and Matty Benbrook would have involvement on the album which he collaborated with to make the ""best possible songs"".",3,16,== Music career == | === 2010–11: Major label success and Olly Murs ===,24594902
"More writers and producers were confirmed to be working with Murs in the studio, including: Phil Thornalley, Martin Brammer, Samuel Preston, Mark Taylor, Chris Difford and Professor Green were due to appear on the album; however, the duet fell through before recording was completed.",4,16,== Music career == | === 2010–11: Major label success and Olly Murs ===,24594902
"Murs confirmed the first single from the album to be titled ""Please Don't Let Me Go"", which was released on 27 August 2010 following the circulation of the accompanying music video.",0,17,== Music career == | === 2010–11: Major label success and Olly Murs ===,24594902
"The song was written by Murs himself and with other songwriters, Claude Kelly and Steve Robson; the single was also produced by Future Cut.",1,17,== Music career == | === 2010–11: Major label success and Olly Murs ===,24594902
The song is about a minor relationship Murs was in where he ended up feeling something for the other person.,2,17,== Music career == | === 2010–11: Major label success and Olly Murs ===,24594902
"Murs commented: ""Sadly she kept giving me the impression that she didn't like me as much, and ultimately it didn't work out, so that's where the idea of me singing 'Please Don't Let Me Go' came from.""",3,17,== Music career == | === 2010–11: Major label success and Olly Murs ===,24594902
"The song was described as ""a lovely summery reggae-tinged pop tune that bobs along in a thoroughly hummable and not un-Will Young-like fashion"" and said that the music video ""is just as quintessentially pleasant"".",4,17,== Music career == | === 2010–11: Major label success and Olly Murs ===,24594902
"During the release, Murs was told not to get his hopes up for a number-one due to Katy Perry releasing ""Teenage Dream"" the same day.",5,17,== Music career == | === 2010–11: Major label success and Olly Murs ===,24594902
"On 5 September 2010, the single entered the UK Singles Charts at number 1 beating Katy Perry's ""Teenage Dream"".",6,17,== Music career == | === 2010–11: Major label success and Olly Murs ===,24594902
"The song was released with the B-side track, entitled ""This One's for the Girls"" also entered the UK Singles Charts, debuting at number 69, was written for all of his female fans.",7,17,== Music career == | === 2010–11: Major label success and Olly Murs ===,24594902
"His debut album was released in November 2010; which was a self-titled album, Olly Murs.",0,18,== Music career == | === 2010–11: Major label success and Olly Murs ===,24594902
The album's tracking list was revealed on 15 October 2010.,1,18,== Music career == | === 2010–11: Major label success and Olly Murs ===,24594902
"The album entered the UK Albums Chart at number two, with the biggest week-one album sales for a debut album in 2010, with over 108,000 albums sold.",2,18,== Music career == | === 2010–11: Major label success and Olly Murs ===,24594902
The album also charted on the Irish Albums Chart where it found itself peaking at number eleven.,3,18,== Music career == | === 2010–11: Major label success and Olly Murs ===,24594902
"The second single was ""Thinking of Me"", written by Murs, Steve Robson and Hector, and co-produced by Future Cut and Steve Robson.",4,18,== Music career == | === 2010–11: Major label success and Olly Murs ===,24594902
"It was released on 19 November 2010, prior to the album's release.",5,18,== Music career == | === 2010–11: Major label success and Olly Murs ===,24594902
The single was added to BBC Radio 1's C Playlist on 3 November 2010.,6,18,== Music career == | === 2010–11: Major label success and Olly Murs ===,24594902
Murs performed the single for the first time on The X Factor.,7,18,== Music career == | === 2010–11: Major label success and Olly Murs ===,24594902
Upon the release the single charted at number four on the UK Singles Charts and thirteen on the Irish Singles Charts.,8,18,== Music career == | === 2010–11: Major label success and Olly Murs ===,24594902
"On 13 November Murs turned the Christmas lights on in Paisley and he also turned on the Christmas lights near his hometown in Chelmsford, Essex.",9,18,== Music career == | === 2010–11: Major label success and Olly Murs ===,24594902
"Renfrewshire Council was criticised in the media for the £15,000 fee that Murs was paid to turn on the lights, after announcing that they were axing 500 jobs.",10,18,== Music career == | === 2010–11: Major label success and Olly Murs ===,24594902
Murs however donated his fee for his appearance at this event.,11,18,== Music career == | === 2010–11: Major label success and Olly Murs ===,24594902
"Two further singles were released from the first album into 2011 – the James Morrison penned ""Heart on My Sleeve"", which charted at No. 20 in March 2011, and ""Busy"" which charted at No. 45 in June 2011.",12,18,== Music career == | === 2010–11: Major label success and Olly Murs ===,24594902
"Murs completed a theatre tour for his first album in spring 2011, commencing on 26 April in Rhyl at the Pavilion Theatre and playing four sold out nights at London's Hammersmith Apollo in late May.",13,18,== Music career == | === 2010–11: Major label success and Olly Murs ===,24594902
He also toured as the support act of JLS on their summer stadium tour.,14,18,== Music career == | === 2010–11: Major label success and Olly Murs ===,24594902
=== 2011: In Case You Didn't Know ===,0,19,== Music career == | === 2011: In Case You Didn't Know ===,24594902
"It was rumoured in June 2011, that Murs had started working on his second studio album, which he later confirmed.",0,20,== Music career == | === 2011: In Case You Didn't Know ===,24594902
"Murs claimed that he would ""take the album from a different approach"", and claimed he would like to record a rap track, stating, ""I'm secretly not a bad rapper, I really like to do a bit of beat boxing, Eminem is always a favourite, or maybe Vanilla Ice, ""Ice Ice Baby"" is a classic.""",1,20,== Music career == | === 2011: In Case You Didn't Know ===,24594902
"Murs revealed that he will attempt to build himself a more of a ""soulful"" sound through writing the second album, and also expressed interest in recording with English entertainer Robbie Williams after the two met on The X Factor Live Final.",2,20,== Music career == | === 2011: In Case You Didn't Know ===,24594902
"Murs confirmed in July 2011, that the lead single from the album would be called ""Heart Skips a Beat"", and it would feature up-and-coming Brithop Rap duo Rizzle Kicks.",3,20,== Music career == | === 2011: In Case You Didn't Know ===,24594902
"He described it as a ""parallel"" to the remainder of the album, calling it a ""summer party song"".",4,20,== Music career == | === 2011: In Case You Didn't Know ===,24594902
The song premiered on The Chris Moyles Show on 7 July 2011 and has since been well received by fans.,5,20,== Music career == | === 2011: In Case You Didn't Know ===,24594902
The video for the track was later released via Murs' official YouTube channel.,6,20,== Music career == | === 2011: In Case You Didn't Know ===,24594902
"Murs said that the song is one of his favourite tracks from the new album, stating, ""I'm loving the tune at the moment.",7,20,== Music career == | === 2011: In Case You Didn't Know ===,24594902
"It's going down really, really well.""",8,20,== Music career == | === 2011: In Case You Didn't Know ===,24594902
"""Heart Skips a Beat"" later peaked at number one on the UK Singles Chart, marking his second number one.",9,20,== Music career == | === 2011: In Case You Didn't Know ===,24594902
"It later went on to peak at number one in Germany and Switzerland, also reaching top ten in numerous countries in Europe.",10,20,== Music career == | === 2011: In Case You Didn't Know ===,24594902
"In September 2011, Murs announced via Twitter that his second album would be entitled In Case You Didn't Know, taken from a song of the same name which appears on the album.",0,21,== Music career == | === 2011: In Case You Didn't Know ===,24594902
"On 14 October 2011, Murs released the audio of ""Dance with Me Tonight"", the album's second single, via his YouTube Channel.",1,21,== Music career == | === 2011: In Case You Didn't Know ===,24594902
"The track was released on 21 November 2011, again peaking at No. 1 on the UK Singles Chart.",2,21,== Music career == | === 2011: In Case You Didn't Know ===,24594902
"The album, In Case You Didn't Know was released a week later on 28 November 2011.",3,21,== Music career == | === 2011: In Case You Didn't Know ===,24594902
"The album peaked at number one on the UK Albums Chart, two on the Irish Charts, and in the top ten in Germany, Switzerland and Poland.",4,21,== Music career == | === 2011: In Case You Didn't Know ===,24594902
"Murs confirmed via his Twitter account in February 2012 that the album's third single would be ""Oh My Goodness"", and that it would be released on 2 April.",5,21,== Music career == | === 2011: In Case You Didn't Know ===,24594902
It peaked at No. 13 on the UK Singles Chart.,6,21,== Music career == | === 2011: In Case You Didn't Know ===,24594902
"The single was his second release in Europe after ""Heart Skips a Beat"", released on 10 August, and has so far peaked in the top 40 in Germany and Austria.",7,21,== Music career == | === 2011: In Case You Didn't Know ===,24594902
