sentences,sentenceIndex,paragraphIndex,section,wikiId
"William Benjamin Bensussen (born November 7, 1982), better known by his stage name The Gaslamp Killer, is an American alternative hip hop producer and DJ based in Los Angeles, California.",0,0,N/A,28163419
==,0,1,== Career ==,28163419
Career ==,1,1,== Career ==,28163419
"He grew up in San Diego, California, where he became a DJ in the Gaslamp district.",0,2,== Career ==,28163419
"His sets often ruined the music vibe in the clubs, earning him the nickname ""The Gaslamp Killer"".",1,2,== Career ==,28163419
"After moving to Los Angeles in 2006, he helped found Low End Theory, ""L.A.'s monolithic weekly showcase for uncut beat-driven tracks"".",2,2,== Career ==,28163419
"The Gaslamp Killer has played at Coachella Valley Music and Arts Festival, the Austin Psych Fest, the Decibel Festival, and the Voodoo Fest.",3,2,== Career ==,28163419
"He produced Gonjasufi's debut album, A Sufi and a Killer, with Flying Lotus and Mainframe in 2010.",4,2,== Career ==,28163419
"In August 2012, he released a single, ""Flange Face"" b/w ""Seven Years of Bad Luck for Fun"", which was listed by Pitchfork as their ""Best New Track"" of July 2012.",5,2,== Career ==,28163419
"His debut album, Breakthrough, was released in September 2012.",6,2,== Career ==,28163419
"In 2015, he released a live album, The Gaslamp Killer Experience: Live in Los Angeles.",7,2,== Career ==,28163419
"In 2016, he released a studio album, Instrumentalepathy.",8,2,== Career ==,28163419
"In 2020, he released his latest album Heart Math.",9,2,== Career ==,28163419
==,0,3,== Personal life ==,28163419
Personal life ==,1,3,== Personal life ==,28163419
"He is Jewish, and his ancestry includes Turkish, Lebanese, Mexican and Lithuanian.",0,4,== Personal life ==,28163419
His great-uncle is activist Herbert Aptheker.,1,4,== Personal life ==,28163419
"In 2017, he was accused of rape by a woman named Chelsea Tadros, who claimed he met her and another woman at the Standard Hotel in 2013, and “had non-consensual sex with both of us while we were completely incapacitated.”",0,5,== Personal life ==,28163419
Bensussen replied with a $5 million defamation lawsuit.,1,5,== Personal life ==,28163419
"In 2019, the suit was settled with a joint statement:  ""After their discussions, Ms. Tadros acknowledges she does not know who drugged her, and both parties recognized that Ms. Tadros could have been drugged by one of the many attendees that were present on July 5th, 2013.",2,5,== Personal life ==,28163419
"Ms. Tadros continues to maintain that she was drugged and thereby unable to consent on July 5, 2013.",3,5,== Personal life ==,28163419
"Mr. Bensussen maintains that he has never drugged or raped anyone, and that he did not have any indication that Ms. Tadros was drugged or unable to consent.""",4,5,== Personal life ==,28163419
==,0,6,== Discography ==,28163419
Discography ==,1,6,== Discography ==,28163419
===,0,7,== Discography == | === Studio albums ===,28163419
Studio albums ===,1,7,== Discography == | === Studio albums ===,28163419
Breakthrough (2012),0,8,== Discography == | === Studio albums ===,28163419
Instrumentalepathy (2016),0,9,== Discography == | === Studio albums ===,28163419
Break Stuff (2019),0,10,== Discography == | === Studio albums ===,28163419
Heart Math (2020),0,11,== Discography == | === Studio albums ===,28163419
===,0,12,== Discography == | === Live albums ===,28163419
Live albums ===,1,12,== Discography == | === Live albums ===,28163419
The Gaslamp Killer Experience: Live in Los Angeles (2015),0,13,== Discography == | === Live albums ===,28163419
=== EPs =,0,14,== Discography == | === EPs ===,28163419
==,1,14,== Discography == | === EPs ===,28163419
The Killer Robots (2008) (with Free the Robots),0,15,== Discography == | === EPs ===,28163419
My Troubled Mind (2009),0,16,== Discography == | === EPs ===,28163419
Death Gate (2010),0,17,== Discography == | === EPs ===,28163419
===,0,18,== Discography == | === Singles ===,28163419
Singles =,1,18,== Discography == | === Singles ===,28163419
==,2,18,== Discography == | === Singles ===,28163419
"""Impulse"" (2010) (with Daedelus)",0,19,== Discography == | === Singles ===,28163419
"""Flange Face"" b/w ""Seven Years of Bad Luck for Fun"" (2012)",0,20,== Discography == | === Singles ===,28163419
"""Brass Sabbath"" (2013) (with Jungle by Night)",0,21,== Discography == | === Singles ===,28163419
"""Murder Man"" (2015) (with Mophono)",0,22,== Discography == | === Singles ===,28163419
"""Residual Tingles"" (2016)",0,23,== Discography == | === Singles ===,28163419
===,0,24,== Discography == | === Mixes ===,28163419
Mixes ===,1,24,== Discography == | === Mixes ===,28163419
Gaslamp Killers (2007),0,25,== Discography == | === Mixes ===,28163419
It's a Rocky Road: Volume 1 (2007),0,26,== Discography == | === Mixes ===,28163419
It's a Rocky Road: Volume 2 (2007),0,27,== Discography == | === Mixes ===,28163419
I Spit on Your Grave (2008),0,28,== Discography == | === Mixes ===,28163419
We Make It Good Mix Series Volume 5 (2008),0,29,== Discography == | === Mixes ===,28163419
Akuma No Chi Ga Odoru (2009),0,30,== Discography == | === Mixes ===,28163419
All Killer: Finders Keepers Records 1-20 Mixed by The Gaslamp Killer (2009),0,31,== Discography == | === Mixes ===,28163419
Hell and the Lake of Fire Are Waiting for You! (2009),0,32,== Discography == | === Mixes ===,28163419
Vs Finders Keepers (2009),0,33,== Discography == | === Mixes ===,28163419
A Decade of Flying Lotus (2010),0,34,== Discography == | === Mixes ===,28163419
Helio x GLK (2013),0,35,== Discography == | === Mixes ===,28163419
Lavender AM: Meditation Mix (2013),0,36,== Discography == | === Mixes ===,28163419
===,0,37,== Discography == | === Productions ===,28163419
Productions ===,1,37,== Discography == | === Productions ===,28163419
"Flying Lotus - ""GNG BNG"" from Los Angeles (2008)",0,38,== Discography == | === Productions ===,28163419
The Beastmaster - Have You Ever Bled from Your Eyes?,0,39,== Discography == | === Productions ===,28163419
Do You Want To? (2009),1,39,== Discography == | === Productions ===,28163419
"Gonjasufi - ""Kobwebz"" and ""Kowboyz & Indians"" from A Sufi and a Killer (2010)",0,40,== Discography == | === Productions ===,28163419
===,0,41,== Discography == | === Guest appearances ===,28163419
Guest appearances =,1,41,== Discography == | === Guest appearances ===,28163419
==,2,41,== Discography == | === Guest appearances ===,28163419
Free the Robots - Free the Robots (2008),0,42,== Discography == | === Guest appearances ===,28163419
Prefuse 73 - Everything She Touched Turned Ampexian (2009),0,43,== Discography == | === Guest appearances ===,28163419
"Nocando - ""Hurry Up and Wait"" from Jimmy the Lock (2010)",0,44,== Discography == | === Guest appearances ===,28163419
===,0,45,== Discography == | === Compilation appearances ===,28163419
Compilation appearances =,1,45,== Discography == | === Compilation appearances ===,28163419
==,2,45,== Discography == | === Compilation appearances ===,28163419
The Change Up EP-V.01 (2006),0,46,== Discography == | === Compilation appearances ===,28163419
T7L: Audio Promo Disc 707 (2007),0,47,== Discography == | === Compilation appearances ===,28163419
ArtDontSleep Presents...,0,48,== Discography == | === Compilation appearances ===,28163419
From L.A. with Love (2007),1,48,== Discography == | === Compilation appearances ===,28163419
Echo Expansion (2007),0,49,== Discography == | === Compilation appearances ===,28163419
Secret Hangout (2007),0,50,== Discography == | === Compilation appearances ===,28163419
Brainfeeder Sampler (2008),0,51,== Discography == | === Compilation appearances ===,28163419
Warp Records Spring 2008 (2008),0,52,== Discography == | === Compilation appearances ===,28163419
Stussy x TurntableLab - Beats (2008),0,53,== Discography == | === Compilation appearances ===,28163419
Dublab Presents: Echo Expansion (2009),0,54,== Discography == | === Compilation appearances ===,28163419
Choice on 12 (2010),0,55,== Discography == | === Compilation appearances ===,28163419
Radio Galaxia (2010),0,56,== Discography == | === Compilation appearances ===,28163419
Low End Theory Podcast (2010),0,57,== Discography == | === Compilation appearances ===,28163419
==,0,58,== References ==,28163419
References ==,1,58,== References ==,28163419
==,0,59,== External links ==,28163419
External links ==,1,59,== External links ==,28163419
Official website,0,60,== External links ==,28163419
The Gaslamp Killer discography at Discogs,0,61,== External links ==,28163419
