sentences,sentenceIndex,paragraphIndex,section,wikiId
Tolga Sarıtaş (born 30 May 1991) is a Turkish actor.,0,0,N/A,59174170
"He is known for his roles as Şehzade Cihangir in Muhteşem Yüzyıl, Ali Mertoğlu in Güneşin Kızları, ”Büyük Sürgün Kafkasya"" mini historical series about Meskhetian Turks and Yavuz Karasu in the successful drama Söz.",1,0,N/A,59174170
He has won numerous awards and was nominated for an International Emmy Award.,2,0,N/A,59174170
Also he was final jury for choosing best lead actress in the 47th International Emmy Awards.,3,0,N/A,59174170
"In addition to his acting career, Sarıtaş has appeared in many advertising campaigns and won many awards in that category.",4,0,N/A,59174170
==,0,1,== Filmography ==,59174170
Filmography ==,1,1,== Filmography ==,59174170
===,0,2,== Filmography == | === Film ===,59174170
Film =,1,2,== Filmography == | === Film ===,59174170
==,2,2,== Filmography == | === Film ===,59174170
===,0,3,== Filmography == | === Television ===,59174170
Television =,1,3,== Filmography == | === Television ===,59174170
==,2,3,== Filmography == | === Television ===,59174170
==,0,4,== Awards and nominations ==,59174170
Awards and nominations ==,1,4,== Awards and nominations ==,59174170
===,0,5,== Awards and nominations == | === International ===,59174170
International ===,1,5,== Awards and nominations == | === International ===,59174170
===,0,6,== Awards and nominations == | === National ===,59174170
National ===,1,6,== Awards and nominations == | === National ===,59174170
==,0,7,== References ==,59174170
References ==,1,7,== References ==,59174170
==,0,8,== External links ==,59174170
External links ==,1,8,== External links ==,59174170
Tolga Sarıtaş on IMDb,0,9,== External links ==,59174170
