sentences,sentenceIndex,paragraphIndex,section,wikiId
"Tamarat Makonnen (born March 16, 1972, San Francisco, California) is an American film director, producer and writer.",0,0,N/A,30207200
Makonnen is a graduate of Virginia Union University with a degree in English Language Arts.,1,0,N/A,30207200
"The native New Yorker received his professional break directing the music video ""The Beginning of the End"" for EMI recording artists Boogiemonsters.",2,0,N/A,30207200
The New World Order inspired music video displayed a dark society where those who opposed the new government were detained for scientific experiments and tracked with barcodes in their hands.,3,0,N/A,30207200
"The video led to Makonnen creating music videos and electronic press kits (EPK) for an array of artists including: R&B singer Ne-Yo, Tupac Shakur collaborator C-Bo and political hip hop duo dead prez.",4,0,N/A,30207200
"Makonnen has directed several music videos for dead prez, including the controversial ""They Schools"", a blistering indictment of the nation's deteriorating school system.",0,1,N/A,30207200
"At the time of its release, the video was banned from national video outlets due to its arresting imagery and subject matter.",1,1,N/A,30207200
"The video and its subsequent ban have since been discussed in several books including, ""Stand & Deliver: Political Activism, Leadership, and Hip Hop Culture"" by Yvonne Bynoe; ""Race and Resistance: African Americans in the 21st Century"" by Herb Boyd; and ""Rap Music and Culture"" by Kate Burns.",2,1,N/A,30207200
"Makonnen followed up ""They Schools"" with a second dead prez video, the critically acclaimed ""Mind Sex"".",3,1,N/A,30207200
The song and video featured spoken word by poet Abiodun Oyewole of The Last Poets.,4,1,N/A,30207200
The video aired nationwide and overseas.,5,1,N/A,30207200
"Both ""They Schools"" and ""Mind Sex"" are from dead prez's seminal debut album Let's Get Free.",6,1,N/A,30207200
"In 2009 Makonnen made his feature film debut, directing the American drama film Dreams and Shadows starring James Russo and Shawn-Caulin Young.",0,2,N/A,30207200
In 2013 Makonnen directed the award-winning documentary In Search of the Black Knight.,0,3,N/A,30207200
The film takes a comedic and thought-provoking look at the current state of African-American relationships.,1,3,N/A,30207200
"Makonnen has produced and directed for several web series including: The New Shade of Black and The Unwritten Rules, which is based on creator Kim Williams' book 40 Hours and an Unwritten Rule: The Diary of an African-American Woman.",0,4,N/A,30207200
"Various entertainment publications have covered Makonnen's work including XXL, IndieWire and Billboard.",0,5,N/A,30207200
Makonnen is of African-American and Ethiopian descent.,0,6,N/A,30207200
His great grandfather Makonnen Endelkachew and great uncle Endelkachew Makonnen both served as Ethiopia’s Prime Minister under Emperor Haile Selassie.,1,6,N/A,30207200
==,0,7,== External links ==,30207200
External links ==,1,7,== External links ==,30207200
Tamarat Makonnen at IMDb,0,8,== External links ==,30207200
Official Website,0,9,== External links ==,30207200
