sentences,sentenceIndex,paragraphIndex,section,wikiId
"Dieter ""Didi"" Hallervorden (born 5 September 1935) is a German comedian, actor, singer and cabaret artist.",0,0,N/A,3151392
==,0,1,== Biography ==,3151392
Biography ==,1,1,== Biography ==,3151392
Dieter Hallervorden's mother was a physician's assistant and his father a graduate engineer employed by German aircraft maker Junkers.,0,2,== Biography ==,3151392
His siblings are called Renate and Margot.,1,2,== Biography ==,3151392
"Dieter Hallervorden has two children (Dieter Hallervorden Jr. and Nathalie Hallervorden) from his marriage to Rotraud Schindler, a daughter (Laura) from another relationship, and a son (Johannes) from his current wife Elena Blume.",2,2,== Biography ==,3151392
Dieter Hallervorden Jr. appeared in the movies Darf ich Sie zur Mutter machen (1968) and The Wedding Trip (1969) and was a cast member on the comedy show Nonstop Nonsens (1974–1980).,0,3,== Biography ==,3151392
Nathalie Hallervorden co-starred in the TV series Die Nervensäge (1985–1986) and had a brief appearance together with her parents in  Nonstop Nonsens.,1,3,== Biography ==,3151392
"Hallervorden's first wife, Rotraud Schindler, co-starred in several TV shows and some movies.",2,3,== Biography ==,3151392
"Johannes Hallervorden plays the part of Melchior von und zu Panke, the ghost from the TV series Binny and the Ghost.",3,3,== Biography ==,3151392
"Hallervorden starred as a bumbling, Clouseau-like detective in the German television show Die Didi-Show.",0,4,== Biography ==,3151392
"The show was dubbed into English, retitled Didi's Comedy Show, and shown in various countries.",1,4,== Biography ==,3151392
"Hallervorden also released a number of music singles, often parodies of popular songs, among them Du, die Wanne ist voll, a very successful parody cover of You're the One That I Want.",2,4,== Biography ==,3151392
"An Afrikaans-subtitled version of the comedy sketch-show, Nonstop Nonsens (1975), starring Hallervorden, was broadcast in South Africa in the early 1980s under the title Grapjas Didi (""Didi the Joker"" or alternatively ""Didi the Prankster"").",0,5,== Biography ==,3151392
"Also a Spanish-dubbed version was also distributed for Latin America under the name Las Locuras de Didí (""The Madnesses of Didi"").",1,5,== Biography ==,3151392
"In recent years, Hallervorden was popular with the leading roles in the comedy-drama films Back on Track and Head Full of Honey.",0,6,== Biography ==,3151392
He provided the voice for Vlad in the German dub of Hotel Transylvania 2.,1,6,== Biography ==,3151392
"Since 1988, Dieter Hallervorden has lived in Trégastel (France) in the castle, Château de Costaérès.",0,7,== Biography ==,3151392
==,0,8,== Filmography ==,3151392
Filmography ==,1,8,== Filmography ==,3151392
==,0,9,== TV shows ==,3151392
TV shows ==,1,9,== TV shows ==,3151392
==,0,10,== Awards ==,3151392
Awards ==,1,10,== Awards ==,3151392
1981 Bambi (for his role in Nonstop Nonsens),0,11,== Awards ==,3151392
"1996 Telestar (Best Host in ""Verstehen Sie Spaß?"")",0,12,== Awards ==,3151392
2003 Deutscher Comedypreis (Honorary Award),0,13,== Awards ==,3151392
2005,0,14,== Awards ==,3151392
Bayerischer Kabarettpreis (Honorary Award),1,14,== Awards ==,3151392
2006 Honorary Citizen of the German city Dessau,0,15,== Awards ==,3151392
"2013 Goldene Kamera (for his lifework, Honorary Award)",0,16,== Awards ==,3151392
==,0,17,== References ==,3151392
References ==,1,17,== References ==,3151392
"""Dieter Hallervorden – Jahrgang 1935"" (in German).",0,18,== References ==,3151392
MITTELDEUTSCHER RUNDFUNK.,1,18,== References ==,3151392
5 April 2009.,2,18,== References ==,3151392
Archived from the original on 18 March 2011.,3,18,== References ==,3151392
Retrieved 7 December 2010.,4,18,== References ==,3151392
Anke Ziemer.,0,19,== References ==,3151392
"""Prominente Alumni: Dieter Hallervorden"" (in German).",1,19,== References ==,3151392
Freie Universität Berlin.,2,19,== References ==,3151392
Archived from the original on 15 August 2007.,3,19,== References ==,3151392
Retrieved 7 December 2010.,4,19,== References ==,3151392
==,0,20,== External links ==,3151392
External links ==,1,20,== External links ==,3151392
More info and some videos (in German),0,21,== External links ==,3151392
Official site of the German Hallervorden DVD-Distributor (with forum),0,22,== External links ==,3151392
Dieter Hallervorden at IMDb,0,23,== External links ==,3151392
