sentences,sentenceIndex,paragraphIndex,section,wikiId
"Bjørn Berge (born in Sveio, Norway on 23 September 1968) is a Norwegian guitarist and blues artist.",0,0,N/A,38674507
==,0,1,== Career ==,38674507
Career ==,1,1,== Career ==,38674507
"After being named ""Best Musician of the Year"" by Dagbladet in 1998, In 2001, he won Spellemannprisen for his album Stringmachine and in 2002 for his album Illustrated Man.",0,2,== Career ==,38674507
"He also toured all over Europe gaining more popularity, and won the NBFs Bluespros in 2001.",1,2,== Career ==,38674507
In 2014 Berge replaced Torbjørn Økland as guitarist in the Norwegian band Vamp.,2,2,== Career ==,38674507
==,0,3,== Honors ==,38674507
Honors ==,1,3,== Honors ==,38674507
1998:,0,4,== Honors ==,38674507
"Named ""Best Musician of the Year"" by Dagbladet",1,4,== Honors ==,38674507
2001:,0,5,== Honors ==,38674507
Spellemannprisen in the category Blues,1,5,== Honors ==,38674507
2001: NBFs Bluespros,0,6,== Honors ==,38674507
2002:,0,7,== Honors ==,38674507
Spellemannprisen in the category Blues,1,7,== Honors ==,38674507
==,0,8,== Discography ==,38674507
Discography ==,1,8,== Discography ==,38674507
==,0,9,== References ==,38674507
References ==,1,9,== References ==,38674507
==,0,10,== External links ==,38674507
External links ==,1,10,== External links ==,38674507
Official website,0,11,== External links ==,38674507
Bjorn Berge - Hush on YouTube,0,12,== External links ==,38674507
