sentences,sentenceIndex,paragraphIndex,section,wikiId
"Robert Fleischman (born March 11, 1953) is an American musician, songwriter, and record producer.",0,0,N/A,2402555
"He is known for working with the rock band Journey, briefly as their lead vocalist in 1977 and occasionally thereafter as a songwriting collaborator.",1,0,N/A,2402555
==,0,1,== Biography ==,2402555
Biography ==,1,1,== Biography ==,2402555
"Fleischman, originally the frontman of LA band Staggerwing is perhaps best known as the lead singer for the rock band Journey from June until November 1977, between the group's albums, Next and Infinity.",0,2,== Biography ==,2402555
"He appeared in live concert performances with Journey and co-wrote and recorded numerous studio demo tracks during the band's early writing sessions for the upcoming album, Infinity.",1,2,== Biography ==,2402555
"Three of those co-written tracks appear on the album: ""Anytime"", ""Wheel in the Sky"" (reaching #57 on the Billboard charts), and ""Winds of March"".",2,2,== Biography ==,2402555
"The only officially released Journey song featuring Fleischman's vocals is ""For You"" which can be found on Journey's box-set release, Time3, as well as on Fleischman's 1979 solo album entitled Perfect Stranger.",0,3,== Biography ==,2402555
"He may have also contributed to the track ""Velvet Curtain"" (also found on Time3) which was later re-written as ""Feeling That Way"" and credited to Aynsley Dunbar, Steve Perry, and Gregg Rolie.",1,3,== Biography ==,2402555
"While former Journey manager Herbie Herbert states that he was fired for personality differences, Fleischman maintains that he was already signed to another manager, Barry Fey, and left Journey over management complications but remained friends with the band.",0,4,== Biography ==,2402555
"In January 2005 when Journey received a star on the Hollywood Walk of Fame, Fleischman was one of Journey's specially invited guests at the Journey: Past And Present ceremony.",1,4,== Biography ==,2402555
Fleischman was also associated with the English rock group Asia for a short time.,2,4,== Biography ==,2402555
"Already known to bandmember Carl Palmer, John Kalodner of Geffen Records introduced him to Asia's John Wetton as the possible new lead singer for the group.",3,4,== Biography ==,2402555
"After working on new material together, it became apparent to Fleischman that Wetton's voice was actually best suited for the material; after discussing this with the band, he amicably left the project and returned to America.",4,4,== Biography ==,2402555
"He has also been part of the band Channel, along with guitarist Tony Berg, bassist Trey Thompson, and originally with drummer Art Wood (not to be confused with the singer Art Wood) .",5,4,== Biography ==,2402555
"This line-up of the band wrote the song ""The Way I Feel"".",6,4,== Biography ==,2402555
"By the time Channel's self-titled album was recorded in 1984 however, Thompson's former Black Rose band-mate Gary Ferguson had joined as drummer, and would later appear on Robert's solo album Dreaming in Tongues (2004).",7,4,== Biography ==,2402555
"In 1986, Fleischman appeared with the Vinnie Vincent Invasion, featuring the ex-KISS guitarist Vinnie Vincent, on their self-titled album and later on the unreleased album Guitars From Hell (1991).",0,5,== Biography ==,2402555
"In 1996, Vincent released a compact disc called The EP, which featured Robert on vocals.",1,5,== Biography ==,2402555
The EP was also released under the name Euphoria.,2,5,== Biography ==,2402555
"In 2004, Fleischman recorded an AOR version of the ""Lord's Prayer"" for Liberty N' Justice for their album Welcome to the Revolution.",0,6,== Biography ==,2402555
"Fleischman is also known for scoring soundtracks for TV and film, notably That '70s Show and the pilot episode of SpongeBob SquarePants.",1,6,== Biography ==,2402555
"Many of his ambient scores can be found on the solo albums Kinetic Phenomena and Electric Raindrops, both released in 2004.",2,6,== Biography ==,2402555
"In early 2009, Fleischman announced the formation of a new band, The Sky, with whom he released the Majestic in 2014.",0,7,== Biography ==,2402555
==,0,8,== Solo albums ==,2402555
Solo albums ==,1,8,== Solo albums ==,2402555
"Perfect Stranger (1979), which featured many guest musicians including Jimmy Crespo of Aerosmith, John McVie of Fleetwood Mac, and former bandmates Neal Schon and Gregg Rolie of Journey.",0,9,== Solo albums ==,2402555
"World in Your Eyes (2002), which was produced by former Hurricane and current Foreigner singer Kelly Hansen",0,10,== Solo albums ==,2402555
"Electric Raindrops (2004), the first of two albums of Robert's ambient scores",0,11,== Solo albums ==,2402555
"Kinetic Phenomena (2004), which, like its predecessor, showcases Robert's TV and film scoring ability",0,12,== Solo albums ==,2402555
"Dreaming in Tongues (also 2004) featuring Gary Ferguson, and Cameron Stone",0,13,== Solo albums ==,2402555
Look at the Dream (2007),0,14,== Solo albums ==,2402555
==,0,15,== Ensemble releases ==,2402555
Ensemble releases ==,1,15,== Ensemble releases ==,2402555
Channel (1984),0,16,== Ensemble releases ==,2402555
Vinnie Vincent Invasion's self-titled album (1986),0,17,== Ensemble releases ==,2402555
"""For You"" on Time3 with Journey (1992)",0,18,== Ensemble releases ==,2402555
Euphoria with Vinnie Vincent (1996),0,19,== Ensemble releases ==,2402555
The Lord's Prayer  with the band Liberty N' Justice for their album Welcome to the Revolution (2004).,0,20,== Ensemble releases ==,2402555
==,0,21,== Composing with Journey ==,2402555
Composing with Journey ==,1,21,== Composing with Journey ==,2402555
Infinity (1978),0,22,== Composing with Journey ==,2402555
Greatest Hits (1988),0,23,== Composing with Journey ==,2402555
Time3 (1992),0,24,== Composing with Journey ==,2402555
Greatest Hits Live (1998),0,25,== Composing with Journey ==,2402555
The Essential Journey (2001),0,26,== Composing with Journey ==,2402555
Live in Houston 1981:,0,27,== Composing with Journey ==,2402555
The Escape Tour (2005),1,27,== Composing with Journey ==,2402555
Revelation (2008) Bonus Disc,0,28,== Composing with Journey ==,2402555
==,0,29,== Discography ==,2402555
