sentences,sentenceIndex,paragraphIndex,section,wikiId
"Ole Henrik Giørtz (born 10 January 1955 in Bærum) is a Norwegian jazz pianist, arranger and bandleader, the older brother of jazz singer Anne-Marie Giørtz.",0,0,N/A,37467839
"He is known from a number of recordings, and has contributed to several recordings and tours within bands such as Bazar, Chipahua, Erik Wøllo Quintet, Terje Rypdal Trio and Anne Grete Preus, and festival debut at Vossajazz 1977 and attended Moldejazz 1979, within the band Lotus.",1,0,N/A,37467839
==,0,1,== Career ==,37467839
Career ==,1,1,== Career ==,37467839
"Giørtz was within his sister's band Ab und Zu, where he also was a composer and arranger.",0,2,== Career ==,37467839
"He accounted for the commissioned work Den akustiske skygge (Moldejazz, 1993), and composed the music for Lars Saabye Christensen's Skrapjern og silke (1998) commissioned work for Moldejazz, which led to Edvard Prize nomination 1999.",1,2,== Career ==,37467839
"To ""Sandvika Storbandfestival"" skrev han Rhymes at Midnight (2004), fremført med Ab und Zu and Prime Time Orchestra.",2,2,== Career ==,37467839
"Giørtz played within the Brazilian-Norwegian Claudio & Cristina Latini Band, also here as arranger and producer in addition to musical performances.",3,2,== Career ==,37467839
This cooperation gave rise to album releases Sol e Cachaça (1988) and Cor de Dendê (1990).,4,2,== Career ==,37467839
"«Horns for hire"".",0,3,== Career ==,37467839
"Giørtz leads his own Quartet featuring Tore Brunborg (saxophone), Tine Asmundsen (bass), and Svein Christiansen (drums).",0,4,== Career ==,37467839
"Melodic jazz, playing compositions of Wayne Shorter, Herbie Hancock, Joe Henderson, Charlie Haden, and others.",1,4,== Career ==,37467839
In addition he wrote the book Noter og andre nøtter – en brukerveiledning i pop-,0,5,== Career ==,37467839
og jazzharmonikk (2006).,1,5,== Career ==,37467839
==,0,6,== Discography ==,37467839
Discography ==,1,6,== Discography ==,37467839
Within Bazar1973: Det er ikke enkelt (Samspill),0,7,== Discography ==,37467839
1974:,0,8,== Discography ==,37467839
Drabantbyrock (Mai)With Anne-Marie Giørtz1983:,1,8,== Discography ==,37467839
Breaking Out (Odin Records)Within Claudio & Cristina Latini Band1988: Sol e Cachaça (IPE Records),2,8,== Discography ==,37467839
1990:,0,9,== Discography ==,37467839
Cor de Dendê (Bums Records)Within,1,9,== Discography ==,37467839
Ab und Zu1989:,2,9,== Discography ==,37467839
Ab und Zu (Curling Legs),3,9,== Discography ==,37467839
1996:,0,10,== Discography ==,37467839
Totally (Curling Legs),1,10,== Discography ==,37467839
2002:,0,11,== Discography ==,37467839
"Spark of life (Curling Legs)With Lars Saabye Christensen, Ole Henrik Giørtz, Anne Marie Almedal, Kristin Kajander & Elin Rosseland1999:",1,11,== Discography ==,37467839
Skrapjern og silke (Grappa Music),2,11,== Discography ==,37467839
==,0,12,== References ==,37467839
References ==,1,12,== References ==,37467839
