sentences,sentenceIndex,paragraphIndex,section,wikiId
"Jagoda Szmytka (born 15 January 1982, Legnica) is a Polish composer.",0,0,N/A,47621427
"She has attracted attention for her style of music, which uses elements not only of sound, but also of the sense of space and visual arts, and also for her new opera,  Dla głosów i rąk (For Voices and Hands).",1,0,N/A,47621427
"She is a well-known composer in Europe and has been recognized abroad, winning numerous juried scholarships, including the Staubach Honoraria for Composition.",2,0,N/A,47621427
==,0,1,== Biography ==,47621427
Biography ==,1,1,== Biography ==,47621427
"Jagoda Szmytka studied history of art and philosophy at the University of Wrocław, Poland (2000-2005) as well as composition and music theory with Krystian Kiełb and Cezary Duchnowski at the Karol Lipiński Academy of Music in Wrocław.",0,2,== Biography ==,47621427
"This was followed by postgraduate studies in composition with Pierluigi Billone and Beat Furrer at the University of Music and Performing Arts Graz (2007-2008), with Beat Furrer at the Frankfurt University of Music and Performing Arts (2008-2010), and with Wolfgang Rihm at the Karlsruhe University of Music (2010-2012).",1,2,== Biography ==,47621427
"Szmytka has received numerous scholarships and grants from various foundations including Austrian Agency for International Cooperation in Education and Research (ÖAD) (2008), an artist grant funded by the Polish Ministry of Culture and National Heritage (2008), German Academic Exchange Service (DAAD) (2008/09), a scholarship of the Oscar und Vera Ritter Stiftung (2010), a scholarship from the Baden-Württemberg Art Foundation (2011), Alfred Toepfer Stiftung (2011), the Wolfgang Rihm Scholarship of the Hoepfner Foundation (2011), and the Staubach Honorarium for Composition by the Darmstadt Summer Courses (2012).",2,2,== Biography ==,47621427
"In both 2011 and 2014 she was composer-in-residence at ZKM Karlsruhe, which in between those appointments she had served as composer-in-residence at La Muse en circuit Paris.",3,2,== Biography ==,47621427
"In 2015 she was awarded with the Villa Serpentara Scholarship 2016 by the Academy of Arts, Berlin.",4,2,== Biography ==,47621427
Szmytka lives as a freelance composer in Frankfurt am Main.,5,2,== Biography ==,47621427
"She founded an artist's and musician's group called ""Play"" which meets biweekly and performs once a month.",6,2,== Biography ==,47621427
==,0,3,== Work ==,47621427
Work ==,1,3,== Work ==,47621427
"Szmytka's work uses sound and also includes visual elements such as text, theatre and painting.",0,4,== Work ==,47621427
"The work on her release, ""Bloody Cherries,"" was performed mainly by Ensemble Garage, and was considered to be sensual and gestural by Polityka.",1,4,== Work ==,47621427
"Szmytka’s compositions are featured at international festivals and institutions including Warsaw Autumn, where she premiered ""Lost.""",2,4,== Work ==,47621427
"Her work has been performed at the Lucerne Festival, Festival Ultraschall Berlin, Wien Modern, Eclat-Festival Stuttgart, Darmstadt International Summer Courses for New Music, Musica Polonica Nova, Rheinsberger Musiktage, Deutschlandfunk Cologne, ZKM Center for Art and Media Karlsruhe, Polish National Opera Warsaw.",3,4,== Work ==,47621427
"Ensembles performing her works include Ensemble Garage, Ensemble Interface, ensemble recherche, European Workshop for Contemporary Music, IEMA, E-MEX Ensemble, Duo leise dröhnung, Kwartludum, Ensemble l'arsenale, Ensemble Besides.",4,4,== Work ==,47621427
