sentences,sentenceIndex,paragraphIndex,section,wikiId
"Doug Stanhope (born March 25, 1967) is an American stand-up comedian, author, political activist and podcast host.",0,0,N/A,1339815
"His stand-up material favors caustic and often obscene observations of life in the style of Bill Hicks and Bill Burr, which he delivers while consuming alcohol.",1,0,N/A,1339815
"Politically, he has favored libertarianism and once endorsed the Free State Project, a proposed political migration of at least 20,000 libertarians to a single low-population state to foster libertarian ideas.",2,0,N/A,1339815
==,0,1,== Early life ==,1339815
Early life ==,1,1,== Early life ==,1339815
"Stanhope was born in Worcester, Massachusetts, to a middle class family.",0,2,== Early life ==,1339815
"His father Russ was head of science at Stanhope's school, and died in 2000.",1,2,== Early life ==,1339815
His mother Bonnie (née Kirk) was a waitress.,2,2,== Early life ==,1339815
"A recovering alcoholic, she divorced her husband when Stanhope was ten years old, quit drinking and moved to Florida.",3,2,== Early life ==,1339815
"In 1998, he persuaded her to live near him in West Hollywood.",4,2,== Early life ==,1339815
In her later life she suffered from emphysema.,5,2,== Early life ==,1339815
"In 2008, at her request, she wished for Stanhope to be involved in an assisted suicide with a mixture of cocktails and prescription morphine.",6,2,== Early life ==,1339815
Stanhope waited until the statute of limitations had expired for the ensuing credit card fraud before telling the story in his stand-up act and his second book.,7,2,== Early life ==,1339815
"Stanhope has an elder brother, Jeff.",8,2,== Early life ==,1339815
"At age 12, Stanhope's school psychiatrist wrote a letter to his mother detailing his concern with Stanhope's tendency to sketch gory images and adult-themed cartoons, suggesting he was ""in need of professional help"".",9,2,== Early life ==,1339815
Stanhope quit school at fifteen.,10,2,== Early life ==,1339815
Among his early comedy influences were Monty Python and National Lampoon.,11,2,== Early life ==,1339815
"Before he started comedy full-time, Stanhope worked in telemarketing, ""borderline legal stuff, trying to scam people basically"".",12,2,== Early life ==,1339815
Eventually Stanhope left Worcester and lived in Los Angeles for six months.,13,2,== Early life ==,1339815
"Following this he moved around from Florida, back to Massachusetts, to Oceanside, California, back to Massachusetts again, to Idaho, before settling in Las Vegas.",14,2,== Early life ==,1339815
"He now lives in Bisbee, Arizona.",15,2,== Early life ==,1339815
==,0,3,== Career ==,1339815
Career ==,1,3,== Career ==,1339815
=== 1990s,0,4,== Career == | === 1990s ===,1339815
===,1,4,== Career == | === 1990s ===,1339815
"Stanhope began his stand-up comedy career in 1990 at age 23, first performing at an open mic night at a Las Vegas bar.",0,5,== Career == | === 1990s ===,1339815
"He developed his act in Las Vegas before moving to Phoenix, Arizona, where he landed a gig as a house MC at a comedy club.",1,5,== Career == | === 1990s ===,1339815
"In 1995, he settled in West Hollywood which he ""hated [...]",2,5,== Career == | === 1990s ===,1339815
"so much"" partly due to the slump in comedy acts at the time.",3,5,== Career == | === 1990s ===,1339815
"Among his regular spots were the Hollywood Improv or The Comedy Store, before he became based in Playa del Rey and worked in clubs outside the city center.",4,5,== Career == | === 1990s ===,1339815
"Around this time, he landed a development deal and ""flirted"" with the idea of producing a sitcom by co-writing a pilot episode with a writer of The Mary Tyler Moore Show.",5,5,== Career == | === 1990s ===,1339815
"He later described the script as a ""piece of shit"", and felt thankful it was never picked up.",6,5,== Career == | === 1990s ===,1339815
"In 1995, Stanhope won the San Francisco International Comedy Competition against Dane Cook in a three-week contest.",7,5,== Career == | === 1990s ===,1339815
=== 2000s,0,6,== Career == | === 2000s ===,1339815
===,1,6,== Career == | === 2000s ===,1339815
"In the aftermath of the September 11 attacks in New York City, Stanhope received some criticism from audiences over his comments regarding the event.",0,7,== Career == | === 2000s ===,1339815
