sentences,sentenceIndex,paragraphIndex,section,wikiId
"Helen Elizabeth Jones Woods (October 9 or November 14, 1923 – July 25, 2020) was an American jazz and swing trombone player renowned for her performances with the International Sweethearts of Rhythm.",0,0,N/A,12301893
She was inducted into the Omaha Black Music Hall of Fame in 2007.,1,0,N/A,12301893
==,0,1,== Early life ==,12301893
Early life ==,1,1,== Early life ==,12301893
"Helen Elizabeth Jones was born on October 9 or November 14, 1923.",0,2,== Early life ==,12301893
"She spent a brief period in an orphanage for white children in Meridian, Mississippi before being adopted by Dr. Laurence and Grace Jones.",1,2,== Early life ==,12301893
"Dr. Jones was the founder of the Piney Woods Country Life School, a Black boarding school with a strong musical presence.",2,2,== Early life ==,12301893
==,0,3,== Career ==,12301893
Career ==,1,3,== Career ==,12301893
"In her 1940s heyday, young Helen Elizabeth Jones was in the top female jazz band in the United States.",0,4,== Career ==,12301893
"From an early age, Woods was fascinated by the slide motion of the trombone.",1,4,== Career ==,12301893
"She started playing with the group when she was only 11 years old, when it was still the ""school band"" of Piney Woods Country Life School in Mississippi.",2,4,== Career ==,12301893
Helen was one of six surviving members of the band interviewed in the 1986 documentary film International Sweethearts of Rhythm.,3,4,== Career ==,12301893
"After the band dissolved in 1949, Jones moved to Omaha where she briefly played in the Omaha Symphony Orchestra before being fired when the orchestra realized she was not white.",4,4,== Career ==,12301893
After that she worked as a licensed practical nurse at Douglas County Hospital.,5,4,== Career ==,12301893
"Jones Woods and her husband, William Alfred Woods, lived in the Logan Fontenelle Housing Projects while he attended Creighton University.",6,4,== Career ==,12301893
"Upon graduating, he became the first African-American to earn an accounting degree there.",7,4,== Career ==,12301893
"Woods' fourth child is Cathy Hughes, a business entrepreneur from Omaha.",8,4,== Career ==,12301893
==,0,5,== Death ==,12301893
Death ==,1,5,== Death ==,12301893
"Woods died July 25, 2020, in a hospital in Sarasota, Florida, from COVID-19.",0,6,== Death ==,12301893
==,0,7,== Personal life ==,12301893
Personal life ==,1,7,== Personal life ==,12301893
Woods' daughter is the entrepreneur Cathy Hughes.,0,8,== Personal life ==,12301893
"Woods was Catholic, a regular attendee at St Benedict the Moor in Omaha.",0,9,== Personal life ==,12301893
