sentences,sentenceIndex,paragraphIndex,section,wikiId
"Marlon Jordan (born August 21, 1970 in New Orleans, Louisiana) is an American jazz trumpeter, composer, and bandleader.",0,0,N/A,13868984
==,0,1,== Biography ==,13868984
Biography ==,1,1,== Biography ==,13868984
"Born Marlon Jordan, one of six performers of a prominent family of New Orleans musicians.",0,2,== Biography ==,13868984
"He is the son of saxophonist Edward “Kidd” Jordan and classical pianist Edvidge Jordan, and brother flutist Kent, sisters violinist Rachel, and jazz singer Stephanie.",1,2,== Biography ==,13868984
"While they have pursued separate careers, the family frequently collaborates.",2,2,== Biography ==,13868984
"Marlon started playing trumpet in the fourth grade, and  graduated from the famed New Orleans Center for the Creative Arts notable alumni, Terence Blanchard, Branford, Wynton, Delfeayo and Jason Marsalis musicians, and Harry Connick, Jr..",3,2,== Biography ==,13868984
He  knew Wynton Marsalis (a major influence) and Terence Blanchard when he was a child.,4,2,== Biography ==,13868984
Marlon recorded as a sideman with his brother Kent (1987) and Dennis González (1988).,5,2,== Biography ==,13868984
"At age 18, recorded his debut album as a leader, For You Only (1988), Branford Marsalis makes four appearances on tenor; Marlon's brother, flautist Kent Jordan, is heard on the opening ""Jepetto's Despair,"" and there are two duets with bassist/pianist Elton Heron.",0,3,== Biography ==,13868984
"Four standards (including ""Cherokee"" and ""Stardust"") are performed.",1,3,== Biography ==,13868984
"Marlon took his quintet on the road, joined by Wynton Marsalis, Miles Davis and George Benson as a headlining act in a series of JVC Jazz Festival dates.",2,3,== Biography ==,13868984
"They also played in some of the country's top jazz clubs, including the Blue Note and the Ritz, as well as in concerts ranging from New York's Avery Fisher Hall to Binghamton University.",3,3,== Biography ==,13868984
"Marlon's fifth album, You Don’t Know What Love Is (2005), is definitely a family affair, features his sister Stephanie Jordan on breathtaking, silvery vocals on five of the album's eight tracks.",0,4,== Biography ==,13868984
"Marlon is joined here by his father patriarch Edward Jordan; sister Stephanie, winner of the “Billie Holiday Competition” for Jazz vocalist; sister Rachel, violinist with the Louisiana Philharmonic Orchestra; and brother Kent Jordan flautist.",1,4,== Biography ==,13868984
"There is also uncle Alvin Batiste, clarinet; cousin Jonathan Bloom, percussion; uncle Maynard Chatters, trombone; and Chatters’ son, Mark, trumpet.",2,4,== Biography ==,13868984
"They all come together for a fantastic voyage through fresh interpretations of eight jazz standards, all injected with a bit of New Orleans vibe.",3,4,== Biography ==,13868984
"Track listing: ""My Favorite Things""; ""All Blues""; ""You Don’t Know What Love Is""; ""Joey""; ""Flamingo""; ""Portrait""; ""You Leave Me Breathless""; ""Now Baby"", and ""Or Never"".",4,4,== Biography ==,13868984
"Marlon and sister Stephanie during the fall of 2005 as Jazz Ambassadors on a European Tour as part of the Higher Ground Relief effort sponsored by the U.S. Department of State, and Jazz at Lincoln Center to thank the people of Europe for their support of New Orleans and the Gulf Region following Hurricane Katrina.",0,5,== Biography ==,13868984
"The countries included Bucharest, Germany, Lithuania and Ukraine.",1,5,== Biography ==,13868984
==,0,6,== Discography ==,13868984
Discography ==,1,6,== Discography ==,13868984
==,0,7,== Footnotes ==,13868984
Footnotes ==,1,7,== Footnotes ==,13868984
==,0,8,== External links ==,13868984
External links ==,1,8,== External links ==,13868984
Marlon Jordan official website,0,9,== External links ==,13868984
