sentences,sentenceIndex,paragraphIndex,section,wikiId
"Jill Heather Scott (born April 4, 1972) is an American singer, songwriter, model, poet and actress.",0,0,N/A,1082632
"Her 2000 debut album, Who Is Jill Scott?: Words and Sounds Vol. 1, went platinum, and the follow-ups Beautifully Human: Words and Sounds Vol. 2 (2004) and The Real Thing: Words and Sounds Vol.",1,0,N/A,1082632
3 (2007),2,0,N/A,1082632
both achieved gold status.,3,0,N/A,1082632
Scott made her film debut in 2007 in Hounddog and Tyler Perry's Why Did I Get Married?.,0,1,N/A,1082632
"In 2008, she starred in the BBC/HBO series The No. 1 Ladies' Detective Agency, based on the novels of the same name by Alexander McCall Smith.",1,1,N/A,1082632
"After a four-year hiatus from music, Scott released her fourth album, The Light of the Sun, in 2011.",2,1,N/A,1082632
"In 2014, she starred in the film Get on Up as the second wife of James Brown.",3,1,N/A,1082632
"In 2015, she released her fifth album, Woman.",4,1,N/A,1082632
Starting in 2018 Scott appeared in The CW DC Comics superhero series Black Lightning as Lady Eve.,5,1,N/A,1082632
==,0,2,== Early life ==,1082632
Early life ==,1,2,== Early life ==,1082632
"Scott was born on April 4, 1972 in Philadelphia, Pennsylvania.",0,3,== Early life ==,1082632
"She grew up an only child in a North Philadelphia neighborhood, raised by her mother, Joyce Scott and grandmother.",1,3,== Early life ==,1082632
"She recalls a happy childhood and was ""very much a loved child"".",2,3,== Early life ==,1082632
Scott was raised as a Jehovah's Witness.,3,3,== Early life ==,1082632
"After graduating the Philadelphia High School for Girls, Scott attended Temple University.",4,3,== Early life ==,1082632
"While working two jobs, she studied secondary education.",5,3,== Early life ==,1082632
She planned to become a high school English teacher.,6,3,== Early life ==,1082632
"However, after three years of study and then serving as a teacher's aide, Scott became disillusioned with a teaching career, and she dropped out of college.",7,3,== Early life ==,1082632
==,0,4,== Career ==,1082632
Career ==,1,4,== Career ==,1082632
===,0,5,== Career == | === 2000–09: Words and Sounds albums ===,1082632
2000–09: Words and Sounds albums ===,1,5,== Career == | === 2000–09: Words and Sounds albums ===,1082632
"Scott began her performing career as a spoken word artist, appearing at live poetry readings to perform her work.",0,6,== Career == | === 2000–09: Words and Sounds albums ===,1082632
"She was eventually discovered by Ahmir ""Questlove"" Thompson of the Roots.",1,6,== Career == | === 2000–09: Words and Sounds albums ===,1082632
Questlove invited her to join the band in the studio.,2,6,== Career == | === 2000–09: Words and Sounds albums ===,1082632
"The collaboration resulted in a co-writing credit for Scott on the song, ""You Got Me"".",3,6,== Career == | === 2000–09: Words and Sounds albums ===,1082632
"In 2000, Erykah Badu and the Roots won a Grammy for Best Rap Performance by a Duo or Group for ""You Got Me"", and Scott debuted as an artist during a Roots live show, singing as original artist/singer of the song.",4,6,== Career == | === 2000–09: Words and Sounds albums ===,1082632
"Subsequently, Scott collaborated with Eric Benet, Will Smith, and Common, and broadened her performing experience by touring Canada in a production of the Broadway musical Rent.",5,6,== Career == | === 2000–09: Words and Sounds albums ===,1082632
Scott was the first artist signed to Steve McKeever's 'Hidden Beach Recordings' label.,0,7,== Career == | === 2000–09: Words and Sounds albums ===,1082632
"Her debut album, Who Is Jill Scott?: Words and Sounds Vol. 1 was released in 2000.",1,7,== Career == | === 2000–09: Words and Sounds albums ===,1082632
"She experienced some notice and chart success with the single ""A Long Walk"", eventually earning a Grammy nomination in early 2003 for Best Female Vocal Performance.",2,7,== Career == | === 2000–09: Words and Sounds albums ===,1082632
"Scott lost that award, but won a 2005 Grammy for Best Urban/Alternative R&B Performance for ""Cross My Mind"".",3,7,== Career == | === 2000–09: Words and Sounds albums ===,1082632
"The live album, Experience: Jill Scott 826+, was released November 2001.",4,7,== Career == | === 2000–09: Words and Sounds albums ===,1082632
