sentences,sentenceIndex,paragraphIndex,section,wikiId
"Mike Sturgis is an American drummer, having played for the band 21 Guns and later with Iron Maiden guitarist Adrian Smith in Psycho Motel, where he played on both State of Mind (1996) and Welcome to the World (1997) albums.",0,0,N/A,8561753
He was also the drummer for Wishbone Ash between 1995 and 1997 and drummer for Asia between 1994 and 2001.,1,0,N/A,8561753
"Sturgis began drumming at the age of ten and from 1982 to 1986 attended the University of Miami, where he received a degree in Studio Music and Jazz.",0,1,N/A,8561753
"From 1986 to 1987, he toured with Norwegian band A-ha and played on ""The Swing of Things"", ""I've Been Losing You"" and ""Soft Rains of April"" from the album Scoundrel Days.",1,1,N/A,8561753
"During that time he was asked by Phenomena co-producer Wilfried Rimensberger to join the superstar rock project, where he played drums on the now legendary Dream Runner album and got to know Scott Gorham and John Wetton who both participated in that recording.",2,1,N/A,8561753
"He has performed live or recorded with such major pop, rock and jazz names as David Bowie, Elton John, A-ha, Asia, Jack Bruce, Steve Winwood, Tom Jones, Wishbone Ash, Bob James, Randy Brecker and Bob Mintzer.",0,2,N/A,8561753
He currently performs with jazz-funk group Redtenbacher's Funkestra.,1,2,N/A,8561753
Mike was Head of Drums at the Academy of Contemporary Music in Guildford for 13 years.,0,3,N/A,8561753
He is currently the Head of Education at DIME Online.,1,3,N/A,8561753
Sturgis currently lives in England with his wife and two children.,0,4,N/A,8561753
He played with Wishbone Ash on some dates of their 2021 UK tour.,1,4,N/A,8561753
==,0,5,== References ==,8561753
References ==,1,5,== References ==,8561753
