sentences,sentenceIndex,paragraphIndex,section,wikiId
"Donald Lamont, professionally known by his stage name Donald D, is an American rapper and record producer from the Bronx, New York.",0,0,N/A,2405068
"He is a member of the Universal Zulu Nation, a former member of the B-Boys, and is best known as a member of Ice-T's Rhyme Syndicate.",1,0,N/A,2405068
==,0,1,== Career ==,2405068
Career ==,1,1,== Career ==,2405068
===,0,2,== Career == | === Late 1970s–1987: Universal Zulu Nation and the B-Boys ===,2405068
Late 1970s–1987:,1,2,== Career == | === Late 1970s–1987: Universal Zulu Nation and the B-Boys ===,2405068
Universal Zulu Nation and the B-Boys ===,2,2,== Career == | === Late 1970s–1987: Universal Zulu Nation and the B-Boys ===,2405068
"Donald D began his career in 1978 in the Bronx, New York, when he became a member of the Universal Zulu Nation joining forces with Afrika Islam, DJ Jazzy Jay, Kid Vicious and others as the group the Funk Machine.",0,3,== Career == | === Late 1970s–1987: Universal Zulu Nation and the B-Boys ===,2405068
He was featured on Afrika Islam's radio show the Zulu Beats on WHBI in 1982.,1,3,== Career == | === Late 1970s–1987: Universal Zulu Nation and the B-Boys ===,2405068
Lamont and DJ Chuck Chillout formed a group named the B-Boys.,2,3,== Career == | === Late 1970s–1987: Universal Zulu Nation and the B-Boys ===,2405068
"From 1983 to 1985, the group has released several 12"" singles via Vincent Davis' Vintertainment and Morgan Khan's Streetwave labels, including a 12-inch extended play Cuttin' Herbie, which peaked at #90 on the UK Albums Chart.",3,3,== Career == | === Late 1970s–1987: Universal Zulu Nation and the B-Boys ===,2405068
"When the group disbanded, Donald D released a single ""Dope Jam / Outlaw"" with DJ Chilly-D via Rockin' Hard Records in 1987.",4,3,== Career == | === Late 1970s–1987: Universal Zulu Nation and the B-Boys ===,2405068
===,0,4,== Career == | === 1988–1992: Rhyme Syndicate ===,2405068
1988–1992: Rhyme Syndicate =,1,4,== Career == | === 1988–1992: Rhyme Syndicate ===,2405068
==,2,4,== Career == | === 1988–1992: Rhyme Syndicate ===,2405068
"In 1985, Lamont met West Coast rapper Tracy 'Ice-T' Marrow and later went to Los Angeles, California to join the Rhyme Syndicate.",0,5,== Career == | === 1988–1992: Rhyme Syndicate ===,2405068
"His first appearances were in 1988 on the track ""The Syndicate"" with Hen Gee from Ice-T's album Power, and on the track ""Name of the Game"" from Rhyme Syndicate compilation album Comin' Through.",1,5,== Career == | === 1988–1992: Rhyme Syndicate ===,2405068
"Donald-D was featured on the posse-cut single ""What Ya Wanna Do"" and released his debut studio album titled Notorious in 1989.",2,5,== Career == | === 1988–1992: Rhyme Syndicate ===,2405068
"Reaching a peak position of number 78 on the Billboard Top R&B/Hip-Hop Albums, the album remained on the US chart for a total of 18 weeks, spawning a single ""F.B.I. (Free Base Institute)"", which also peaked at number 8 on the Billboard Hot Rap Songs.",3,5,== Career == | === 1988–1992: Rhyme Syndicate ===,2405068
"A year after, he made his guest appearance on his bandmate Everlast's debut album Forever Everlasting on the track ""The Rhythm"" with N'Dea Davenport and Ice-T. Lamont also appeared on two tracks from O.G. Original Gangster and provided audio production on Home Invasion.",4,5,== Career == | === 1988–1992: Rhyme Syndicate ===,2405068
"In 1992, Donald D released his sophomore studio effort titled Let the Horns Blow on Sire/Warner Bros. Records.",5,5,== Career == | === 1988–1992: Rhyme Syndicate ===,2405068
"The song ""I'm Gonna Smoke Him"" off the album was featured in Trespass (soundtrack).",6,5,== Career == | === 1988–1992: Rhyme Syndicate ===,2405068
===,0,6,== Career == | === 1993–present ===,2405068
1993–present ===,1,6,== Career == | === 1993–present ===,2405068
"In 1995, Donald D, Kurtis Blow and Prince Whipper Whip were featured on the track ""Old School Jam"" from DJ Honda's self-titled album.",0,7,== Career == | === 1993–present ===,2405068
"In 2003, he released a single ""Hip Hop / The Return of the Culture"", that was later included in his debut solo extended play B.R.O.N.X.",0,8,== Career == | === 1993–present ===,2405068
"(Beats Rhymes of New Xperience), released in 2006 under Dondee alias.",1,8,== Career == | === 1993–present ===,2405068
"In the same year (2003), he's featured duetting with Marco Masini in the song Generation, in which he sings in English the final rap part (personally significant is the line «as a boy growing up / in the South South Bronx»).",2,8,== Career == | === 1993–present ===,2405068
"He has started a new group with another Universal Zulu Nation Rhyme Syndicate member, DJ MC Dynamax, called the Bronx Syndicate.",0,9,== Career == | === 1993–present ===,2405068
==,0,10,== Discography ==,2405068
Discography ==,1,10,== Discography ==,2405068
===,0,11,== Discography == | === Solo albums ===,2405068
Solo albums ===,1,11,== Discography == | === Solo albums ===,2405068
===,0,12,== Discography == | === Extended plays ===,2405068
Extended plays =,1,12,== Discography == | === Extended plays ===,2405068
==,2,12,== Discography == | === Extended plays ===,2405068
2006 — B.R.O.N.X. (Beats Rhymes of New Xperience),0,13,== Discography == | === Extended plays ===,2405068
===,0,14,== Discography == | === Singles ===,2405068
Singles =,1,14,== Discography == | === Singles ===,2405068
==,2,14,== Discography == | === Singles ===,2405068
===,0,15,== Discography == | === Guest appearances ===,2405068
Guest appearances =,1,15,== Discography == | === Guest appearances ===,2405068
==,2,15,== Discography == | === Guest appearances ===,2405068
==,0,16,== References ==,2405068
References ==,1,16,== References ==,2405068
==,0,17,== External links ==,2405068
External links ==,1,17,== External links ==,2405068
"""Donald D"".",0,18,== External links ==,2405068
Discogs.,1,18,== External links ==,2405068
