sentences,sentenceIndex,paragraphIndex,section,wikiId
Elizaveta (Lila) Nikolaevna Kedrova (Russian: Елизавета (Лиля) Николаевна Кедрова; 9 October 1909– 16 February 2000) was a Russian-born French actress.,0,0,N/A,641260
"She won the Academy Award for Best Supporting Actress for Zorba the Greek (1964), and the Tony Award for Best Performance by a Featured Actress in a Musical for the same role in the musical version of the film.",1,0,N/A,641260
==,0,1,== Life and career ==,641260
Life and career ==,1,1,== Life and career ==,641260
"Yelizaveta Nikolayevna Kedrova was born in Saint Petersburg, Russia Empire.",0,2,== Life and career ==,641260
Her parents were Russian opera singers.,1,2,== Life and career ==,641260
"Her father, Nikolay Kedrov Sr. (1871–1940), was a singer and composer, a creator of the first Russian male quartet to perform liturgical chants.",2,2,== Life and career ==,641260
"Her mother, Sofia Gladkaya (ru: Софья Николаевна Гладкая), was a singer at the Mariinsky Theatre and a teacher at the Conservatoire de Paris.",3,2,== Life and career ==,641260
Kedrova's brother Nikolay Kedrov Jr. (c. 1904–1981) was a Russian singer and composer of liturgical music.,4,2,== Life and career ==,641260
"Her sister, Irene Kedroff (Irina Nikolayevna Kedrova), was a soprano.",5,2,== Life and career ==,641260
"Several years after the October Revolution, in 1922, the family emigrated to Berlin.",6,2,== Life and career ==,641260
"In 1928, they moved to France, where Kedrova's mother taught at the Conservatoire de Paris, and her father again recreated Quatuor Kedroff.",7,2,== Life and career ==,641260
"In 1932, Kedrova joined the Moscow Art Theatre touring company.",8,2,== Life and career ==,641260
"Then her film career began, mostly in French films, until her first English-language film appearance as Madame Hortense in Zorba the Greek (1964).",9,2,== Life and career ==,641260
Her performance won her the Oscar for Best Supporting Actress.,10,2,== Life and career ==,641260
"Kedrova then appeared in Alfred Hitchcock's film Torn Curtain (1966), playing the role of Countess Kuchinska, a Polish noblewoman in East Berlin who is desperate to emigrate to the United States.",11,2,== Life and career ==,641260
Kedrova played Fräulein Schneider in the West End stage production of Cabaret in 1968 with Judi Dench and Peter Sallis.,12,2,== Life and career ==,641260
She then played a series of eccentric and crazy women in Hollywood films.,0,3,== Life and career ==,641260
"In 1983, she reprised her role as Madame Hortense on Broadway in the musical version of Zorba the Greek, winning both a Tony Award for Best Performance by a Featured Actress in a Musical and a Drama Desk Award in the process.",1,3,== Life and career ==,641260
"In 1989, she played Madame Armfeldt in the London revival of A Little Night Music.",2,3,== Life and career ==,641260
Her second husband was Canadian stage director Richard Howard (1932–2017).,3,3,== Life and career ==,641260
==,0,4,== Death ==,641260
Death ==,1,4,== Death ==,641260
"In 2000, Kedrova died at her summer home in Sault Ste.",0,5,== Death ==,641260
"Marie, Ontario, of pneumonia, having suffered a long time with Alzheimer's disease.",1,5,== Death ==,641260
She was cremated.,2,5,== Death ==,641260
Her ashes are buried in her family grave in the Russian cemetery in Paris.,3,5,== Death ==,641260
==,0,6,== Filmography ==,641260
Filmography ==,1,6,== Filmography ==,641260
==,0,7,== References ==,641260
References ==,1,7,== References ==,641260
==,0,8,== External links ==,641260
External links ==,1,8,== External links ==,641260
Lila Kedrova at AllMovie,0,9,== External links ==,641260
Lila Kedrova at the Internet Broadway Database,0,10,== External links ==,641260
Lila Kedrova at IMDb,0,11,== External links ==,641260
