sentences,sentenceIndex,paragraphIndex,section,wikiId
"Mabon Lewis ""Teenie"" Hodges (November 16, 1945 – June 22, 2014) was an American musician known for his work as a rhythm and lead guitarist and songwriter on many of Al Green's soul hits, and those of other artists such as Ann Peebles and Syl Johnson, on Hi Records in the 1970s.",0,0,N/A,1173324
"His credits as a songwriter include ""Take Me to the River"", ""Love and Happiness"", ""L-O-V-E (Love)"", and ""Here I Am (Come and Take Me)"".",1,0,N/A,1173324
==,0,1,== Early years ==,1173324
Early years ==,1,1,== Early years ==,1173324
"Born in Germantown, Tennessee, Hodges began playing guitar at age 12 in his father's band, the Germantown Blue Dots, before joining his brothers Leroy and Charles in their group, the Impalas.",0,2,== Early years ==,1173324
He was encouraged by Memphis band leader and record producer Willie Mitchell.,1,2,== Early years ==,1173324
"Mitchell used Hodges as a central component of the Hi Rhythm Section, which also included Leroy, Charles, drummer Al Jackson, Jr., and pianist Archie Turner, Mitchell's stepson.",2,2,== Early years ==,1173324
"When Jackson left in 1966, Hodges recruited Howard Grimes to replace him.",3,2,== Early years ==,1173324
==,0,3,== Career ==,1173324
Career ==,1,3,== Career ==,1173324
"Two of his compositions ""Take Me to the River"" and ""Love and Happiness,"" both co-written with Green, have been covered by numerous other international artists, including Al Jarreau, Amazing Rhythm Aces, Talking Heads, O.V. Wright, David Sanborn, Toots & the Maytals, Canned Heat, Foghat, Levon Helm, Syl Johnson, Annie Lennox, Delbert McClinton, Mitch Ryder, Tom Jones, Graham Central Station, Living Colour, blues artist Willie Cobbs, Denise LaSalle, and others.",0,4,== Career ==,1173324
"He also co-wrote several other popular hits with songwriters like Isaac Hayes, Willie Mitchell, and Al Green, including ""I Take What I Want,"" ""Oh Me, Oh My,"" ""Here I Am (Come and Take Me)"", ""L-O-V-E (Love)"" and ""Full of Fire"".",1,4,== Career ==,1173324
"Hodges continued to record and tour as guitarist in the Hi Rhythm Section, often with major soul acts like Syl Johnson and O.V. Wright.",0,5,== Career ==,1173324
"The Hodges brothers, with Grimes, recorded the 1976 LP On the Loose, as Hi Rhythm, and in 1994 issued Perfect Gentlemen.",1,5,== Career ==,1173324
He contributed one acoustic song ('Rock Me Baby') to Beale Street Saturday Night released in 1979.,2,5,== Career ==,1173324
They also recorded comeback albums with both Syl Johnson and Al Green.,3,5,== Career ==,1173324
In 2005 Teenie Hodges recorded with Cat Power on her successful album The Greatest.,4,5,== Career ==,1173324
"He has also recorded with Alvin ""Youngblood"" Hart.",5,5,== Career ==,1173324
"In 2012, the filmmaker Susanna Vapnek completed a short documentary on Teenie Hodges, entitled, Mabon ""Teenie"" Hodges, A Portrait of a Memphis Soul Original.",0,6,== Career ==,1173324
"The film premiered at the 2013 SXSW film festival, and went on to receive the audience award at The Indie Memphis Film festival, that same year.",1,6,== Career ==,1173324
"In January 2014 he recorded a last time together with Charles Hodges, Leroy Hodges, Steve Potts and Mark Plati at the Royal Studios for the last album of Bobbejaan Schoepen",0,7,== Career ==,1173324
==,0,8,== Personal life ==,1173324
Personal life ==,1,8,== Personal life ==,1173324
"He was married three times, and had eight children: Velencia Anderson, Reginald Hodges, Sheila Hodges, Cherie Hodges, Shonte Stokes, Tabitha Gary, Inga Black, and Mabon L. Hodges II.",0,9,== Personal life ==,1173324
His nephew is Canadian rapper and actor Drake.,1,9,== Personal life ==,1173324
==,0,10,== Death ==,1173324
Death ==,1,10,== Death ==,1173324
"In March 2014, Hodges was taken to Baylor hospital in Dallas for pneumonia, following an appearance at Austin's South by Southwest music festival.",0,11,== Death ==,1173324
"He died there on June 22, 2014, from complications of emphysema.",1,11,== Death ==,1173324
He was 68.,2,11,== Death ==,1173324
==,0,12,== References ==,1173324
References ==,1,12,== References ==,1173324
==,0,13,== External links ==,1173324
External links ==,1,13,== External links ==,1173324
Teenie Hodges discography at Discogs,0,14,== External links ==,1173324
"Live Photo, playing with Cat Power at The New Daisy Theatre, Memphis, November 2006",0,15,== External links ==,1173324
