sentences,sentenceIndex,paragraphIndex,section,wikiId
"Ryan Pope is an American musician who lives in Lawrence, Kansas.",0,0,N/A,16054122
==,0,1,== History ==,16054122
History ==,1,1,== History ==,16054122
"Ryan Pope grew up in Olathe, Kansas.",0,2,== History ==,16054122
"In the summer of 1994, he was in a band called ""Kingpin"" with his brother Rob and future The Get Up Kids bandmate Jim Suptic.",1,2,== History ==,16054122
"After the band broke up due to internal conflicts, Rob and Jim re-formed with Matt Pryor, who had been playing with Secular Theme and friend Nathan Shay on drums to form The Get Up Kids.",2,2,== History ==,16054122
"After Shay quit the band due to a reluctance to tour, the band asked Ryan to become their new drummer.",3,2,== History ==,16054122
"In 1997 the band recorded its first release, Four Minute Mile.",4,2,== History ==,16054122
Ryan also played drums with Safety in Numbers.,5,2,== History ==,16054122
He has also toured with Reggie and the Full Effect and The New Amsterdams.,6,2,== History ==,16054122
"After The Get Up Kids broke up in the summer of 2005, Ryan and his brother Rob joined the band Koufax.",0,3,== History ==,16054122
They recorded the album Hard Times are in Fashion.,1,3,== History ==,16054122
Pope also is a member of The Cavaliers and did a short stint drumming for the Lawrence Kansas techno-indie fusion group Roman Numerals.,2,3,== History ==,16054122
"In 2008, The Get Up Kids re-formed and recorded material for release in 2010.",3,3,== History ==,16054122
"He was married on July 2, 2011",0,4,== History ==,16054122
==,0,5,== Discography ==,16054122
Discography ==,1,5,== Discography ==,16054122
===,0,6,== Discography == | === with The Get Up Kids ===,16054122
with The Get Up Kids =,1,6,== Discography == | === with The Get Up Kids ===,16054122
==,2,6,== Discography == | === with The Get Up Kids ===,16054122
Four Minute Mile (1997),0,7,== Discography == | === with The Get Up Kids ===,16054122
Something to Write Home About (1999),0,8,== Discography == | === with The Get Up Kids ===,16054122
On a Wire (2002),0,9,== Discography == | === with The Get Up Kids ===,16054122
Guilt Show (2004),0,10,== Discography == | === with The Get Up Kids ===,16054122
There Are Rules (2011),0,11,== Discography == | === with The Get Up Kids ===,16054122
Problems (2019),0,12,== Discography == | === with The Get Up Kids ===,16054122
===,0,13,== Discography == | === With Koufax ===,16054122
With Koufax =,1,13,== Discography == | === With Koufax ===,16054122
==,2,13,== Discography == | === With Koufax ===,16054122
Hard Times Are in Fashion (2005),0,14,== Discography == | === With Koufax ===,16054122
Why Bother At All (2005),0,15,== Discography == | === With Koufax ===,16054122
=== with Reggie and the Full Effect =,0,16,== Discography == | === with Reggie and the Full Effect ===,16054122
==,1,16,== Discography == | === with Reggie and the Full Effect ===,16054122
Songs Not to Get Married To (2005),0,17,== Discography == | === with Reggie and the Full Effect ===,16054122
===,0,18,== Discography == | === With Safety in Numbers ===,16054122
With Safety in Numbers ===,1,18,== Discography == | === With Safety in Numbers ===,16054122
In The Key of D,0,19,== Discography == | === With Safety in Numbers ===,16054122
==,0,20,== References ==,16054122
References ==,1,20,== References ==,16054122
