paragraph,paragraphIndex,section
"Christian Kleine (born 8 December 1974 in Lindau) is a German musician.
",0,N/A
"== Career ==
",1,== Career ==
"Kleine grew up at the Bodensee and with 10 years age started to study classical trumpet. He later learned to play electric bass, drums and guitar. Influenced by new wave music, post-punk and later by electronic music, Kleine started with DJing at the age of 17. In 1995 Kleine moved to Berlin, where he produced his own electronic music. In 1997 he met radio DJ Thaddeus Herrmann and both founded the project Herrmann & Kleine. The duo released the album Our Noise in 2002 as well as two EPs.
",2,== Career ==
"Kleine's solo debut album Beyond Repair was released in 2001 on the City Centre Offices label. The Valis EP followed in 2002 on Morr Music. He later collaborated with Arovane for a split EP and co-produced Arovane's second album Tides. His second full-length solo album, Real Ghosts, was released in 2004, back on City Centre Offices.
",3,== Career ==
"== Discography ==
",4,== Discography ==
"=== Albums ===
",5,== Discography == | === Albums ===
"2001: Beyond Repair (City Centre Offices)
",6,== Discography == | === Albums ===
"2004: Real Ghosts (City Centre Offices)
",7,== Discography == | === Albums ===
"2010: Illusion (Self release at boomkat.com)
",8,== Discography == | === Albums ===
"2013: Shipbuilding (Self release at Bandcamp)
",9,== Discography == | === Albums ===
"2016: Coreal (Self release at Bandcamp)
",10,== Discography == | === Albums ===
"2017: Stokes (Self release at Bandcamp)
",11,== Discography == | === Albums ===
"2018: Electronic Music From The Lost World 1998-2001 (a strangely isolated place)
",12,== Discography == | === Albums ===
"=== EPs ===
",13,== Discography == | === EPs ===
"2000: Minus Time / Quadriga (City Centre Offices)
",14,== Discography == | === EPs ===
"2002: Valis (Morr Music)
",15,== Discography == | === EPs ===
"2002: Firn EP (City Centre Offices)
",16,== Discography == | === EPs ===
"=== Split Releases ===
",17,== Discography == | === Split Releases ===
"2000: Yeer / Disper with Arovane (Awkward Silence)
",18,== Discography == | === Split Releases ===
"== References ==
",19,== References ==
"== External links ==
",20,== External links ==
"Official site
",21,== External links ==
Christian Kleine discography at Discogs,22,== External links ==
