paragraph,paragraphIndex,section
"Clara D'Ovar (1925–2002) was a Portuguese singer and film actress. She starred in several French and Portuguese films during the 1960s. She was born on 4 November 1925 in Ovar, Portugal. She passed 30 June 2002 in Ovar, Portugal.
",0,N/A
"== Selected filmography ==
",1,== Selected filmography ==
"Portuguese Vacation (1963)
",2,== Selected filmography ==
"Thank You, Natercia (1963)
",3,== Selected filmography ==
"The Crime of Aldeia Velha (1964)
",4,== Selected filmography ==
"Not Three (1964)
",5,== Selected filmography ==
"== References ==
",6,== References ==
"Paulo Fernando, locutor,realizador,jornalista.
",7,== References ==
"== Bibliography ==
",8,== Bibliography ==
"Jean-Pierre Berthomé & Gaël Naizet. Bretagne et cinéma: cent ans de création cinématographique en Bretagne. Cinémathèque de Bretagne, 1995.
",9,== Bibliography ==
"== External links ==
",10,== External links ==
Clara D'Ovar at IMDb,11,== External links ==
