paragraph,paragraphIndex,section
"Takashi Murakami (村上 隆, Murakami Takashi, born February 1, 1962) is a Japanese contemporary artist. He works in fine arts media (such as painting and sculpture) as well as commercial (such as fashion, merchandise, and animation) and is known for blurring the line between high and low arts. He coined the term ""superflat,"" which describes both the aesthetic characteristics of the Japanese artistic tradition and the nature of postwar Japanese culture and society, and is also used for Murakami's artistic style and other Japanese artists he has influenced. Murakami is the founder and President of Kaikai Kiki Co., Ltd., through which he manages several younger artists. He was the founder and organizer of the biannual art fair Geisai.
",0,N/A
"== Life and career ==
",1,== Life and career ==
"=== Academic background and early career ===
",2,== Life and career == | === Academic background and early career ===
"Murakami was born and raised in Tokyo, Japan.  From early on, he was a fan of anime and manga (Japanese cartoons and comics respectively), and hoped to work in the animation industry. He attended Tokyo University of the Arts to acquire the drafting skills necessary to become an animator, but eventually majored in Nihonga, the 'traditional' style of Japanese painting that incorporates traditional Japanese artistic conventions, techniques and subjects. He earned his master's degree in 1988. Though he would go on to earn a Ph.D. in Nihonga (1993), he gradually became disillusioned with its insular, highly political world and started to explore more contemporary artistic styles, media, and strategies. Murakami was dissatisfied with the state of contemporary art in Japan, believing it to be ""a deep appropriation of Western trends."" Thus, much of his early work was done in the spirit of social criticism and satire. On an article naming and explaining all of Murakami's pieces lies the infamous My Lonesome Cowboy, a companion to his earlier Hiropon. The sculpture is that of a naked anime character with blond spiky hair with a spiral trail of semen circling him. This piece is Murakami's most expensive piece to date selling for $13,500,000 at Sotheby’s New York auction in 2008.  Efforts from this period include performance art (Osaka Mixer Project, 1992), parodies of the ""message"" art popular in Japan in the early '90s, (Dobozite Dobozite Oshamanbe, 1993), and conceptual works (e.g. Randoseru Project, 1991). He also began developing his own pop icon, ""Mr. DOB,"" which would later develop into a form of self-portraiture, the first of several endlessly morphing and recurring motifs seen throughout his work. Though he garnered attention, many of his early pieces were not initially well received in Japan.
",3,== Life and career == | === Academic background and early career ===
"=== New York ===
",4,== Life and career == | === New York ===
"In 1994, Murakami received a fellowship from the Asian Cultural Council and participated in the PS1 International Studio Program in New York City for a year.  During his stay, he was exposed to and highly inspired by Western contemporary artists such as Anselm Kiefer and especially the simulationism of artists such as Jeff Koons. He established a small studio, which, together with the Hiropon Factory in Japan, became the precursor to his company Kaikai Kiki. After returning to Japan, he would develop the core concepts behind his artistic practice and begin exhibiting regularly at major galleries and institutions across Europe and America.
",5,== Life and career == | === New York ===
"=== Superflat ===
",6,== Life and career == | === Superflat ===
"In 2000, Murakami published his ""Superflat"" theory in the catalogue for a group exhibition of the same name that he curated for the Museum of Contemporary Art, Los Angeles. The theory posits that there is a legacy of flat, 2-dimensional imagery from Japanese art history in manga and anime. This style differentiates itself from the western approach in its emphasis on surface and use of flat planes of color. Superflat also served as a commentary on postwar Japanese society in which, Murakami argues, differences in social class and popular taste have 'flattened,' producing a culture with little distinction between 'high' and 'low'. The theory provided the context for his work and he elaborated on it with the exhibitions ""Coloriage"" (2002, Fondation Cartier pour l'art contemporain, Paris) and ""Little Boy: The Arts of Japan's Exploding Subculture"" (2005, Japan Society, New York), which was named after Little Boy. These helped introduce Japan's lesser-known creative culture overseas and such curatorial projects would become an integral part of Murakami's multifaceted artistic practice. In the past decade, Murakami's curatorship expanded to include Kazunori Hamana, Yuji Uedaa, and Otani Workshop at Blum & Poe, New York (2016) and Juxtapox x Superflat at Vancouver Art Gallery (2016).
",7,== Life and career == | === Superflat ===
"In accordance with the Superflat concept,  Murakami's practice involves repackaging elements usually considered ""low"" or subcultural and presenting them in the ""high-art"" market. He then further flattens the playing field by repackaging his ""high-art"" works as merchandise, such as plush toys and T-shirts, making them available at more affordable prices.
",8,== Life and career == | === Superflat ===
"=== Factory ===
",9,== Life and career == | === Factory ===
"In 1996, Murakami launched the Hiropon Factory, his production workshop, in order to work on a larger scale and in a more diverse array of media. His model inherits the atelier system which has long existed in Japanese painting, printmaking and sculpture and is common to anime and manga enterprises, such as Hayao Miyazaki's Studio Ghibli. In 2001, Hiropon Factory was incorporated as Kaikai Kiki Co., Ltd.
",10,== Life and career == | === Factory ===
"=== Collaborations ===
",11,== Life and career == | === Collaborations ===
"In 2002, at the invitation of designer Marc Jacobs, Murakami began his long-lasting collaboration with the fashion brand Louis Vuitton. He began by contributing artwork which was used in the design of a series of handbags. The series re-envisioned the company's monogram and was a huge commercial success.  Though he had previously collaborated with fashion designers such as Issey Miyake Men by Naoki Takizawa, his work with Louis Vuitton made him widely known for blurring the line between 'high art' and commercialism. It also elevated him to celebrity status in his home country of Japan. In 2007, Murakami provided the cover artwork for rapper Kanye West's album Graduation and directed an animated music video for West's song ""Good Morning."" He also provided cover artwork for West's 2018 collaboration album Kids See Ghosts with Kid Cudi. For Graduation and ""Good Morning"", Murakami would later 're-appropriate' these projects by incorporating their imagery into his paintings and sculptures, further blurring the boundaries between art and commercial branding and even questioning the existence of such a boundary.
",12,== Life and career == | === Collaborations ===
"Asked about straddling the line between art and commercial products, Murakami responded:
",13,== Life and career == | === Collaborations ===
"I don't think of it as straddling. I think of it as changing the line. What I've been talking about for years is how in Japan, that line is less defined. Both by the culture and by the post-War economic situation. Japanese people accept that art and commerce will be blended; and in fact, they are surprised by the rigid and pretentious Western hierarchy of ""high art."" In the West, it certainly is dangerous to blend the two because people will throw all sorts of stones. But that's okay—I'm ready with my hard hat.
",14,== Life and career == | === Collaborations ===
