paragraph,paragraphIndex,section
"Lauren Pritchard (born December 27, 1987), known professionally as Lolo (stylized as LOLO), is an American singer, songwriter and actress, best known for being featured on the single ""Miss Jackson"" by Panic! at the Disco and her singles ""Not The Drinking"", ""Not Gonna Let You Walk Away"" and ""Shine"". In 2016, she released her second album In Loving Memory of When I Gave a Shit. Pritchard mentions Billy Joel, Joni Mitchell, Al Green and Candi Staton as some of the influences behind her music.
",0,N/A
"== Life and career ==
",1,== Life and career ==
"Born and raised in Jackson, Tennessee, Pritchard began writing songs when she was 14 years old. She then moved to Los Angeles at 16, where she lived with Lisa Marie Presley and tried to make it as a singer in a reggae band. She eventually succeeded as a musical actress, by originating and playing the role of the 15-year-old runaway ""Ilse"" in the hit Broadway show Spring Awakening for two years. Pritchard later settled in the United Kingdom (UK) and signed with Universal/Island Records. In August 2010, she released the single ""Painkillers"", and the song was also released in a remix with rapper Talib Kweli. Her debut album, Wasted in Jackson, written and produced with Eg White, was digitally released on October 25, 2010, and debuted at No. 84 in the UK. It was also scheduled for physical release in the United States on February 22, 2011. In 2013, Pritchard adopted the stage name Lolo and has since signed with DCD2 Records. ""Under her given name, Pritchard was also the composer-lyricist of the new musical Songbird..."" She was also featured on the Panic! at the Disco song, ""Miss Jackson"" and later re-created a sample of ""Tom's Diner"" by Susanne Vega for American Rock band Fall Out Boy's single ""Centuries"" in 2014.
",2,== Life and career ==
"In September 2016, LOLO released the full-length album In Loving Memory of When I Gave A Shit.. The album was produced by Jake Sinclair and was released by Atlantic Records to mostly positive reviewsOn November 7, 2017, Pritchard's debut feature film (Romance) In the Digital Age was released by Comedy Dynamics.  The film starred Pritchard as ""Ellis Tillman,"" an ex-emo star turned med-student and was written and directed by Jason Michael Brescia. Pritchard also composed the song ""(Romance) In The Digital Age"" for the film. In 2019, Pritchard was made a member of the Off-Broadway Animus Theatre Company in NYC.
",3,== Life and career ==
"== Discography ==
",4,== Discography ==
"=== Albums ===
",5,== Discography == | === Albums ===
"Wasted in Jackson (2010) (as Lauren Pritchard)
",6,== Discography == | === Albums ===
"In Loving Memory of When I Gave a Shit (2016)
",7,== Discography == | === Albums ===
"=== Extended plays ===
",8,== Discography == | === Extended plays ===
"Comeback Queen EP (2015)
",9,== Discography == | === Extended plays ===
"=== Singles ===
",10,== Discography == | === Singles ===
"""When the Night Kills the Day"" (2010) (as Lauren Pritchard)
",11,== Discography == | === Singles ===
"""Painkillers"" (2010) (as Lauren Pritchard)
",12,== Discography == | === Singles ===
"""Not the Drinking"" (2010) (as Lauren Pritchard)
",13,== Discography == | === Singles ===
"""Stuck"" (2011) (as Lauren Pritchard)
",14,== Discography == | === Singles ===
"""Weapon for Saturday"" (2013)
",15,== Discography == | === Singles ===
"""Heard It from a Friend"" (2013)
",16,== Discography == | === Singles ===
"""Year Round Summer of Love"" (2013)
",17,== Discography == | === Singles ===
"""Gangsters"" (2014)
",18,== Discography == | === Singles ===
"""Hit and Run"" (2014)
",19,== Discography == | === Singles ===
"""I Don't Wanna Have to Lie"" (2015)
",20,== Discography == | === Singles ===
"""Shine"" (2016)
",21,== Discography == | === Singles ===
"""Not Gonna Let You Walk Away"" (2016)
",22,== Discography == | === Singles ===
"=== Promotional singles ===
",23,== Discography == | === Promotional singles ===
"""The Devil's Gone to Dinner"" (2016)
",24,== Discography == | === Promotional singles ===
"""The Courtyard"" (2016)
",25,== Discography == | === Promotional singles ===
"""Heard It from a Friend"" (2016)
",26,== Discography == | === Promotional singles ===
"=== Features ===
",27,== Discography == | === Features ===
"""Miss Jackson"" (2013) – Panic! at the Disco
",28,== Discography == | === Features ===
"""Headphones"" (2014) – Matt Nathanson
",29,== Discography == | === Features ===
"""WAIT"" (2014) – Lemaitre
",30,== Discography == | === Features ===
"""Centuries"" (2014) – Fall Out Boy [Uncredited]
",31,== Discography == | === Features ===
"""Cure Me"" (2014) – Redlight
",32,== Discography == | === Features ===
"""Boomerang"" (2014) – Joey Contreras
",33,== Discography == | === Features ===
"=== Other Releases ===
",34,== Discography == | === Other Releases ===
"""Not Gonna Let You Walk Away (Tennessee Mix)"" (2016)
",35,== Discography == | === Other Releases ===
"== References ==
",36,== References ==
"== External links ==
",37,== External links ==
Official website,38,== External links ==
