paragraph,paragraphIndex,section
"Frank Zummo (born July 2, 1978) is an American musician and songwriter, best known as the drummer for Sum 41 and Street Drum Corps.
",0,N/A
"== Career ==
",1,== Career ==
"Zummo is one of the founding members of Street Drum Corps.
",2,== Career ==
"Zummo has performed as the drummer for several other bands, both as a full-time member and session member. including Thenewno2, theStart, Dead By Sunrise and Krewella.
",3,== Career ==
"In August 2009, Zummo filled in for Tommy Lee for a string of Mötley Crüe shows. In January 2011, he became the new drummer for the band Julien-K.
",4,== Career ==
"Zummo joined Sum 41 in 2015, following the departure of original drummer and founding member  Steve Jocz in 2013. To date, Zummo has recorded two albums with Sum 41, 2016’s 13 Voices and 2019’s Order in Decline.
",5,== Career ==
"Zummo has performed drum sets and DJ sets several times at Emo Nite in Los Angeles.
",6,== Career ==
"== Discography ==
",7,== Discography ==
"With Street Drum Corps
",8,== Discography ==
"Street Drum Corps (2006)
",9,== Discography ==
"We Are Machines (2008)
",10,== Discography ==
"Big Noise (2010)
",11,== Discography ==
"Children of the Drum (2012)With Sum 41
",12,== Discography ==
"13 Voices (2016)
",13,== Discography ==
"Order in Decline (2019)As a featured artist
",14,== Discography ==
"Titus – ""Wasted Youth""
",15,== Discography ==
"Virtual Riot & Modestep - “This Could Be Us”
",16,== Discography ==
"== Awards and nominations ==
",17,== Awards and nominations ==
"=== Awards ===
",18,== Awards and nominations == | === Awards ===
"A select list of Zummo's awards and nominations.
",19,== Awards and nominations == | === Awards ===
== References ==,20,== References ==
