paragraph,paragraphIndex,section
"Jessy Greene is a violinist, cellist and vocalist from St. Paul, Minnesota. She was a former member of Geraldine Fibbers and The Jayhawks.
",0,N/A
"== Career ==
",1,== Career ==
"A native from western Massachusetts, Jessy started playing the violin at the age of four. During high school she took a break from the instrument to play guitar in a rock band before deciding to play violin in more contemporary styles. Afterwards she got a degree from the University of California, Los Angeles in ethnomusicology, and joined the Peter Himmelman ""Skin"" tour, playing violin and singing backup. Upon returning to Los Angeles, Jessy joined the Geraldine Fibbers, with whom she recorded two albums. In 1997 she moved to Minneapolis, joining The Jayhawks. In Minnesota, Greene played with local projects and recorded two solo albums. Jessy has played with a number of artists including Golden Smog, Wilco, RZA, Post Malone, JoAnna James ,Atmosphere, Joseph Arthur, Soul Asylum and Dessa. Two of the most proeminent are the Foo Fighters, which Greene was introduced through keyboardist Rami Jaffee and went on to take part in one tour and songs in two albums, Wasting Light and  Concrete and Gold; and Pink, whom she first joined as part of a 10-piece string section on American Music Awards in 2008, and went on to appear in all of Pink's tours starting with the Funhouse Tour in 2009. Greene played at Hardly Strictly Bluegrass Festival as part of Exene's band the California Mothership in 2010, and also recorded and toured with Ben Harper, Joseph Arthur and Dhani Harrison in their band Fistful of Mercy.
",2,== Career ==
"Her song ""Time Bomb"" was featured at the end of the Burn Notice season 2 finale called ""Lesser Evil"".
",3,== Career ==
"== Discography ==
",4,== Discography ==
"=== Albums ===
",5,== Discography == | === Albums ===
"Blue Sky (2002)
",6,== Discography == | === Albums ===
"A Demon & Her Lovers (2006)
",7,== Discography == | === Albums ===
"=== Guest appearances ===
",8,== Discography == | === Guest appearances ===
"Wilco - ""The Lonely 1"" from Being There (1996)
",9,== Discography == | === Guest appearances ===
"Wilco - ""Jesus, Etc."" from Yankee Hotel Foxtrot (2002)
",10,== Discography == | === Guest appearances ===
"Dosh - ""Song for Zelbert Moore"" from Dosh (2002)
",11,== Discography == | === Guest appearances ===
"Dessa - ""Mineshaft"" from False Hopes (2005)
",12,== Discography == | === Guest appearances ===
"Atmosphere - ""Little Man"" from You Can't Imagine How Much Fun We're Having (2005)
",13,== Discography == | === Guest appearances ===
"Dessa - ""Mineshaft II"" from A Badly Broken Code (2010)
",14,== Discography == | === Guest appearances ===
"Foo Fighters - Wasting Light (2011)
",15,== Discography == | === Guest appearances ===
"Ben Harper - By My Side (2012)
",16,== Discography == | === Guest appearances ===
"Sound City - Real to Reel (2013)
",17,== Discography == | === Guest appearances ===
"Joseph Arthur - The Ballad of Boogie Christ (2013)
",18,== Discography == | === Guest appearances ===
"Ghost - ""If You Have Ghosts"" from If You Have Ghost (2013)
",19,== Discography == | === Guest appearances ===
"Dessa - The Hamilton Mixtape  (2016)
",20,== Discography == | === Guest appearances ===
"Foo Fighters - Concrete and Gold (2017)
",21,== Discography == | === Guest appearances ===
"== References ==
",22,== References ==
"== External links ==
",23,== External links ==
"Official website
",24,== External links ==
Jessy Greene on Discogs,25,== External links ==
