paragraph,paragraphIndex,section
"Lee Ji-hyun (Korean: 이지현; born December 12, 1986), better known by her stage name Qri, is a South Korean singer and actress. She debuted as a member of girl group T-ara in July 2009, 
",0,N/A
"who went on to become one of the best-selling girl groups of all time.
",1,N/A
"== Early life and education ==
",2,== Early life and education ==
"Lee Ji-hyun was born on December 12, 1986. She has studied at Juyeob High School, and then attended Myungji University, enrolling in the Department of Theatre and Visual Arts, the same class as fellow group member, Boram. She was a model, bassist of the rock band Six Color, and a famous ulzzang before her debut as a T-ara member.
",3,== Early life and education ==
"== Music career ==
",4,== Music career ==
"=== T-ara ===
",5,== Music career == | === T-ara ===
"Qri was the last of the three new members to be added to the group after two former members Jiae and Jiwon quit in mid-2009. It was later mentioned on tvN's Taxi that she was introduced to the CEO of Core Contents Media by her original company. In July 2013, Qri became the new leader of T-ara under the group's rotating leadership system.
",6,== Music career == | === T-ara ===
"=== QBS ===
",7,== Music career == | === QBS ===
"Qri, Boram and Soyeon formed a subgroup called QBS in May 2013, focused on the Japanese market. The subgroup released their debut single titled ""Kaze no You ni"" (風のように, Like the Wind) on June 26, 2013.
",8,== Music career == | === QBS ===
"== Acting career ==
",9,== Acting career ==
"In September 2009, Qri made her acting debut in the drama Queen Seondeok as Kim Yu-shin's wife. She made a cameo appearance alongside other members of T-ara in the drama Master of Study in 2010, and was then given a lead role on KBS's drama Southern Trader Kim Chul Soo's Update. Qri also made a cameo appearance alongside group member Soyeon in SBS' drama Giant. She was cast alongside groupmate Eunjung for KBS' drama King Geunchogo in 2011, starting from episode 47.
",10,== Acting career ==
"== Discography ==
",11,== Discography ==
"== Filmography ==
",12,== Filmography ==
"=== Film ===
",13,== Filmography == | === Film ===
"=== Television series ===
",14,== Filmography == | === Television series ===
"=== Variety shows ===
",15,== Filmography == | === Variety shows ===
"== Awards ==
",16,== Awards ==
"== References ==
",17,== References ==
"== External links ==
",18,== External links ==
Qri at IMDb,19,== External links ==
