paragraph,paragraphIndex,section
"Edward James ""Son"" House Jr. (March 21, 1902 – October 19, 1988) was an American delta blues singer and guitarist, noted for his highly emotional style of singing and slide guitar playing.
",0,N/A
"After years of hostility to secular music, as a preacher and for a few years also working as a church pastor, he turned to blues performance at the age of 25. He quickly developed a unique style by applying the rhythmic drive, vocal power and emotional intensity of his preaching to the newly learned idiom. In a short career interrupted by a spell in Parchman Farm penitentiary, he developed his musicianship to the point that Charley Patton, the foremost blues artist of the Mississippi Delta region, invited him to share engagements and to accompany him to a 1930 recording session for Paramount Records.
",1,N/A
"Issued at the start of the Great Depression, the records did not sell and did not lead to national recognition. Locally, House remained popular, and in the 1930s, together with Patton's associate Willie Brown, he was the leading musician of Coahoma County. There he was a formative influence on Robert Johnson and Muddy Waters. In 1941 and 1942, House and the members of his band were recorded by Alan Lomax and John W. Work for the Library of Congress and Fisk University. The following year, he left the Delta for Rochester, New York, and gave up music.
",2,N/A
"In 1964, a group of young record collectors discovered House, whom they knew of from his records issued by Paramount and by the Library of Congress. With their encouragement, he relearned his repertoire and established a career as an entertainer, performing for young, mostly white audiences in coffeehouses, at folk festivals and on concert tours during the American folk music revival, billed as a ""folk blues"" singer. He recorded several albums, and some informally taped concerts have also been issued as albums. House died in 1988.  In 2017, his single ""Preachin' the Blues"" was inducted in to the Blues Hall of Fame.
",3,N/A
"== Biography ==
",4,== Biography ==
"=== Early life ===
",5,== Biography == | === Early life ===
"House was born in the hamlet of Lyon, north of Clarksdale, Mississippi, the second of three brothers, and lived in the rural Mississippi Delta until his parents separated, when he was about seven or eight years old. His father, Eddie House, Sr., was a musician, playing the tuba in a band with his brothers and sometimes playing the guitar. He was a church member but also a drinker; he left the church for a time, on account of his drinking, but then gave up alcohol and became a Baptist deacon. Young Eddie House adopted the family commitment to religion and churchgoing. He also absorbed the family love of music but confined himself to singing, showing no interest in the family instrumental band, and hostile to the blues on religious grounds. When House's parents separated, his mother took him to Tallulah, Louisiana, across the Mississippi River from Vicksburg, Mississippi. When he was in his early teens, they moved to Algiers, New Orleans. Recalling these years, he would later speak of his hatred of blues and his passion for churchgoing (he described himself as ""churchy"" and  ""churchified""). At fifteen, probably while living in Algiers, he began preaching sermons. At the age of nineteen, while living in the Delta, he married Carrie Martin, an older woman from New Orleans. This was a significant step for House; he married in church and against family opposition. The couple moved to her hometown of Centerville, Louisiana, to help run her father's farm. After a couple of years, feeling used and disillusioned, House recalled, ""I left her hanging on the gatepost, with her father tellin' me to come back so we could plow some more."" Around the same time, probably 1922, House's mother died. In later years, he was still angry about his marriage and said of Carrie, ""She wasn't nothin' but one of them New Orleans whores"". House's resentment of farming extended to the many menial jobs he took as a young adult. He moved frequently, on one occasion taking off to East Saint Louis to work in a steel plant. The one job he enjoyed was on a Louisiana horse ranch, which later he celebrated by wearing a cowboy hat in his performances. He found an escape from manual labor when, following a conversion experience (""getting religion"") in his early twenties, he was accepted as a paid pastor, first in the Baptist Church and then in the Colored Methodist Episcopal Church. However, he fell into habits which conflicted with his calling—drinking like his father and probably also womanizing. This led him after several years of conflict to leave the church, ceasing his full-time commitment, although he continued to preach sermons from time to time.
",6,== Biography == | === Early life ===
"=== Blues performer ===
",7,== Biography == | === Blues performer ===
"In 1927, at the age of 25, House underwent a change of musical perspective as rapid and dramatic as a religious conversion. In a hamlet south of Clarksdale, he heard one of his drinking companions, either James McCoy or Willie Wilson (his recollections differed), playing bottleneck guitar, a style he had never heard before. He immediately changed his attitude about the blues, bought a guitar from a musician called Frank Hoskins, and within weeks was playing with Hoskins, McCoy and Wilson. Two songs he learned from McCoy would later be among his best known: ""My Black Mama"" and ""Preachin' the Blues"". Another source of inspiration was Rube Lacey, a much better known performer who had recorded for Columbia Records in 1927 (no titles were released) and for Paramount Records in 1928 (two titles were released). In an astonishingly short time, with only these four musicians as models, House developed to a professional standard a blues style based on his religious singing and simple bottleneck guitar style. Around 1927 or 1928, he had been playing in a juke joint when a man went on a shooting spree, wounding House in the leg, and he allegedly shot the man dead. House received a 15-year sentence at the Mississippi State Penitentiary (Parchman Farm), of which he served two years between 1928 and 1929. He credited his re-examination and release to an appeal by his family, but also spoke of the intervention by the influential white planter for whom they worked. The date of the killing and the duration of his sentence are unclear; House gave different accounts to different interviewers, and searches by his biographer Daniel Beaumont found no details in the court records of Coahoma County or in the archive of the Mississippi Department of Corrections. Upon his release in 1929 or early 1930, House was strongly advised to leave Clarksdale and stay away. He walked to Jonestown and caught a train to the small town of Lula, Mississippi, sixteen miles north of Clarksdale and eight miles from the blues hub of Helena, Arkansas. Coincidentally, the great star of Delta blues, Charley Patton, was also in virtual exile in Lula, having been expelled from his base on the Dockery Plantation. With his partner Willie Brown, Patton dominated the local market for professional blues performance. Patton watched House busking when he arrived penniless at Lula station, but did not approach him. He observed House's showmanship attracting a crowd to the café and bootleg whiskey business of a woman called Sara Knight. Patton invited House to be a regular musical partner with him and Brown. House formed a liaison with Knight, and both musicians profited from association with her bootlegging activities. The musical partnership is disputed by Patton's biographers Stephen Calt and Gayle Dean Wardlow. They consider that House's musicianship was too limited to play with Patton and Brown, who were also rumoured to be estranged at the time. They also cite one statement by House that he did not play for dances in Lula. Beaumont concluded that House became a friend of Patton's, traveling with him to gigs but playing separately.
",8,== Biography == | === Blues performer ===
"=== Recording ===
",9,== Biography == | === Recording ===
"In 1930, Art Laibly of Paramount Records traveled to Lula to persuade Patton to record several more sides in Grafton, Wisconsin. Along with Patton came House, Brown, and the pianist Louise Johnson, all of whom recorded sides for the label. House recorded nine songs during that session, eight of which were released, but they were commercial failures. He did not record again commercially for 35 years, but he continued to play with Patton and Brown, and with Brown after Patton's death in 1934. During this time, House worked as a tractor driver for various plantations in the Lake Cormorant area.
",10,== Biography == | === Recording ===
"Alan Lomax recorded House for the Library of Congress in 1941. Willie Brown, the mandolin player Fiddlin' Joe Martin, and the harmonica player Leroy Williams played with House on these recordings. Lomax returned to the area in 1942, where he recorded House once more.
",11,== Biography == | === Recording ===
"House then faded from the public view, moving to Rochester, New York, in 1943, and working as a railroad porter for the New York Central Railroad and as a chef.
",12,== Biography == | === Recording ===
"=== Rediscovery ===
",13,== Biography == | === Rediscovery ===
"In 1964, after a long search of the Mississippi Delta region by Nick Perls, Dick Waterman and Phil Spiro, House was ""rediscovered"" in Rochester, New York working at a train station. He had been retired from the music business for many years and was unaware of the 1960s folk blues revival and international enthusiasm for his early recordings.
",14,== Biography == | === Rediscovery ===
"He subsequently toured extensively in the United States and Europe and recorded for CBS Records. Like Mississippi John Hurt, he was welcomed into the music scene of the 1960s and played at the Newport Folk Festival in 1964, the New York Folk Festival in July 1965, and the October 1967 European tour of the American Folk Festival, along with Skip James and Bukka White.
",15,== Biography == | === Rediscovery ===
"The young guitarist Alan Wilson (later of Canned Heat) was a fan of House's. The producer John Hammond asked Wilson, who was just 22 years old, to teach ""Son House how to play like Son House,"" because Wilson had such a good knowledge of blues styles. House subsequently recorded the album Father of Folk Blues, later reissued as a 2-CD set Father of Delta Blues: The Complete 1965 Sessions. House performed with Wilson live, as can be heard on ""Levee Camp Moan"" on the album John the Revelator: The 1970 London Sessions.
",16,== Biography == | === Rediscovery ===
"House appeared in Seattle on March 19, 1968, arranged by the Seattle Folklore Society. The concert was recorded by Bob West and issued on Acola Records as a CD in 2006. The Arcola CD also included an interview of House recorded on November 15, 1969 in Seattle. In the summer of 1970, House toured Europe once again, including an appearance at the Montreux Jazz Festival; a recording of his London concerts was released by Liberty Records. He also played at the two Days of Blues Festival in Toronto in 1974. On an appearance on the TV arts show Camera Three, he was accompanied by the blues guitarist Buddy Guy.
",17,== Biography == | === Rediscovery ===
"Ill health plagued House in his later years, and in 1974 he retired once again. He later moved to Detroit, Michigan, where he remained until his death from cancer of the larynx. He had been married five times. He was buried at the Mt. Hazel Cemetery. Members of the Detroit Blues Society raised money through benefit concerts to put a monument on his grave.
",18,== Biography == | === Rediscovery ===
"== Honors ==
",19,== Honors ==
"In 2007, House was honored with a marker on the Mississippi Blues Trail in Tunica, Mississippi. In 2017, his single ""Preachin' the Blues"" was inducted in to the Blues Hall of Fame.
",20,== Honors ==
"== Discography ==
",21,== Discography ==
"78-RPM recordings
",22,== Discography ==
"Recorded May 28, 1930, in Grafton, Wisconsin, for Paramount Records
",23,== Discography ==
"""Walking Blues"" (unissued and lost until 1985)
",24,== Discography ==
"""My Black Mama – Part I""
",25,== Discography ==
"""My Black Mama – Part II""
",26,== Discography ==
"""Preachin' the Blues – Part I""
",27,== Discography ==
"""Preachin' the Blues – Part II""
",28,== Discography ==
"""Dry Spell Blues – Part I""
",29,== Discography ==
"""Dry Spell Blues – Part II""
",30,== Discography ==
