paragraph,paragraphIndex,section
"Meseda Bagaudinova (Russian: Меседа Багаудинова; born 30 October 1983) is a Russian singer and ex-member of the popular pop group Nu Virgos (ВИА Гра).
",0,N/A
"== Biography ==
",1,== Biography ==
"=== Early life ===
",2,== Biography == | === Early life ===
"Meseda Bagaudinova was born in Grozny, Chechnya, to an Avar father and a Ukrainian-Belarusian mother.
",3,== Biography == | === Early life ===
"She graduated from the Rostov State College of Arts majoring in stage and jazz vocal. Then she performed as a vocalist in the Rostov pop-group ""Dreams"".
",4,== Biography == | === Early life ===
"In 2005, she entered GITIS (Vladimir Nazarov's course).
",5,== Biography == | === Early life ===
"After graduating GITIS, Meseda tried her luck in auditions for a popular TV show but she didn't make it and was turned down.
",6,== Biography == | === Early life ===
"=== Nu Virgos ===
",7,== Biography == | === Nu Virgos ===
"Meseda joined ""Nu Virgos"" on 1 April 2007 and in about three weeks, on 21 April, she made her debut at a concert in London.
",8,== Biography == | === Nu Virgos ===
"She was introduced as the new member of the group to the larger public at the MUZ-TV premiere, on 1 June  2007.
",9,== Biography == | === Nu Virgos ===
"She made her debut in the video clip 'Kiss'.
",10,== Biography == | === Nu Virgos ===
"While Meseda was in the group, It released 2 CDs, 4 videoclips (Kiss, I'm Not Afraid, My Emancipation, American Wife), and won awards for best pop group, best video clip, best song, and more.
",11,== Biography == | === Nu Virgos ===
"Meseda was numbered 26th in the list of '100 Most sexy girls of 2008' of the magazine Maxim.
",12,== Biography == | === Nu Virgos ===
"On 19 January 2009, Meseda's removal from the group ""Nu Virgos"" was announced following the return of former founder member, Nadezhda Granovskaya.
",13,== Biography == | === Nu Virgos ===
"=== Come Back ===
",14,== Biography == | === Come Back ===
"Meseda is planning to start a solo career in September 2009, with the help of her former producers, Dmitriy Kostiuk and Konstantin Meladze.
",15,== Biography == | === Come Back ===
"=== Rumours ===
",16,== Biography == | === Rumours ===
"Meanwhile, Meseda keeps making public appearances at parties, presentations and premieres.   She has a stint in modeling and there is heavy speculation that she has had plastic surgery (botox, collagen injections) since leaving the group.
",17,== Biography == | === Rumours ===
"== References ==
",18,== References ==
"== External links ==
",19,== External links ==
"Official website
",20,== External links ==
Meseda Bagaudinova at IMDb,21,== External links ==
