paragraph,paragraphIndex,section
"Kevin Lyman is the founder and operator of the Kevin Lyman Group, formerly known as 4Fini, Inc., a live event production company and brand strategy firm. His most notable live production is the live music festival series Vans Warped Tour, which attracted about 750,000 people annually and was the longest-running North American festival concert tour. In the Fall Semester of 2018, Lyman started teaching at USC's Thornton School of Music as an Associate Professor. 
",0,N/A
"== Education ==
",1,== Education ==
"Kevin Lyman is a graduate of California State Polytechnic University, Pomona, with a degree in Recreation Administration.
",2,== Education ==
"== Career tours and festivals ==
",3,== Career tours and festivals ==
"=== Active tours/festivals ===
",4,== Career tours and festivals == | === Active tours/festivals ===
"=== Previous tours and productions ===
",5,== Career tours and festivals == | === Previous tours and productions ===
"Vans Warped Tour 1995-2019
",6,== Career tours and festivals == | === Previous tours and productions ===
"Watcha! Tour
",7,== Career tours and festivals == | === Previous tours and productions ===
"Taste Of Chaos Festival
",8,== Career tours and festivals == | === Previous tours and productions ===
"INTOUR
",9,== Career tours and festivals == | === Previous tours and productions ===
"It’s Not Dead Festival
",10,== Career tours and festivals == | === Previous tours and productions ===
"Vans European Warped Tour
",11,== Career tours and festivals == | === Previous tours and productions ===
"The Rockstar Energy Mayhem Festival
",12,== Career tours and festivals == | === Previous tours and productions ===
"Australian Warped Tour
",13,== Career tours and festivals == | === Previous tours and productions ===
"Vans Warped Tour Japan
",14,== Career tours and festivals == | === Previous tours and productions ===
"Country Throwdown Tour
",15,== Career tours and festivals == | === Previous tours and productions ===
"Down From The Mountain Tour
",16,== Career tours and festivals == | === Previous tours and productions ===
"Taste Of Chaos
",17,== Career tours and festivals == | === Previous tours and productions ===
"Lolapallooza (’91-’94)
",18,== Career tours and festivals == | === Previous tours and productions ===
"J-Rock Revolution
",19,== Career tours and festivals == | === Previous tours and productions ===
"NIN (Downward Spiral Tour)
",20,== Career tours and festivals == | === Previous tours and productions ===
"Delta Heavy Tour
",21,== Career tours and festivals == | === Previous tours and productions ===
"Sprite Liquid Mix Tour
",22,== Career tours and festivals == | === Previous tours and productions ===
"This is Why Wurr Hot Tour
",23,== Career tours and festivals == | === Previous tours and productions ===
