time_expression,POST_tag,time_token,type_token,time_expression_type,sentences,sentenceIndex,paragraphIndex,section,wikiId
1977,CD,YEAR_REGEX_1,TIME,time_reference,"She is recognized as a pioneer in Women's music, with her debut album The Ways a Woman Can Be released on Olivia Records in 1977.",1,0,,18645618
25 years old,CD NNS JJ,DIGIT_REGEX_1 TIME_UNIT_REGEX SUFFIX_REGEX,NUMERAL TIME MODIFIER,,"Trull refers to her father's family as ""hillbillies""; her father didn't leave the mountains of Tennessee until he was 25 years old.",2,3,== Early life ==,18645618
a day,DT NN,INARTICLE_REGEX TIME_UNIT_REGEX,MODIFIER TIME,time_reference,"At a school talent show, Trull substituted on vocals for an ill bandmate on a day that a rock band was in attendance.",9,3,== Early life ==,18645618
four weeks,CD NNS,BASIC_NUMBER_REGEX_1 TIME_UNIT_REGEX,NUMERAL TIME,time_reference,"She quickly became disillusioned with what she witnessed in research labs, so four weeks into her first year of college when members of Ed's Bush Band asked her to tour with them, she jumped at the chance to earn a living by singing.",11,3,== Early life ==,18645618
first year,JJ NN,ORDINAL_REGEX_1 TIME_UNIT_REGEX,NUMERAL TIME,time_reference,"She quickly became disillusioned with what she witnessed in research labs, so four weeks into her first year of college when members of Ed's Bush Band asked her to tour with them, she jumped at the chance to earn a living by singing.",11,3,== Early life ==,18645618
the early 1970s,DT JJ CD,PREFIX_REGEX_1 PREFIX_REGEX_1 YEAR_REGEX_1,MODIFIER MODIFIER TIME,time_reference,She played in rock & roll groups in the early 1970s on the East Coast and Southern United States.,12,3,== Early life ==,18645618
1977,CD,YEAR_REGEX_1,TIME,time_reference,Trull's first album with Olivia was The Ways A Woman Can Be released in 1977.,5,6,== Solo career == | === Olivia Records ===,18645618
1977,CD,YEAR_REGEX_1,TIME,time_reference,"Also in 1977, Olivia released the compilation album Lesbian Concentrate in response to Anita Bryant's anti-gay crusade.",9,6,== Solo career == | === Olivia Records ===,18645618
1980,CD,YEAR_REGEX_1,TIME,time_reference,Olivia released a second Trull LP in 1980 titled Let It Be Known.,0,7,== Solo career == | === Olivia Records ===,18645618
Years,NNS,TIME_UNIT_REGEX,TIME,time_reference,"""Years later, Trull reflected on the lessons she learned working on Let It Be Known.",7,8,== Solo career == | === Olivia Records ===,18645618
nightmare,NN,DAY_TIME_REGEX,TIME,time_reference,"She described the recording as a ""total financial bomb"" and a ""big nightmare"" to make, because of the desire to use women musicians who may not have the studio experience to give the producer what they want in an efficient manner, which increased the costs of the recording process.",9,8,== Solo career == | === Olivia Records ===,18645618
the late 1970s,DT JJ NNS,PREFIX_REGEX_1 PREFIX_REGEX_1 YEAR_REGEX_1,MODIFIER MODIFIER TIME,time_reference,"During the late 1970s and early 1980s, Trull frequently toured with jazz pianist Julie Homi.",11,8,== Solo career == | === Olivia Records ===,18645618
early 1980s,JJ CD,PREFIX_REGEX_1 YEAR_REGEX_1,MODIFIER TIME,time_reference,"During the late 1970s and early 1980s, Trull frequently toured with jazz pianist Julie Homi.",11,8,== Solo career == | === Olivia Records ===,18645618
around 1981,IN CD,PREFIX_REGEX_1 YEAR_REGEX_1,MODIFIER TIME,time_reference,"""Trull left the Olivia collective around 1981, citing a ""difference in philosophy.""",13,8,== Solo career == | === Olivia Records ===,18645618
1986,CD,YEAR_REGEX_1,TIME,time_reference,"In 1986, Trull released a CD on Redwood Records titled A Step Away.",0,10,== Solo career == | === Redwood Records ===,18645618
a month,DT NN,INARTICLE_REGEX TIME_UNIT_REGEX,MODIFIER TIME,time_reference,"The CD sold out the first 10,000 copies within a month and the recording industry trade magazine Cash Box included A Step Away as a ""Featured Pick"" in November 1986.",1,11,== Solo career == | === Redwood Records ===,18645618
November 1986,NNP CD,MONTH_REGEX YEAR_REGEX_1,TIME TIME,time_reference,"The CD sold out the first 10,000 copies within a month and the recording industry trade magazine Cash Box included A Step Away as a ""Featured Pick"" in November 1986.",1,11,== Solo career == | === Redwood Records ===,18645618
1987,CD,YEAR_REGEX_1,TIME,time_reference,"In 1987, Trull toured as a background singer with The Bonnie Hayes Band as the opening act for Huey Lewis and the News on a national tour that included stadium-sized audiences.",0,12,== Solo career == | === Redwood Records ===,18645618
July 1982,NNP CD,MONTH_REGEX YEAR_REGEX_1,TIME TIME,time_reference,"Trull met Barbara Higbie at a rodeo in Reno, Nevada in July 1982.",0,14,== Collaboration with Barbara Higbie ==,18645618
August,NNP,MONTH_REGEX,TIME,time_reference,"In August, the two musicians played together at a party and received a standing ovation after their first song, so they decided to see where the collaboration would take them.",2,14,== Collaboration with Barbara Higbie ==,18645618
1983,CD,YEAR_REGEX_1,TIME,time_reference,Trull and Higbie's first album together Unexpected was released on Olivia's Second Wave subsidiary label in 1983.,4,14,== Collaboration with Barbara Higbie ==,18645618
of 1983,IN CD,PREFIX_REGEX_1 YEAR_REGEX_1,MODIFIER TIME,time_reference,It was also included in the Boston Globe's Guide to Best Albums of 1983.,8,14,== Collaboration with Barbara Higbie ==,18645618
