time_expression,POST_tag,time_token,type_token,time_expression_type,sentenceIndex,paragraphIndex
"October 1846 – January 23 , 1914","NNP CD NNP NNP CD , CD",MONTH_REGEX YEAR_REGEX_1 LINKAGE_REGEX MONTH_REGEX DIGIT_REGEX_1 COMMA_REGEX YEAR_REGEX_1,TIME TIME MODIFIER TIME NUMERAL MODIFIER TIME,time_reference,0,0
1853,CD,YEAR_REGEX_1,TIME,time_reference,1,2
late twenties,JJ NNS,PREFIX_REGEX_1 DECADE_REGEX,MODIFIER TIME,time_reference,4,2
the late 1870s,DT JJ NNS,PREFIX_REGEX_1 PREFIX_REGEX_1 YEAR_REGEX_1,MODIFIER MODIFIER TIME,time_reference,5,2
January and May 1890,NNP CC NNP CD,MONTH_REGEX LINKAGE_REGEX MONTH_REGEX YEAR_REGEX_1,TIME MODIFIER TIME TIME,time_reference,0,4
of the day,IN DT NN,PREFIX_REGEX_1 PREFIX_REGEX_1 TIME_UNIT_REGEX,MODIFIER MODIFIER TIME,time_reference,3,4
years,NNS,TIME_UNIT_REGEX,TIME,time_reference,6,4
days,NNS,TIME_UNIT_REGEX,TIME,time_reference,0,5
a day,DT NN,INARTICLE_REGEX TIME_UNIT_REGEX,MODIFIER TIME,time_reference,2,5
1895,CD,YEAR_REGEX_1,TIME,time_reference,3,5
1890 and 1895,CD CC CD,YEAR_REGEX_1 LINKAGE_REGEX YEAR_REGEX_1,TIME MODIFIER TIME,time_range,4,5
today,NN,TIMELINE_REGEX,TIME,time_reference,6,5
1891,CD,YEAR_REGEX_1,TIME,time_reference,7,5
1891,CD,YEAR_REGEX_1,TIME,time_reference,8,5
1894,CD,YEAR_REGEX_1,TIME,time_reference,0,6
1895,CD,YEAR_REGEX_1,TIME,time_reference,1,6
the 1890s,DT CD,PREFIX_REGEX_1 YEAR_REGEX_1,MODIFIER TIME,time_reference,2,6
1909 or 1910,CD CC CD,YEAR_REGEX_1 LINKAGE_REGEX YEAR_REGEX_1,TIME MODIFIER TIME,time_range,2,6
1897,CD,YEAR_REGEX_1,TIME,time_reference,3,6
years,NNS,TIME_UNIT_REGEX,TIME,time_reference,4,6
1905,CD,YEAR_REGEX_1,TIME,time_reference,0,8
now,RB,TIMELINE_REGEX,TIME,time_reference,2,8
several years,JJ NNS,PREFIX_REGEX_1 TIME_UNIT_REGEX,MODIFIER TIME,time_reference,3,8
1914,CD,YEAR_REGEX_1,TIME,time_reference,4,8
2013,CD,YEAR_REGEX_1,TIME,time_reference,6,8
"April 12 , 2014","NNP CD , CD",MONTH_REGEX DIGIT_REGEX_1 COMMA_REGEX YEAR_REGEX_1,TIME NUMERAL MODIFIER TIME,time_reference,7,8
a century,DT NN,INARTICLE_REGEX TIME_UNIT_REGEX,MODIFIER TIME,time_reference,7,8
presentations,NNS,TIMELINE_REGEX,TIME,time_reference,7,8
late 1894,JJ CD,PREFIX_REGEX_1 YEAR_REGEX_1,MODIFIER TIME,time_reference,3,10
early 1895,JJ CD,PREFIX_REGEX_1 YEAR_REGEX_1,MODIFIER TIME,time_reference,3,10
"October 12 , 1899","NNP CD , CD",MONTH_REGEX DIGIT_REGEX_1 COMMA_REGEX YEAR_REGEX_1,TIME NUMERAL MODIFIER TIME,time_reference,5,10
a few hours,DT JJ NNS,INARTICLE_REGEX PREFIX_REGEX_1 TIME_UNIT_REGEX,MODIFIER MODIFIER TIME,time_reference,6,10
"April , 2014","NNP , CD",MONTH_REGEX COMMA_REGEX YEAR_REGEX_1,TIME MODIFIER TIME,time_reference,0,12
1896,CD,YEAR_REGEX_1,TIME,time_reference,0,12
1898–1902,CD,YEAR_REGEX_1,TIME,time_reference,0,20
