time_expression,POST_tag,time_token,type_token,time_expression_type,sentences,sentenceIndex,paragraphIndex,section,wikiId
"March 14 , 1945","NNP CD , CD",MONTH_REGEX DIGIT_REGEX_1 COMMA_REGEX YEAR_REGEX_1,TIME NUMERAL MODIFIER TIME,time_reference,"Michael Martin Murphey (born March 14, 1945) is an American singer-songwriter best known for writing and performing Western music, country music and popular music.",0,0,,626511
1959,CD,YEAR_REGEX_1,TIME,time_reference,"A multiple Grammy nominee, Murphey has six gold albums, including Cowboy Songs, the first album of cowboy music to achieve gold status since Gunfighter Ballads and Trail Songs by Marty Robbins in 1959.",1,0,,626511
Days,NNPS,TIME_UNIT_REGEX,TIME,time_reference,"He has recorded the hit singles ""Wildfire"", ""Carolina in the Pines"", ""What's Forever For"", ""A Long Line of Love"", ""What She Wants"", ""Don't Count the Rainy Days"", and ""Maybe This Time"".",2,0,,626511
"March 14 , 1945","NNP CD , CD",MONTH_REGEX DIGIT_REGEX_1 COMMA_REGEX YEAR_REGEX_1,TIME NUMERAL MODIFIER TIME,time_reference,"Michael Martin Murphey was born on March 14, 1945, to Pink Lavary Murphey and Lois (née Corbett)",0,2,== Early life ==,626511
three years,CD NNS,BASIC_NUMBER_REGEX_1 TIME_UNIT_REGEX,NUMERAL TIME,time_reference,"He has a brother, Mark, who is three years younger.",2,2,== Early life ==,626511
six years old,CD NNS JJ,BASIC_NUMBER_REGEX_1 TIME_UNIT_REGEX SUFFIX_REGEX,NUMERAL TIME MODIFIER,,When he was six years old he started riding horses on his grandfather's and uncle's ranches.,3,2,== Early life ==,626511
Years,NNS,TIME_UNIT_REGEX,TIME,time_reference,"Years later he would remember sleeping on his grandfather's porch under the stars, listening to the older man's stories and cowboy songs.",4,2,== Early life ==,626511
these early years,DT JJ NNS,PREFIX_REGEX_1 PREFIX_REGEX_1 TIME_UNIT_REGEX,MODIFIER MODIFIER TIME,time_reference,"During these early years, he developed a special love for cowboy songs and stories.",7,2,== Early life ==,626511
a summer,DT NN,INARTICLE_REGEX SEASON_REGEX,MODIFIER TIME,time_reference,"In junior high school he began performing as an amateur, and later as a camp counselor at a summer camp called Sky Ranch.",0,3,== Early life ==,626511
the early 1960s,DT JJ CD,PREFIX_REGEX_1 PREFIX_REGEX_1 YEAR_REGEX_1,MODIFIER MODIFIER TIME,time_reference,"By the early 1960s, Murphey was playing the clubs in Dallas, performing country music, folk music, and rock music.",2,3,== Early life ==,626511
1964,CD,YEAR_REGEX_1,TIME,time_reference,"By 1964, he formed a musical group with an old Texas friend, Michael Nesmith, John London, and John Raines, under the name the Trinity River Boys.",4,5,== Songwriting success ==,626511
Am,VBP,HALFDAY_REGEX_1,TIME,,"Nesmith asked Murphey to write them a song for the next Monkees album, and Murphey composed ""What Am I Doing Hangin' Round"".",1,6,== Songwriting success ==,626511
1968,CD,YEAR_REGEX_1,TIME,time_reference,"In 1968, Murphey moved to Wrightwood, a village in the San Gabriel Mountains adjacent to the Mojave Desert of California to work on his songwriting.",0,7,== Songwriting success ==,626511
years,NNS,TIME_UNIT_REGEX,TIME,time_reference,Austin/Outlaw country years ==,1,8,== Austin/Outlaw country years ==,626511
1971,CD,YEAR_REGEX_1,TIME,time_reference,"In 1971, Murphey returned to Texas and became part of the so-called Outlaw country movement, playing alongside other maverick performers such as Willie Nelson and Jerry Jeff Walker.",0,9,== Austin/Outlaw country years ==,626511
the early 1970s,DT JJ CD,PREFIX_REGEX_1 PREFIX_REGEX_1 YEAR_REGEX_1,MODIFIER MODIFIER TIME,time_reference,"It was during this period that Murphey co-wrote ""Geronimo's Cadillac"" with the lyricist Charles John Quarto, a song about Native American rights that later became an unofficial anthem for the American Indian Movement in the early 1970s.",2,9,== Austin/Outlaw country years ==,626511
1971,CD,YEAR_REGEX_1,TIME,time_reference,"In 1971, Murphey was signed to A&M Records by Bob Johnston, who discovered him in a Dallas club, the Rubaiyat.",3,9,== Austin/Outlaw country years ==,626511
1972,CD,YEAR_REGEX_1,TIME,time_reference,"In 1972, Johnston produced Murphey's first album Geronimo's Cadillac in Nashville, Tennessee.",5,9,== Austin/Outlaw country years ==,626511
