time_expression,POST_tag,time_token,type_token,time_expression_type,sentences,sentenceIndex,paragraphIndex,section,wikiId
1993,CD,YEAR_REGEX_1,TIME,time_reference,"Yates attended NYU for photography, received a BFA in film from SUNY Purchase in 1993 and received his M.F.A. in directing from AFI Conservatory in 2006.",0,1,,22348266
2006,CD,YEAR_REGEX_1,TIME,time_reference,"Yates attended NYU for photography, received a BFA in film from SUNY Purchase in 1993 and received his M.F.A. in directing from AFI Conservatory in 2006.",0,1,,22348266
1993,CD,YEAR_REGEX_1,TIME,time_reference,"Yates attended NYU for photography, received a Bachelor of Fine Arts (BFA) in film from SUNY Purchase in 1993, and received his MFA in directing from AFI Conservatory in 2006.",3,1,,22348266
2006,CD,YEAR_REGEX_1,TIME,time_reference,"Yates attended NYU for photography, received a Bachelor of Fine Arts (BFA) in film from SUNY Purchase in 1993, and received his MFA in directing from AFI Conservatory in 2006.",3,1,,22348266
Presents,NNS,TIMELINE_REGEX,TIME,time_reference,"Yates's first directed feature, Moby Presents:",6,1,,22348266
2003,CD,YEAR_REGEX_1,TIME,time_reference,Alien Sex Party was released in 2003.,7,1,,22348266
a 2007,DT CD,INARTICLE_REGEX YEAR_REGEX_1,MODIFIER TIME,time_reference,Yates's AFI thesis film Onion Underwater was a 2007 Tribeca Film Festival selection.,8,1,,22348266
the 1990s,DT CD,PREFIX_REGEX_1 YEAR_REGEX_1,MODIFIER TIME,time_reference,Yates was Moby's keyboardist during his live shows during the 1990s.,10,1,,22348266
1999,CD,YEAR_REGEX_1,TIME,time_reference,Yates has performed at Woodstock 1999 and the Late Show with David Letterman.,11,1,,22348266
2003,CD,YEAR_REGEX_1,TIME,time_reference,He was also a pilot for the Red Bull Flugtag event in New York City in 2003.,13,1,,22348266
