time_expression,POST_tag,time_token,type_token,time_expression_type,sentences,sentenceIndex,paragraphIndex,section,wikiId
"January 26 , 1986","NNP CD , CD",MONTH_REGEX DIGIT_REGEX_1 COMMA_REGEX YEAR_REGEX_1,TIME NUMERAL MODIFIER TIME,time_reference,"Kim Jae-joong (Korean: 김재중; Hanja: 金在中; born January 26, 1986), also known mononymously as Jaejoong, is a South Korean singer, songwriter, actor and director.",0,0,,21733854
2013,CD,YEAR_REGEX_1,TIME,time_reference,"Since 2013, he has expanded his range of activities as a solo artist and is also known by the stage names Hero Jaejoong (in South Korea), Jejung/J-Jun (ジェジュン) (in Japan), and 英雄在中 (영웅재중)  (in China).",2,0,,21733854
2003 to 2010,CD TO CD,YEAR_REGEX_1 LINKAGE_REGEX YEAR_REGEX_1,TIME MODIFIER TIME,time_range,"From 2003 to 2010, he was the lead vocalist of South Korean boy band TVXQ.",1,1,,21733854
Jun-su,NNP,MONTH_ABBR_REGEX,TIME,time_reference,"Later, he sued SM Entertainment along with Park Yoo-chun and Kim Jun-su and together they separated from TVXQ to form JYJ.",2,1,,21733854
2013,CD,YEAR_REGEX_1,TIME,time_reference,"As a solo artist, he has released two Korean studio albums, WWW (2013) and No. X (2016),  both reaching number one on the Gaon Music Chart.",3,1,,21733854
2016,CD,YEAR_REGEX_1,TIME,time_reference,"As a solo artist, he has released two Korean studio albums, WWW (2013) and No. X (2016),  both reaching number one on the Gaon Music Chart.",3,1,,21733854
2019,CD,YEAR_REGEX_1,TIME,time_reference,"In Japan, his three studio albums Flawless Love (2019), Love Covers (2019), and Love Covers II (2020) all peaked at number one on the Oricon Albums Chart.",4,1,,21733854
2019,CD,YEAR_REGEX_1,TIME,time_reference,"In Japan, his three studio albums Flawless Love (2019), Love Covers (2019), and Love Covers II (2020) all peaked at number one on the Oricon Albums Chart.",4,1,,21733854
2020,CD,YEAR_REGEX_1,TIME,time_reference,"In Japan, his three studio albums Flawless Love (2019), Love Covers (2019), and Love Covers II (2020) all peaked at number one on the Oricon Albums Chart.",4,1,,21733854
2010,CD,YEAR_REGEX_1,TIME,time_reference,"Kim has acted in TV dramas including Sunao ni Narenakute (2010), Protect the Boss (2011), Dr. Jin (2012), Triangle (2014), SPY (2015) and most recently Manhole (2017); and in films such as Heaven's Postman (2009) and Jackal is Coming (2012).",0,2,,21733854
2011,CD,YEAR_REGEX_1,TIME,time_reference,"Kim has acted in TV dramas including Sunao ni Narenakute (2010), Protect the Boss (2011), Dr. Jin (2012), Triangle (2014), SPY (2015) and most recently Manhole (2017); and in films such as Heaven's Postman (2009) and Jackal is Coming (2012).",0,2,,21733854
2012,CD,YEAR_REGEX_1,TIME,time_reference,"Kim has acted in TV dramas including Sunao ni Narenakute (2010), Protect the Boss (2011), Dr. Jin (2012), Triangle (2014), SPY (2015) and most recently Manhole (2017); and in films such as Heaven's Postman (2009) and Jackal is Coming (2012).",0,2,,21733854
2014,CD,YEAR_REGEX_1,TIME,time_reference,"Kim has acted in TV dramas including Sunao ni Narenakute (2010), Protect the Boss (2011), Dr. Jin (2012), Triangle (2014), SPY (2015) and most recently Manhole (2017); and in films such as Heaven's Postman (2009) and Jackal is Coming (2012).",0,2,,21733854
2015,CD,YEAR_REGEX_1,TIME,time_reference,"Kim has acted in TV dramas including Sunao ni Narenakute (2010), Protect the Boss (2011), Dr. Jin (2012), Triangle (2014), SPY (2015) and most recently Manhole (2017); and in films such as Heaven's Postman (2009) and Jackal is Coming (2012).",0,2,,21733854
recently,RB,TIMELINE_REGEX,TIME,time_reference,"Kim has acted in TV dramas including Sunao ni Narenakute (2010), Protect the Boss (2011), Dr. Jin (2012), Triangle (2014), SPY (2015) and most recently Manhole (2017); and in films such as Heaven's Postman (2009) and Jackal is Coming (2012).",0,2,,21733854
2017,CD,YEAR_REGEX_1,TIME,time_reference,"Kim has acted in TV dramas including Sunao ni Narenakute (2010), Protect the Boss (2011), Dr. Jin (2012), Triangle (2014), SPY (2015) and most recently Manhole (2017); and in films such as Heaven's Postman (2009) and Jackal is Coming (2012).",0,2,,21733854
2009,CD,YEAR_REGEX_1,TIME,time_reference,"Kim has acted in TV dramas including Sunao ni Narenakute (2010), Protect the Boss (2011), Dr. Jin (2012), Triangle (2014), SPY (2015) and most recently Manhole (2017); and in films such as Heaven's Postman (2009) and Jackal is Coming (2012).",0,2,,21733854
2012,CD,YEAR_REGEX_1,TIME,time_reference,"Kim has acted in TV dramas including Sunao ni Narenakute (2010), Protect the Boss (2011), Dr. Jin (2012), Triangle (2014), SPY (2015) and most recently Manhole (2017); and in films such as Heaven's Postman (2009) and Jackal is Coming (2012).",0,2,,21733854
"2020 , 2021","CD , CD",YEAR_REGEX_1 COMMA_REGEX YEAR_REGEX_1,TIME MODIFIER TIME,,"He has branched into hosting with season 1 and 2 of Lifetime Korea's Travel Buddies (2020, 2021), BS SKY PerfecTV's ジェジュンＪ!",1,2,,21733854
2021,CD,YEAR_REGEX_1,TIME,time_reference,"(Jaejoong J!, 2021) and has a documentary about his life and career called Jaejoong: On the Road (2021), directed by John H. Lee.",2,2,,21733854
2021,CD,YEAR_REGEX_1,TIME,time_reference,"(Jaejoong J!, 2021) and has a documentary about his life and career called Jaejoong: On the Road (2021), directed by John H. Lee.",2,2,,21733854
February 4,NNP CD,MONTH_REGEX DIGIT_REGEX_1,TIME NUMERAL,time_reference,"His real birthday, as revealed by his biological mother, was on February 4, instead of January 26.",1,4,== Early life ==,21733854
of January 26,IN NNP CD,PREFIX_REGEX_1 MONTH_REGEX DIGIT_REGEX_1,MODIFIER TIME NUMERAL,time_reference,"His real birthday, as revealed by his biological mother, was on February 4, instead of January 26.",1,4,== Early life ==,21733854
"November 21 , 2006","NNP CD , CD",MONTH_REGEX DIGIT_REGEX_1 COMMA_REGEX YEAR_REGEX_1,TIME NUMERAL MODIFIER TIME,time_reference,"On November 21, 2006, a man with the surname Han filed a lawsuit against Kim's guardians.",3,4,== Early life ==,21733854
"November 29 , 2006","NNP CD , CD",MONTH_REGEX DIGIT_REGEX_1 COMMA_REGEX YEAR_REGEX_1,TIME NUMERAL MODIFIER TIME,time_reference,"The first hearing was to be held in Kim's hometown, Gongju, on November 29, 2006, but on November 22 Han dropped the charges against Kim's legal guardians.",6,4,== Early life ==,21733854
November 22,NNP CD,MONTH_REGEX DIGIT_REGEX_1,TIME NUMERAL,time_reference,"The first hearing was to be held in Kim's hometown, Gongju, on November 29, 2006, but on November 22 Han dropped the charges against Kim's legal guardians.",6,4,== Early life ==,21733854
two or three years ago,CD CC CD NNS RB,BASIC_NUMBER_REGEX_1 LINKAGE_REGEX BASIC_NUMBER_REGEX_1 TIME_UNIT_REGEX SUFFIX_REGEX,NUMERAL MODIFIER NUMERAL TIME MODIFIER,time_range,"In reaction to the matter, Kim uploaded a journal entry on his official fan club website, and said that he was informed of the existence of separate biological parents by his mother two or three years ago, and it had been quite a shock to him.",7,4,== Early life ==,21733854
2001,CD,YEAR_REGEX_1,TIME,time_reference,"Kim attended Gongju Jungdong Elementary School (중동초등학교), Kongju National University Middle School (공주대학교 사범대학 부설중학교), Kongju Information High School (공주정보고등학교) and then dropped out in 2001.",13,4,== Early life ==,21733854
2005,CD,YEAR_REGEX_1,TIME,time_reference,"He enrolled Hanam High School (하남고등학교) in 2005 and Kyung Hee Cyber University (경희사이버대학교), majoring in Digital Media Engineering.",14,4,== Early life ==,21733854
2003–2010,CD,YEAR_REGEX_1,TIME,time_reference,2003–2010:,1,6,== Music career == | === 2003–2010: Member of TVXQ ===,21733854
2001,CD,YEAR_REGEX_1,TIME,time_reference,"In 2001, at fifteen years old, Kim auditioned for S.M. Entertainment and was accepted into the agency.",0,7,== Music career == | === 2003–2010: Member of TVXQ ===,21733854
fifteen years old,JJ NNS JJ,BASIC_NUMBER_REGEX_1 TIME_UNIT_REGEX SUFFIX_REGEX,NUMERAL TIME MODIFIER,time_reference,"In 2001, at fifteen years old, Kim auditioned for S.M. Entertainment and was accepted into the agency.",0,7,== Music career == | === 2003–2010: Member of TVXQ ===,21733854
2003 to 2010,CD TO CD,YEAR_REGEX_1 LINKAGE_REGEX YEAR_REGEX_1,TIME MODIFIER TIME,time_range,"From 2003 to 2010, he was the lead vocalist of South Korean boy band TVXQ.",1,7,== Music career == | === 2003–2010: Member of TVXQ ===,21733854
early 2010,JJ CD,PREFIX_REGEX_1 YEAR_REGEX_1,MODIFIER TIME,time_reference,"After TVXQ went on hiatus in early 2010, he and two other fellow band members Yoochun and Junsu formed a new trio boy group, initially known as JUNSU/JEJUNG/YUCHUN in Japan.",2,7,== Music career == | === 2003–2010: Member of TVXQ ===,21733854
2006,CD,YEAR_REGEX_1,TIME,time_reference,"Apart from his activities as a member of TVXQ, he sang ""Insa"" (인사, Greeting) for the soundtrack of A Millionaire's First Love (2006).",5,8,== Music career == | === 2003–2010: Member of TVXQ ===,21733854
One Day,CD NNP,BASIC_NUMBER_REGEX_1 TIME_UNIT_REGEX,NUMERAL TIME,,"Kim collaborated with The Grace for the Japanese version of their song ""Just for One Day"", which was featured on their fifth Japanese single and their debut album, Graceful 4 (2007).",6,8,== Music career == | === 2003–2010: Member of TVXQ ===,21733854
2007,CD,YEAR_REGEX_1,TIME,time_reference,"Kim collaborated with The Grace for the Japanese version of their song ""Just for One Day"", which was featured on their fifth Japanese single and their debut album, Graceful 4 (2007).",6,8,== Music career == | === 2003–2010: Member of TVXQ ===,21733854
2009,CD,YEAR_REGEX_1,TIME,time_reference,"Kim sang ""Love"" for the soundtrack of the film Heaven's Postman (2009) in which he starred as the male lead.",7,8,== Music career == | === 2003–2010: Member of TVXQ ===,21733854
2009–2012,CD,YEAR_REGEX_1,TIME,time_reference,2009–2012:,1,9,== Music career == | === 2009–2012: Formation of JYJ ===,21733854
2009,CD,YEAR_REGEX_1,TIME,time_reference,"In 2009 Kim, Junsu and Yoochun, started a lawsuit against their agency, SM Entertainment, and separated from TVXQ, soon founding their own band, JYJ.",0,10,== Music career == | === 2009–2012: Formation of JYJ ===,21733854
