time_expression,POST_tag,time_token,type_token,time_expression_type,sentenceIndex,paragraphIndex
"October 15 , 1917 – March 13 , 2009","NNP CD , CD NNP NNP CD , CD",MONTH_REGEX DIGIT_REGEX_1 COMMA_REGEX YEAR_REGEX_1 LINKAGE_REGEX MONTH_REGEX DIGIT_REGEX_1 COMMA_REGEX YEAR_REGEX_1,TIME NUMERAL MODIFIER TIME MODIFIER TIME NUMERAL MODIFIER TIME,time_reference,0,0
1959,CD,YEAR_REGEX_1,TIME,time_reference,1,0
Early years,JJ NNS,PREFIX_REGEX_1 TIME_UNIT_REGEX,MODIFIER TIME,time_reference,1,1
"October 15 , 1917","NNP CD , CD",MONTH_REGEX DIGIT_REGEX_1 COMMA_REGEX YEAR_REGEX_1,TIME NUMERAL MODIFIER TIME,time_reference,0,2
1915–2001,CD,YEAR_REGEX_1,TIME,time_reference,2,2
Christmas,NNP,HOLIDAY_REGEX,TIME,time_reference,2,2
three years,CD NNS,BASIC_NUMBER_REGEX_1 TIME_UNIT_REGEX,NUMERAL TIME,time_reference,1,3
the October 1946,DT NNP CD,PREFIX_REGEX_1 MONTH_REGEX YEAR_REGEX_1,MODIFIER TIME TIME,time_reference,1,5
May,NNP,MONTH_REGEX,TIME,time_reference,6,5
the late 1940s,DT JJ NNS,PREFIX_REGEX_1 PREFIX_REGEX_1 YEAR_REGEX_1,MODIFIER MODIFIER TIME,time_reference,7,5
early 1950s,JJ CD,PREFIX_REGEX_1 YEAR_REGEX_1,MODIFIER TIME,time_reference,7,5
1949,CD,YEAR_REGEX_1,TIME,time_reference,8,5
the 1951,DT CD,PREFIX_REGEX_1 YEAR_REGEX_1,MODIFIER TIME,time_reference,1,6
1950,CD,YEAR_REGEX_1,TIME,time_reference,3,6
a few years,DT JJ NNS,INARTICLE_REGEX PREFIX_REGEX_1 TIME_UNIT_REGEX,MODIFIER MODIFIER TIME,time_reference,0,7
May,NNP,MONTH_REGEX,TIME,time_reference,3,7
"April 30 , 1953","NNP CD , CD",MONTH_REGEX DIGIT_REGEX_1 COMMA_REGEX YEAR_REGEX_1,TIME NUMERAL MODIFIER TIME,time_reference,3,7
that May,WDT NNP,PREFIX_REGEX_1 MONTH_REGEX,MODIFIER TIME,,3,7
moment,NN,TIMELINE_REGEX,TIME,time_reference,5,7
the spring,DT NN,PREFIX_REGEX_1 SEASON_REGEX,MODIFIER TIME,time_reference,5,7
of 1954,IN CD,PREFIX_REGEX_1 YEAR_REGEX_1,MODIFIER TIME,time_reference,5,7
year,NN,TIME_UNIT_REGEX,TIME,time_reference,0,8
year,NN,TIME_UNIT_REGEX,TIME,time_reference,0,8
April 1956,NNP CD,MONTH_REGEX YEAR_REGEX_1,TIME TIME,time_reference,0,9
their 1966,PRP$ CD,PREFIX_REGEX_1 YEAR_REGEX_1,MODIFIER TIME,,2,9
Yesterday and Today,NN CC NN,TIMELINE_REGEX LINKAGE_REGEX TIMELINE_REGEX,TIME MODIFIER TIME,time_reference,2,9
the next twenty years,DT JJ NN NNS,PREFIX_REGEX_1 PREFIX_REGEX_1 BASIC_NUMBER_REGEX_1 TIME_UNIT_REGEX,MODIFIER MODIFIER NUMERAL TIME,time_reference,6,9
1987,CD,YEAR_REGEX_1,TIME,time_reference,6,9
currently,RB,TIMELINE_REGEX,TIME,time_reference,7,9
10 years,CD NNS,DIGIT_REGEX_1 TIME_UNIT_REGEX,NUMERAL TIME,time_reference,0,11
1960,CD,YEAR_REGEX_1,TIME,time_reference,0,13
1963,CD,YEAR_REGEX_1,TIME,time_reference,4,13
1972,CD,YEAR_REGEX_1,TIME,time_reference,1,15
1969,CD,YEAR_REGEX_1,TIME,time_reference,2,15
1971,CD,YEAR_REGEX_1,TIME,time_reference,2,15
August 1976,NNP CD,MONTH_REGEX YEAR_REGEX_1,TIME TIME,time_reference,0,16
Century,NNP,TIME_UNIT_REGEX,TIME,time_reference,0,16
1980,CD,YEAR_REGEX_1,TIME,time_reference,1,16
1987,CD,YEAR_REGEX_1,TIME,time_reference,1,16
an overnight,DT JJ,INARTICLE_REGEX DAY_TIME_REGEX,MODIFIER TIME,time_reference,0,17
the spring,DT NN,PREFIX_REGEX_1 SEASON_REGEX,MODIFIER TIME,time_reference,1,17
of 1988,IN CD,PREFIX_REGEX_1 YEAR_REGEX_1,MODIFIER TIME,time_reference,1,17
"August 1 , 1998","NNP CD , CD",MONTH_REGEX DIGIT_REGEX_1 COMMA_REGEX YEAR_REGEX_1,TIME NUMERAL MODIFIER TIME,time_reference,0,18
Sunset,NNP,DAY_TIME_REGEX,TIME,time_reference,1,19
1950,CD,YEAR_REGEX_1,TIME,time_reference,1,19
1961,CD,YEAR_REGEX_1,TIME,time_reference,1,19
