time_expression,POST_tag,time_token,type_token,time_expression_type,sentences,sentenceIndex,paragraphIndex,section,wikiId
26 July 1949,CD NNP CD,DIGIT_REGEX_1 MONTH_REGEX YEAR_REGEX_1,NUMERAL TIME TIME,time_point,"Roger Meddows Taylor  (born 26 July 1949) is an English musician, singer and multi-instrumentalist, best known as the drummer for the rock band Queen.",0,0,,182494
2005,CD,YEAR_REGEX_1,TIME,time_reference,He was voted the eighth-greatest drummer in classic rock music history in a listener poll conducted by Planet Rock in 2005.,2,0,,182494
the Days,DT NNP,PREFIX_REGEX_1 TIME_UNIT_REGEX,MODIFIER TIME,time_reference,"He wrote or co-wrote three UK number ones (""These Are the Days of Our Lives"", ""Innuendo"" and ""Under Pressure"") and contributed to a further five major hits (""Radio Ga Ga"", ""A Kind of Magic"", ""Heaven for Everyone"", ""Breakthru"", and ""The Invisible Man"").",4,0,,182494
the 1980s,DT CD,PREFIX_REGEX_1 YEAR_REGEX_1,MODIFIER TIME,time_reference,"During the 1980s, in addition to his work with Queen, he formed a parallel band known as the Cross, in which he was the lead singer and rhythm guitarist.",2,1,,182494
the early 1980s,DT JJ CD,PREFIX_REGEX_1 PREFIX_REGEX_1 YEAR_REGEX_1,MODIFIER MODIFIER TIME,time_reference,"During the early 1980s, Taylor was also a panellist on the popular UK quiz show Pop Quiz, hosted by Mike Read.",3,1,,182494
2014,CD,YEAR_REGEX_1,TIME,time_reference,"In 2014, he appeared in The Life of Rock with Brian Pern as himself.",4,1,,182494
26 July 1949,CD NNP CD,DIGIT_REGEX_1 MONTH_REGEX YEAR_REGEX_1,NUMERAL TIME TIME,time_point,"Roger Taylor was born on 26 July 1949 at West Norfolk & Lynn Hospital in King's Lynn, Norfolk.",0,3,== Early life ==,182494
the future,DT NN,PREFIX_REGEX_1 TIMELINE_REGEX,MODIFIER TIME,time_reference,"The new maternity ward was opened by Princess Elizabeth (the future queen, Elizabeth II), where she was introduced to 16 new mothers including Winifred Taylor, his mother.",1,3,== Early life ==,182494
seven years old,CD NNS JJ,BASIC_NUMBER_REGEX_1 TIME_UNIT_REGEX SUFFIX_REGEX,NUMERAL TIME MODIFIER,,"When he was seven years old, he and some friends formed his first band, the Bubblingover Boys, in which he played the ukulele.",5,3,== Early life ==,182494
a day,DT NN,INARTICLE_REGEX TIME_UNIT_REGEX,MODIFIER TIME,time_reference,"He briefly attended Truro Cathedral School; at the age of 13, he joined Truro School as a day boy.",6,3,== Early life ==,182494
1967,CD,YEAR_REGEX_1,TIME,time_reference,"In 1967, Taylor went to London to study dentistry at the London Hospital Medical College, but he became bored with it and changed to biology obtaining a BSc at East London Polytechnic.",11,3,== Early life ==,182494
