time_expression,POST_tag,time_token,type_token,time_expression_type,sentences,sentenceIndex,paragraphIndex,section,wikiId
"September 7 , 1996","NNP CD , CD",MONTH_REGEX DIGIT_REGEX_1 COMMA_REGEX YEAR_REGEX_1,TIME NUMERAL MODIFIER TIME,time_reference,"Nicholas Diego Leanos (born September 7, 1996), better known as Lil Xan ( ZANN) or simply Diego, is an American rapper, singer and songwriter from Redlands, California.",0,0,,55661599
"April 6 , 2018","NNP CD , CD",MONTH_REGEX DIGIT_REGEX_1 COMMA_REGEX YEAR_REGEX_1,TIME NUMERAL MODIFIER TIME,time_reference,"On April 6, 2018, Leanos released his debut studio album, Total Xanarchy.",2,0,,55661599
"September 7 , 1996","NNP CD , CD",MONTH_REGEX DIGIT_REGEX_1 COMMA_REGEX YEAR_REGEX_1,TIME NUMERAL MODIFIER TIME,time_reference,"Leanos was born on September 7, 1996, in Redlands, California, to a Mexican father and an American mother.",0,3,== Early life ==,55661599
year,NN,TIME_UNIT_REGEX,TIME,time_reference,"He attended Redlands East Valley High School, but dropped out of high school in his freshman year, and spent several years at home unemployed.",2,3,== Early life ==,55661599
several years,JJ NNS,PREFIX_REGEX_1 TIME_UNIT_REGEX,MODIFIER TIME,time_reference,"He attended Redlands East Valley High School, but dropped out of high school in his freshman year, and spent several years at home unemployed.",2,3,== Early life ==,55661599
August 2017,NNP CD,MONTH_REGEX YEAR_REGEX_1,TIME TIME,time_reference,"His popularity grew after the release of the music video for his song ""Betrayed"" in August 2017.",1,5,== Career ==,55661599
December 2017,NNP CD,MONTH_REGEX YEAR_REGEX_1,TIME TIME,time_reference,"In December 2017, Leanos announced his Total Xanarchy tour, which sold out in five hours according to Billboard.",5,5,== Career ==,55661599
five hours,CD NNS,BASIC_NUMBER_REGEX_1 TIME_UNIT_REGEX,NUMERAL TIME,time_reference,"In December 2017, Leanos announced his Total Xanarchy tour, which sold out in five hours according to Billboard.",5,5,== Career ==,55661599
2018,CD,YEAR_REGEX_1,TIME,time_reference,"In 2018, Leanos considered changing his stage name to Diego in order to support his anti-drug message, however he has since expressed uncertainty toward officially going through with the pseudonym change.",6,5,== Career ==,55661599
"April 6 , 2018","NNP CD , CD",MONTH_REGEX DIGIT_REGEX_1 COMMA_REGEX YEAR_REGEX_1,TIME NUMERAL MODIFIER TIME,time_reference,"Leanos released his debut studio album, Total Xanarchy on April 6, 2018.",7,5,== Career ==,55661599
