time_expression,POST_tag,time_token,type_token,time_expression_type,sentenceIndex,paragraphIndex
"September 16 , 1925 – December 2 , 1999","NNP CD , CD NNP NNP CD , CD",MONTH_REGEX DIGIT_REGEX_1 COMMA_REGEX YEAR_REGEX_1 LINKAGE_REGEX MONTH_REGEX DIGIT_REGEX_1 COMMA_REGEX YEAR_REGEX_1,TIME NUMERAL MODIFIER TIME MODIFIER TIME NUMERAL MODIFIER TIME,time_reference,0,0
1962,CD,YEAR_REGEX_1,TIME,time_reference,2,0
1925,CD,YEAR_REGEX_1,TIME,time_reference,0,3
1942,CD,YEAR_REGEX_1,TIME,time_reference,3,3
1943,CD,YEAR_REGEX_1,TIME,time_reference,4,3
1945,CD,YEAR_REGEX_1,TIME,time_reference,4,3
1950,CD,YEAR_REGEX_1,TIME,time_reference,2,4
several years,JJ NNS,PREFIX_REGEX_1 TIME_UNIT_REGEX,MODIFIER TIME,time_reference,2,4
1954,CD,YEAR_REGEX_1,TIME,time_reference,3,4
1957,CD,YEAR_REGEX_1,TIME,time_reference,0,7
October,NNP,MONTH_REGEX,TIME,time_reference,1,7
1959,CD,YEAR_REGEX_1,TIME,time_reference,2,7
three weeks,CD NNS,BASIC_NUMBER_REGEX_1 TIME_UNIT_REGEX,NUMERAL TIME,time_reference,2,7
the late 1950s,DT JJ NNS,PREFIX_REGEX_1 PREFIX_REGEX_1 YEAR_REGEX_1,MODIFIER MODIFIER TIME,time_reference,5,7
the late 1950s,DT JJ NNS,PREFIX_REGEX_1 PREFIX_REGEX_1 YEAR_REGEX_1,MODIFIER MODIFIER TIME,time_reference,0,8
1960,CD,YEAR_REGEX_1,TIME,time_reference,0,8
Following a spring 1961,VBG DT NN CD,PREFIX_REGEX_1 INARTICLE_REGEX SEASON_REGEX YEAR_REGEX_1,MODIFIER MODIFIER TIME TIME,time_reference,1,8
previously,RB,TIMELINE_REGEX,TIME,time_reference,7,8
"February 13 , 1962","NNP CD , CD",MONTH_REGEX DIGIT_REGEX_1 COMMA_REGEX YEAR_REGEX_1,TIME NUMERAL MODIFIER TIME,time_reference,10,8
April 1962,NNP CD,MONTH_REGEX YEAR_REGEX_1,TIME TIME,time_reference,12,8
September,NNP,MONTH_REGEX,TIME,time_reference,12,8
March,NNP,MONTH_REGEX,TIME,time_reference,13,8
of the following year,IN DT JJ NN,PREFIX_REGEX_1 PREFIX_REGEX_1 PREFIX_REGEX_1 TIME_UNIT_REGEX,MODIFIER MODIFIER MODIFIER TIME,time_reference,13,8
seventy weeks,NN NNS,BASIC_NUMBER_REGEX_1 TIME_UNIT_REGEX,NUMERAL TIME,time_reference,15,8
March 13,NNP CD,MONTH_REGEX DIGIT_REGEX_1,TIME NUMERAL,time_reference,18,8
1963,CD,YEAR_REGEX_1,TIME,time_reference,18,8
two hours,CD NNS,BASIC_NUMBER_REGEX_1 TIME_UNIT_REGEX,NUMERAL TIME,time_reference,18,8
Two nights,CD NNS,BASIC_NUMBER_REGEX_1 DAY_TIME_REGEX,NUMERAL TIME,time_reference,20,8
March 18,NNP CD,MONTH_REGEX DIGIT_REGEX_1,TIME NUMERAL,time_reference,20,8
1963,CD,YEAR_REGEX_1,TIME,time_reference,21,8
1964 and 1965,CD CC CD,YEAR_REGEX_1 LINKAGE_REGEX YEAR_REGEX_1,TIME MODIFIER TIME,time_range,22,8
1967,CD,YEAR_REGEX_1,TIME,time_reference,24,8
the 1962,DT CD,PREFIX_REGEX_1 YEAR_REGEX_1,MODIFIER TIME,time_reference,24,8
1973,CD,YEAR_REGEX_1,TIME,time_reference,26,8
September,NNP,MONTH_REGEX,TIME,time_reference,26,8
of that year,IN DT NN,PREFIX_REGEX_1 PREFIX_REGEX_1 TIME_UNIT_REGEX,MODIFIER MODIFIER TIME,time_reference,26,8
year,NN,TIME_UNIT_REGEX,TIME,time_reference,27,8
1980,CD,YEAR_REGEX_1,TIME,time_reference,0,9
1996,CD,YEAR_REGEX_1,TIME,time_reference,0,9
Christmas,NNP,HOLIDAY_REGEX,TIME,time_reference,0,9
the late 1980s,DT JJ NNS,PREFIX_REGEX_1 PREFIX_REGEX_1 YEAR_REGEX_1,MODIFIER MODIFIER TIME,time_reference,1,9
several years,JJ NNS,PREFIX_REGEX_1 TIME_UNIT_REGEX,MODIFIER TIME,time_reference,0,10
Spring,NNP,SEASON_REGEX,TIME,time_reference,0,10
nightclub,NN,DAY_TIME_REGEX,TIME,time_reference,1,10
1973,CD,YEAR_REGEX_1,TIME,time_reference,1,10
1999,CD,YEAR_REGEX_1,TIME,time_reference,1,10
1992,CD,YEAR_REGEX_1,TIME,time_reference,2,10
the 1973,DT CD,PREFIX_REGEX_1 YEAR_REGEX_1,MODIFIER TIME,time_reference,3,10
"December 2 , 1999","NNP CD , CD",MONTH_REGEX DIGIT_REGEX_1 COMMA_REGEX YEAR_REGEX_1,TIME NUMERAL MODIFIER TIME,time_reference,0,14
1999,CD,YEAR_REGEX_1,TIME,time_reference,0,16
1997,CD,YEAR_REGEX_1,TIME,time_reference,0,17
1960,CD,YEAR_REGEX_1,TIME,time_reference,0,22
1965,CD,YEAR_REGEX_1,TIME,time_reference,0,23
1971,CD,YEAR_REGEX_1,TIME,time_reference,0,24
