time_expression,POST_tag,time_token,type_token,time_expression_type,sentences,sentenceIndex,paragraphIndex,section,wikiId
11 May 1837 - 14 February 1885,CD NNP CD : CD NNP CD,DIGIT_REGEX_1 MONTH_REGEX YEAR_REGEX_1 LINKAGE_REGEX DIGIT_REGEX_1 MONTH_REGEX YEAR_REGEX_1,NUMERAL TIME TIME MODIFIER NUMERAL TIME TIME,time_range,Lorentz Severin Skougaard (11 May 1837 - 14 February 1885) was a Norwegian tenor.,0,0,,56239727
11 May 1837,CD NNP CD,DIGIT_REGEX_1 MONTH_REGEX YEAR_REGEX_1,NUMERAL TIME TIME,time_point,"Lorentz Severin Skougaard was born on 11 May 1837 in Farsund, Norway, the son of Jonas Eilertsen Lund Schougaard (1807-1877) and Sara Helene Jonasdatter Lund (1813-1910).",0,2,== Early life ==,56239727
1807-1877,JJ,YEAR_REGEX_1,TIME,time_reference,"Lorentz Severin Skougaard was born on 11 May 1837 in Farsund, Norway, the son of Jonas Eilertsen Lund Schougaard (1807-1877) and Sara Helene Jonasdatter Lund (1813-1910).",0,2,== Early life ==,56239727
1813-1910,JJ,YEAR_REGEX_1,TIME,time_reference,"Lorentz Severin Skougaard was born on 11 May 1837 in Farsund, Norway, the son of Jonas Eilertsen Lund Schougaard (1807-1877) and Sara Helene Jonasdatter Lund (1813-1910).",0,2,== Early life ==,56239727
1864,CD,YEAR_REGEX_1,TIME,time_reference,"In 1864 Lorentz Severin Skougaard sang in Stockholm, Berlin and Christiania.",0,5,== Career ==,56239727
1866,CD,YEAR_REGEX_1,TIME,time_reference,"In Paris in 1866, he met Alfred Corning Clark.",1,5,== Career ==,56239727
1866,CD,YEAR_REGEX_1,TIME,time_reference,In 1866 Skougaard gave a series of recitals in New York City in conjunction with Alfred H. Pease at the Irving Hall.,2,5,== Career ==,56239727
1874,CD,YEAR_REGEX_1,TIME,time_reference,In 1874 he have a charitable concert at the Steinway Hall in aid of the Scandinavian poor of New York City.,4,5,== Career ==,56239727
1866,CD,YEAR_REGEX_1,TIME,time_reference,Lorentz Severin Skougaard moved to the United States in 1866.,0,7,== Personal life ==,56239727
1869,CD,YEAR_REGEX_1,TIME,time_reference,"In 1869, the same year when he married, Clark began making annual summer visits to Norway with Skougaard, eventually building a house on an island near Skougaard's family home.",1,7,== Personal life ==,56239727
year,NN,TIME_UNIT_REGEX,TIME,time_reference,"In 1869, the same year when he married, Clark began making annual summer visits to Norway with Skougaard, eventually building a house on an island near Skougaard's family home.",1,7,== Personal life ==,56239727
summer,NN,SEASON_REGEX,TIME,time_reference,"In 1869, the same year when he married, Clark began making annual summer visits to Norway with Skougaard, eventually building a house on an island near Skougaard's family home.",1,7,== Personal life ==,56239727
1870,CD,YEAR_REGEX_1,TIME,time_reference,"Clark's son, born in 1870, bears the middle name of Severin.",2,7,== Personal life ==,56239727
evening,NN,DAY_TIME_REGEX,TIME,time_reference,"The apartment was a favorite evening resort for music lovers, attracted by Skougaard's very companionable qualities, and the house for years was known as ""Severini Hall"".",4,7,== Personal life ==,56239727
years,NNS,TIME_UNIT_REGEX,TIME,time_reference,"The apartment was a favorite evening resort for music lovers, attracted by Skougaard's very companionable qualities, and the house for years was known as ""Severini Hall"".",4,7,== Personal life ==,56239727
2007,CD,YEAR_REGEX_1,TIME,time_reference,"According to Nicholas Fox Weber's biographer of the Clark family (The Clarks of Cooperstown, 2007), Clark led a double life, in the United States a family man, in Europe a gay aesthete.",5,7,== Personal life ==,56239727
19 years,CD NNS,DIGIT_REGEX_1 TIME_UNIT_REGEX,NUMERAL TIME,time_reference,For 19 years his closest companion was Skougaard.,6,7,== Personal life ==,56239727
14 February 1885,CD NNP CD,DIGIT_REGEX_1 MONTH_REGEX YEAR_REGEX_1,NUMERAL TIME TIME,time_point,"On 14 February 1885, in New York City, Skougaard died of typhoid fever.",7,7,== Personal life ==,56239727
1886–87,CD,YEAR_REGEX_1,TIME,time_reference,"Clark also commissioned Brotherly Love (1886–87) to American sculptor George Grey Barnard to adorn his friend's grave in Langesund, Norway.",1,9,== Personal life == | === Legacy ===,56239727
