time_expression,POST_tag,time_token,type_token,time_expression_type,sentenceIndex,paragraphIndex
"May 29 , 1923","NNP CD , CD",MONTH_REGEX DIGIT_REGEX_1 COMMA_REGEX YEAR_REGEX_1,TIME NUMERAL MODIFIER TIME,time_reference,0,0
"November 27 , 1991","NNP CD , CD",MONTH_REGEX DIGIT_REGEX_1 COMMA_REGEX YEAR_REGEX_1,TIME NUMERAL MODIFIER TIME,time_reference,0,0
1962,CD,YEAR_REGEX_1,TIME,time_reference,1,2
Easter,NNP,HOLIDAY_REGEX,TIME,time_reference,1,3
years,NNS,TIME_UNIT_REGEX,TIME,time_reference,0,5
1910,CD,YEAR_REGEX_1,TIME,time_reference,3,6
1885-89,JJ,YEAR_REGEX_1,TIME,time_reference,3,6
10 years,CD NNS,DIGIT_REGEX_1 TIME_UNIT_REGEX,NUMERAL TIME,time_reference,6,6
yearbook,NN,TIME_UNIT_REGEX,TIME,time_reference,10,6
nights,NNS,DAY_TIME_REGEX,TIME,time_reference,1,7
1942,CD,YEAR_REGEX_1,TIME,time_reference,3,7
the fall,DT NN,PREFIX_REGEX_1 SEASON_REGEX,MODIFIER TIME,time_reference,3,7
of 1944,IN CD,PREFIX_REGEX_1 YEAR_REGEX_1,MODIFIER TIME,time_reference,3,7
now 22,RB CD,TIMELINE_REGEX DIGIT_REGEX_1,TIME NUMERAL,time_reference,5,7
now,RB,TIMELINE_REGEX,TIME,time_reference,6,7
1948,CD,YEAR_REGEX_1,TIME,time_reference,7,7
night,NN,DAY_TIME_REGEX,TIME,time_reference,9,7
hours,NNS,TIME_UNIT_REGEX,TIME,time_reference,9,7
1950,CD,YEAR_REGEX_1,TIME,time_reference,11,7
1952,CD,YEAR_REGEX_1,TIME,time_reference,0,9
previously,RB,TIMELINE_REGEX,TIME,time_reference,0,9
dawn,NN,DAY_TIME_REGEX,TIME,time_reference,1,9
1927,CD,YEAR_REGEX_1,TIME,time_reference,1,9
1932,CD,YEAR_REGEX_1,TIME,time_reference,1,9
the 1950s,DT CD,PREFIX_REGEX_1 YEAR_REGEX_1,MODIFIER TIME,time_reference,7,9
2000,CD,YEAR_REGEX_1,TIME,time_reference,10,9
nine years,CD NNS,BASIC_NUMBER_REGEX_1 TIME_UNIT_REGEX,NUMERAL TIME,time_reference,10,9
of the 1950s and 60s,IN DT CD CC CD,PREFIX_REGEX_1 PREFIX_REGEX_1 YEAR_REGEX_1 LINKAGE_REGEX DIGIT_REGEX_1,MODIFIER MODIFIER TIME MODIFIER NUMERAL,time_reference,11,9
the 1997,DT CD,PREFIX_REGEX_1 YEAR_REGEX_1,MODIFIER TIME,time_reference,12,9
presentation,NN,TIMELINE_REGEX,TIME,time_reference,13,9
of the 1930s and 40s,IN DT CD CC CD,PREFIX_REGEX_1 PREFIX_REGEX_1 YEAR_REGEX_1 LINKAGE_REGEX DIGIT_REGEX_1,MODIFIER MODIFIER TIME MODIFIER NUMERAL,time_reference,13,9
1548,CD,YEAR_REGEX_1,TIME,time_reference,15,9
1946,CD,YEAR_REGEX_1,TIME,time_reference,2,10
1940,CD,YEAR_REGEX_1,TIME,time_reference,3,10
around 1937,IN CD,PREFIX_REGEX_1 YEAR_REGEX_1,MODIFIER TIME,time_reference,0,12
1991,CD,YEAR_REGEX_1,TIME,time_reference,9,14
1997,CD,YEAR_REGEX_1,TIME,time_reference,0,16
now,RB,TIMELINE_REGEX,TIME,time_reference,0,16
a 2006,DT CD,INARTICLE_REGEX YEAR_REGEX_1,MODIFIER TIME,time_reference,0,17
the 1950s,DT CD,PREFIX_REGEX_1 YEAR_REGEX_1,MODIFIER TIME,time_reference,0,19
