time_expression,POST_tag,time_token,type_token,time_expression_type,sentenceIndex,paragraphIndex
"June 1 , 1945","NNP CD , CD",MONTH_REGEX DIGIT_REGEX_1 COMMA_REGEX YEAR_REGEX_1,TIME NUMERAL MODIFIER TIME,time_reference,0,0
more recently,RBR RB,PREFIX_REGEX_1 TIMELINE_REGEX,MODIFIER TIME,time_reference,1,0
about 2014,IN CD,PREFIX_REGEX_1 YEAR_REGEX_1,MODIFIER TIME,time_reference,2,0
Year,NNP,TIME_UNIT_REGEX,TIME,time_reference,3,0
more than 40 years,JJR IN CD NNS,PREFIX_REGEX_1 PREFIX_REGEX_1 DIGIT_REGEX_1 TIME_UNIT_REGEX,MODIFIER MODIFIER NUMERAL TIME,time_reference,1,1
an August 2006,DT NNP CD,INARTICLE_REGEX MONTH_REGEX YEAR_REGEX_1,MODIFIER TIME TIME,time_reference,0,2
1960,CD,YEAR_REGEX_1,TIME,time_reference,0,2
2006,CD,YEAR_REGEX_1,TIME,time_reference,1,3
2005,CD,YEAR_REGEX_1,TIME,time_reference,0,4
February 2006,NNP CD,MONTH_REGEX YEAR_REGEX_1,TIME TIME,time_reference,2,4
2006,CD,YEAR_REGEX_1,TIME,time_reference,0,5
2007,CD,YEAR_REGEX_1,TIME,time_reference,1,5
two years,CD NNS,BASIC_NUMBER_REGEX_1 TIME_UNIT_REGEX,NUMERAL TIME,time_reference,2,5
moments,NNS,TIMELINE_REGEX,TIME,time_reference,2,5
2009,CD,YEAR_REGEX_1,TIME,time_reference,3,5
"September 25 , 2010","NNP CD , CD",MONTH_REGEX DIGIT_REGEX_1 COMMA_REGEX YEAR_REGEX_1,TIME NUMERAL MODIFIER TIME,time_reference,0,6
2011,CD,YEAR_REGEX_1,TIME,time_reference,0,7
lasted five years,VBD CD NNS,PREFIX_REGEX_1 BASIC_NUMBER_REGEX_1 TIME_UNIT_REGEX,MODIFIER NUMERAL TIME,,2,7
An Evening,DT NN,INARTICLE_REGEX DAY_TIME_REGEX,MODIFIER TIME,time_reference,2,7
Dawn,NNP,DAY_TIME_REGEX,TIME,time_reference,2,7
late 2016,JJ CD,PREFIX_REGEX_1 YEAR_REGEX_1,MODIFIER TIME,time_reference,4,7
1968,CD,YEAR_REGEX_1,TIME,time_reference,0,10
1969,CD,YEAR_REGEX_1,TIME,time_reference,0,18
1969,CD,YEAR_REGEX_1,TIME,time_reference,1,28
Tomorrow,NN,TIMELINE_REGEX,TIME,time_reference,0,37
1970,CD,YEAR_REGEX_1,TIME,time_reference,0,41
1971,CD,YEAR_REGEX_1,TIME,time_reference,1,50
1972,CD,YEAR_REGEX_1,TIME,time_reference,1,59
Night,NNP,DAY_TIME_REGEX,TIME,time_reference,0,68
2006,CD,YEAR_REGEX_1,TIME,time_reference,0,68
Day,NNP,TIME_UNIT_REGEX,TIME,time_reference,0,75
Night,NNP,DAY_TIME_REGEX,TIME,time_reference,0,75
Today,NN,TIMELINE_REGEX,TIME,time_reference,0,76
Day,NNP,TIME_UNIT_REGEX,TIME,time_reference,0,80
Dawn,NNP,DAY_TIME_REGEX,TIME,time_reference,0,83
2016,CD,YEAR_REGEX_1,TIME,time_reference,0,83
Sunset,NNP,DAY_TIME_REGEX,TIME,time_reference,1,83
Dawn,NNP,DAY_TIME_REGEX,TIME,time_reference,0,85
a Fall,DT NN,INARTICLE_REGEX SEASON_REGEX,MODIFIER TIME,time_reference,0,89
1980,CD,YEAR_REGEX_1,TIME,time_reference,1,95
1977,CD,YEAR_REGEX_1,TIME,time_reference,0,99
1977,CD,YEAR_REGEX_1,TIME,time_reference,0,107
1979,CD,YEAR_REGEX_1,TIME,time_reference,0,117
1980,CD,YEAR_REGEX_1,TIME,time_reference,1,127
1981,CD,YEAR_REGEX_1,TIME,time_reference,0,138
1982,CD,YEAR_REGEX_1,TIME,time_reference,0,149
Night,NNP,DAY_TIME_REGEX,TIME,time_reference,0,157
1983,CD,YEAR_REGEX_1,TIME,time_reference,0,160
1990,CD,YEAR_REGEX_1,TIME,time_reference,0,172
1995,CD,YEAR_REGEX_1,TIME,time_reference,0,182
Every Day,DT NNP,PREFIX_REGEX_1 TIME_UNIT_REGEX,MODIFIER TIME,time_reference,0,186
2001,CD,YEAR_REGEX_1,TIME,time_reference,0,195
Now,RB,TIMELINE_REGEX,TIME,time_reference,0,198
2002,CD,YEAR_REGEX_1,TIME,time_reference,0,206
the years,DT NNS,PREFIX_REGEX_1 TIME_UNIT_REGEX,MODIFIER TIME,time_reference,0,212
