time_expression,POST_tag,time_token,type_token,time_expression_type,sentences,sentenceIndex,paragraphIndex,section,wikiId
"February 15 , 1979","NNP CD , CD",MONTH_REGEX DIGIT_REGEX_1 COMMA_REGEX YEAR_REGEX_1,TIME NUMERAL MODIFIER TIME,time_reference,"Fantine Rodrigues Thó (born February 15, 1979) is a Brazilian singer, songwriter, dancer and instructor.",0,0,,56500020
2002,CD,YEAR_REGEX_1,TIME,time_reference,"In 2002, she won the talent show Popstars and joined the Brazilian girl group Rouge until 2005, with which she released four studio albums, Rouge (2002), C'est La Vie (2003), Blá Blá Blá (2004) and Mil e Uma Noites (2005), selling in all 6 million copies and becoming the most successful girl group of Brazil and one of the twenty that more sold in the world.",1,0,,56500020
2005,CD,YEAR_REGEX_1,TIME,time_reference,"In 2002, she won the talent show Popstars and joined the Brazilian girl group Rouge until 2005, with which she released four studio albums, Rouge (2002), C'est La Vie (2003), Blá Blá Blá (2004) and Mil e Uma Noites (2005), selling in all 6 million copies and becoming the most successful girl group of Brazil and one of the twenty that more sold in the world.",1,0,,56500020
2002,CD,YEAR_REGEX_1,TIME,time_reference,"In 2002, she won the talent show Popstars and joined the Brazilian girl group Rouge until 2005, with which she released four studio albums, Rouge (2002), C'est La Vie (2003), Blá Blá Blá (2004) and Mil e Uma Noites (2005), selling in all 6 million copies and becoming the most successful girl group of Brazil and one of the twenty that more sold in the world.",1,0,,56500020
2003,CD,YEAR_REGEX_1,TIME,time_reference,"In 2002, she won the talent show Popstars and joined the Brazilian girl group Rouge until 2005, with which she released four studio albums, Rouge (2002), C'est La Vie (2003), Blá Blá Blá (2004) and Mil e Uma Noites (2005), selling in all 6 million copies and becoming the most successful girl group of Brazil and one of the twenty that more sold in the world.",1,0,,56500020
2004,CD,YEAR_REGEX_1,TIME,time_reference,"In 2002, she won the talent show Popstars and joined the Brazilian girl group Rouge until 2005, with which she released four studio albums, Rouge (2002), C'est La Vie (2003), Blá Blá Blá (2004) and Mil e Uma Noites (2005), selling in all 6 million copies and becoming the most successful girl group of Brazil and one of the twenty that more sold in the world.",1,0,,56500020
2005,CD,YEAR_REGEX_1,TIME,time_reference,"In 2002, she won the talent show Popstars and joined the Brazilian girl group Rouge until 2005, with which she released four studio albums, Rouge (2002), C'est La Vie (2003), Blá Blá Blá (2004) and Mil e Uma Noites (2005), selling in all 6 million copies and becoming the most successful girl group of Brazil and one of the twenty that more sold in the world.",1,0,,56500020
2006,CD,YEAR_REGEX_1,TIME,time_reference,"In 2006 formed the progressive rock band Banda Thó with his brother Jonathan and some friends, which did not give continuity at the end of the following year, when married and moved to Netherlands.",2,0,,56500020
the end of the following year,DT NN IN DT JJ NN,PREFIX_REGEX_1 PREFIX_REGEX_2 PREFIX_REGEX_1 PREFIX_REGEX_1 PREFIX_REGEX_1 TIME_UNIT_REGEX,MODIFIER MODIFIER MODIFIER MODIFIER MODIFIER TIME,time_reference,"In 2006 formed the progressive rock band Banda Thó with his brother Jonathan and some friends, which did not give continuity at the end of the following year, when married and moved to Netherlands.",2,0,,56500020
"November 25 , 2011","NNP CD , CD",MONTH_REGEX DIGIT_REGEX_1 COMMA_REGEX YEAR_REGEX_1,TIME NUMERAL MODIFIER TIME,time_reference,"On November 25, 2011, released its first extended play, Rise, directly on the SoundCloud streaming platform.",0,1,,56500020
"February 20 , 2015","NNP CD , CD",MONTH_REGEX DIGIT_REGEX_1 COMMA_REGEX YEAR_REGEX_1,TIME NUMERAL MODIFIER TIME,time_reference,"On February 20, 2015, she released her debut album, Dusty But New, with nine songs composed by her.",1,1,,56500020
year,NN,TIME_UNIT_REGEX,TIME,time_reference,"In that same year, she became a reporter for Do Brasil, video for Brazilians living in Europe.",2,1,,56500020
2016,CD,YEAR_REGEX_1,TIME,time_reference,"In 2016 founds its own center of yoga, Atma Mutriba, in which it happened to be instructor.",3,1,,56500020
"February 15 , 1979","NNP CD , CD",MONTH_REGEX DIGIT_REGEX_1 COMMA_REGEX YEAR_REGEX_1,TIME NUMERAL MODIFIER TIME,time_reference,"Fantine Rodrigues Thó was born on February 15, 1979 in the city of Barra do Garças, in the Brazilian state of Mato Grosso, but she stayed in the municipality because her father was an airplane pilot and was constantly transferred wherever he could practice his profession.",0,3,== Early life ==,56500020
1990,CD,YEAR_REGEX_1,TIME,time_reference,"For this reason, throughout her childhood she moved to places like Brasilia, Goiânia, Sao Paulo and even abroad, in Santiago, Chile, where he remained until 1990.",1,3,== Early life ==,56500020
six years,CD NNS,BASIC_NUMBER_REGEX_1 TIME_UNIT_REGEX,NUMERAL TIME,time_reference,"In the Chilean capital she began to study theater, singing, piano and dances such as jazz and tap dance, as well as attending an American school for six years.",2,3,== Early life ==,56500020
1995,CD,YEAR_REGEX_1,TIME,time_reference,"In 1995, she moved to Campinas, where, after finishing her studies, dhe studied for two years the University of Journalism in Pontifical Catholic University of Campinas, before locking it up to become a lifeguard.",4,3,== Early life ==,56500020
two years,CD NNS,BASIC_NUMBER_REGEX_1 TIME_UNIT_REGEX,NUMERAL TIME,time_reference,"In 1995, she moved to Campinas, where, after finishing her studies, dhe studied for two years the University of Journalism in Pontifical Catholic University of Campinas, before locking it up to become a lifeguard.",4,3,== Early life ==,56500020
2000,CD,YEAR_REGEX_1,TIME,time_reference,"From 2000 she began playing in bars and restaurants with her brother, Jonathan.",5,3,== Early life ==,56500020
2002–06,CD,YEAR_REGEX_1,TIME,time_reference,2002–06:,1,5,== Career == | === 2002–06: Rouge ===,56500020
2002,CD,YEAR_REGEX_1,TIME,time_reference,"In 2002 Fantine enrolled in the talent show Popstars, being selected from 30 thousand enrolled for the second phase of the program, where more than 6 thousand were classified in the Anhembi Sambadrome, Sao Paulo, where they performed song evaluation.",0,6,== Career == | === 2002–06: Rouge ===,56500020
year,NN,TIME_UNIT_REGEX,TIME,time_reference,"In the same year was released the first studio album, the homonym Rouge, reaching the first position and selling around 2 million copies, receiving the certificate of diamond by Brazilian Association of Record Producers (ABPD).",4,6,== Career == | === 2002–06: Rouge ===,56500020
2003,CD,YEAR_REGEX_1,TIME,time_reference,"In 2003 the group released the second studio album, C'est La Vie, selling around 100,000 copies in the first week of release and around 1 million copies in total, bringing as singles ""Brilha La Luna"", ""Um Anjo Veio Me Falar"" and ""Vem Cair na Zueira"".",7,6,== Career == | === 2002–06: Rouge ===,56500020
the first week,DT JJ NN,PREFIX_REGEX_1 ORDINAL_REGEX_1 TIME_UNIT_REGEX,MODIFIER NUMERAL TIME,time_reference,"In 2003 the group released the second studio album, C'est La Vie, selling around 100,000 copies in the first week of release and around 1 million copies in total, bringing as singles ""Brilha La Luna"", ""Um Anjo Veio Me Falar"" and ""Vem Cair na Zueira"".",7,6,== Career == | === 2002–06: Rouge ===,56500020
December 3,NNP CD,MONTH_REGEX DIGIT_REGEX_1,TIME NUMERAL,time_reference,"On December 3 is released the second record of concerts of the group on DVD, titled A Festa dos Seus Sonhos.",8,6,== Career == | === 2002–06: Rouge ===,56500020
"February 11 , 2004","NNP CD , CD",MONTH_REGEX DIGIT_REGEX_1 COMMA_REGEX YEAR_REGEX_1,TIME NUMERAL MODIFIER TIME,time_reference,"On February 11, 2004 Luciana announced that she was leaving the group, claiming the lack of identification with the most danceful sound that the group was taking.",9,6,== Career == | === 2002–06: Rouge ===,56500020
2004,CD,YEAR_REGEX_1,TIME,time_reference,"After the departure of Luciana, the four remaining members continued and released the albums Blá Blá Blá (2004) and Mil e Uma Noites (2005).",10,6,== Career == | === 2002–06: Rouge ===,56500020
