time_expression,POST_tag,time_token,type_token,time_expression_type,sentenceIndex,paragraphIndex
8 September 1934 – 14 March 2016,CD NNP CD NNP CD NNP CD,DIGIT_REGEX_1 MONTH_REGEX YEAR_REGEX_1 LINKAGE_REGEX DIGIT_REGEX_1 MONTH_REGEX YEAR_REGEX_1,NUMERAL TIME TIME MODIFIER NUMERAL TIME TIME,time_range,0,0
2004,CD,YEAR_REGEX_1,TIME,time_reference,0,0
1969,CD,YEAR_REGEX_1,TIME,time_reference,2,0
2011—and ten,CD JJ,YEAR_REGEX_1 BASIC_NUMBER_REGEX_1,TIME NUMERAL,,2,0
1973 and 2013,CD CC CD,YEAR_REGEX_1 LINKAGE_REGEX YEAR_REGEX_1,TIME MODIFIER TIME,time_range,2,0
Summer,NNP,SEASON_REGEX,TIME,time_reference,0,1
1979 to 1984,CD TO CD,YEAR_REGEX_1 LINKAGE_REGEX YEAR_REGEX_1,TIME MODIFIER TIME,time_range,0,1
1992 to 2002,CD TO CD,YEAR_REGEX_1 LINKAGE_REGEX YEAR_REGEX_1,TIME MODIFIER TIME,time_range,0,1
Hour,NNP,TIME_UNIT_REGEX,TIME,time_reference,4,3
1973,CD,YEAR_REGEX_1,TIME,time_reference,8,3
1956,CD,YEAR_REGEX_1,TIME,time_reference,10,3
a year,DT NN,INARTICLE_REGEX TIME_UNIT_REGEX,MODIFIER TIME,time_reference,10,3
1959,CD,YEAR_REGEX_1,TIME,time_reference,11,3
1962,CD,YEAR_REGEX_1,TIME,time_reference,12,3
1965–66,CD,YEAR_REGEX_1,TIME,time_reference,13,3
of the 1960s,IN DT NNS,PREFIX_REGEX_1 PREFIX_REGEX_1 YEAR_REGEX_1,MODIFIER MODIFIER TIME,time_reference,0,5
1969,CD,YEAR_REGEX_1,TIME,time_reference,1,5
1966,CD,YEAR_REGEX_1,TIME,time_reference,2,5
1971,CD,YEAR_REGEX_1,TIME,time_reference,2,5
1977,CD,YEAR_REGEX_1,TIME,time_reference,3,5
Summer,NNP,SEASON_REGEX,TIME,time_reference,5,5
1979 to 1984,CD TO CD,YEAR_REGEX_1 LINKAGE_REGEX YEAR_REGEX_1,TIME MODIFIER TIME,time_range,5,5
