time_expression,POST_tag,time_token,type_token,time_expression_type,sentences,sentenceIndex,paragraphIndex,section,wikiId
"March 28 , 1903 – March 1995","NNP CD , CD IN NNP CD",MONTH_REGEX DIGIT_REGEX_1 COMMA_REGEX YEAR_REGEX_1 LINKAGE_REGEX MONTH_REGEX YEAR_REGEX_1,TIME NUMERAL MODIFIER TIME MODIFIER TIME TIME,time_reference,"Helza Cameu (March 28, 1903 – March 1995) was a Brazilian composer, pianist, musicologist, and author.",0,0,,58982303
1946,CD,YEAR_REGEX_1,TIME,time_reference,She also gave lectures at the National School of Music and was enrolled in the Brazilian Academy of Music in 1946.,2,0,,58982303
"March 28 , 1903","NNP CD , CD",MONTH_REGEX DIGIT_REGEX_1 COMMA_REGEX YEAR_REGEX_1,TIME NUMERAL MODIFIER TIME,time_reference,"Cameu was born on March 28, 1903 in the city Rio de Janeiro.",0,2,== Biography ==,58982303
1919,CD,YEAR_REGEX_1,TIME,time_reference,"She auditioned under Brazilian composer Alberto Nepomuceno in 1919, and was allowed to enter the National Institute of Music.",2,2,== Biography ==,58982303
a year,DT NN,INARTICLE_REGEX TIME_UNIT_REGEX,MODIFIER TIME,time_reference,"Within a year, Nepomuceno died and she became the pupil of João Nunes, graduating with a gold medal in 1923.",3,2,== Biography ==,58982303
1923,CD,YEAR_REGEX_1,TIME,time_reference,"Within a year, Nepomuceno died and she became the pupil of João Nunes, graduating with a gold medal in 1923.",3,2,== Biography ==,58982303
1929,CD,YEAR_REGEX_1,TIME,time_reference,"In 1929, Cameu recorded indigenous music for the National Museum and became interested in adapting indigenous music for choral presentations.",5,2,== Biography ==,58982303
presentations,NNS,TIMELINE_REGEX,TIME,time_reference,"In 1929, Cameu recorded indigenous music for the National Museum and became interested in adapting indigenous music for choral presentations.",5,2,== Biography ==,58982303
1934,CD,YEAR_REGEX_1,TIME,time_reference,"In 1934, Cameu debuted her own first composition at the National Institute of Music's salon.",7,2,== Biography ==,58982303
1936,CD,YEAR_REGEX_1,TIME,time_reference,"In 1936, she presented, in a performance at the Brazilian Conservatory of Music, her String Quartet in B Minor, Op.",8,2,== Biography ==,58982303
"May 10 , 1937","NNP CD , CD",MONTH_REGEX DIGIT_REGEX_1 COMMA_REGEX YEAR_REGEX_1,TIME NUMERAL MODIFIER TIME,time_reference,"Her composition won second place on May 10, 1937.",10,2,== Biography ==,58982303
1943,CD,YEAR_REGEX_1,TIME,time_reference,"She again entered a composition in a competition, her symphonic poem Suplício by Felipe dos Santos, winning first place from the Brazilian Symphonic Orchestra and Press Department in 1943.",11,2,== Biography ==,58982303
The following year,DT JJ NN,PREFIX_REGEX_1 PREFIX_REGEX_1 TIME_UNIT_REGEX,MODIFIER MODIFIER TIME,time_reference,The following year her Sinfonia concertante (Quadro sinfonico) won a Brazilian Symphony Orchestra (Orquestra Sinfônica Brasileira) competition.,12,2,== Biography ==,58982303
1946,CD,YEAR_REGEX_1,TIME,time_reference,"She entered the Brazilian Academy of Music in 1946, occupying chair N° 19.",13,2,== Biography ==,58982303
1955,CD,YEAR_REGEX_1,TIME,time_reference,"Between 1955 and her retirement in 1973, Cameu served as program editor at Rádio MEC for the program Música e Músicos do Brasil (Music and Musicians of Brazil).",14,2,== Biography ==,58982303
1973,CD,YEAR_REGEX_1,TIME,time_reference,"Between 1955 and her retirement in 1973, Cameu served as program editor at Rádio MEC for the program Música e Músicos do Brasil (Music and Musicians of Brazil).",14,2,== Biography ==,58982303
1950,CD,YEAR_REGEX_1,TIME,time_reference,Her article Apontamentos sobre música indígena (Notes about Indigenous Music) was published in 1950 in the newspaper Tribuna da Imprensa.,1,4,== Publications ==,58982303
1970,CD,YEAR_REGEX_1,TIME,time_reference,"Another important work, Valor histórico de Brasílio Itiberê da Cunha e sua fantasia característica: A Sertaneja (The Historical Value of Brasílio Itiberê da Cunha and his characteristic fantasy: A Sertaneja), published in 1970 in the Brazilian Magazine of Culture.",2,4,== Publications ==,58982303
1977,CD,YEAR_REGEX_1,TIME,time_reference,"Her only published book, Introdução ao estudo da música indígena no Brasil (Introduction to the Study of Indigenous Music in Brazil, 1977), is one of the most complete studies undertaken on indigenous music in the country.",3,4,== Publications ==,58982303
1995,CD,YEAR_REGEX_1,TIME,time_reference,"Sadie, Julie Anne; Samuel, Rhian (1995).",0,7,== References == | === Sources ===,58982303
2010,CD,YEAR_REGEX_1,TIME,time_reference,"Travassos, Elizabeth (2010).",0,8,== References == | === Sources ===,58982303
1990,CD,YEAR_REGEX_1,TIME,time_reference,1990:,2,8,== References == | === Sources ===,58982303
