time_expression,POST_tag,time_token,type_token,time_expression_type,sentenceIndex,paragraphIndex
"September 18 , 1945 – November 15 , 2015","NNP CD , CD NNP NNP CD , CD",MONTH_REGEX DIGIT_REGEX_1 COMMA_REGEX YEAR_REGEX_1 LINKAGE_REGEX MONTH_REGEX DIGIT_REGEX_1 COMMA_REGEX YEAR_REGEX_1,TIME NUMERAL MODIFIER TIME MODIFIER TIME NUMERAL MODIFIER TIME,time_reference,0,0
Jan,NNP,MONTH_ABBR_REGEX,TIME,time_reference,1,0
a 1965,DT CD,INARTICLE_REGEX YEAR_REGEX_1,MODIFIER TIME,time_reference,2,0
1965,CD,YEAR_REGEX_1,TIME,time_reference,4,0
1966,CD,YEAR_REGEX_1,TIME,time_reference,4,0
1966,CD,YEAR_REGEX_1,TIME,time_reference,4,0
1957,CD,YEAR_REGEX_1,TIME,time_reference,1,3
1959,CD,YEAR_REGEX_1,TIME,time_reference,4,3
1963,CD,YEAR_REGEX_1,TIME,time_reference,7,3
Jan,NNP,MONTH_ABBR_REGEX,TIME,time_reference,7,3
Jan,NNP,MONTH_ABBR_REGEX,TIME,time_reference,8,3
early 1964,JJ CD,PREFIX_REGEX_1 YEAR_REGEX_1,MODIFIER TIME,time_reference,8,3
1965,CD,YEAR_REGEX_1,TIME,time_reference,8,3
Jan,NNP,MONTH_ABBR_REGEX,TIME,time_reference,9,3
of 1971,IN CD,PREFIX_REGEX_1 YEAR_REGEX_1,MODIFIER TIME,time_reference,4,5
fall 1965,NN CD,SEASON_REGEX YEAR_REGEX_1,TIME TIME,time_reference,3,6
Jan,NNP,MONTH_ABBR_REGEX,TIME,time_reference,0,7
of Jan,IN NNP,PREFIX_REGEX_1 MONTH_ABBR_REGEX,MODIFIER TIME,time_reference,0,7
Jan,NNP,MONTH_ABBR_REGEX,TIME,time_reference,0,7
April 1966,NNP CD,MONTH_REGEX YEAR_REGEX_1,TIME TIME,time_reference,0,7
Jan,NNP,MONTH_ABBR_REGEX,TIME,time_reference,0,7
Today,NNP,TIMELINE_REGEX,TIME,time_reference,3,8
1968 first,CD JJ,YEAR_REGEX_1 ORDINAL_REGEX_1,TIME NUMERAL,,1,9
the Summer,DT NNP,PREFIX_REGEX_1 SEASON_REGEX,MODIFIER TIME,time_reference,28,9
the final day,DT JJ NN,PREFIX_REGEX_1 PREFIX_REGEX_1 TIME_UNIT_REGEX,MODIFIER MODIFIER TIME,time_reference,28,9
"Sunday June 11 , 1967","NNP NNP CD , CD",WEEK_REGEX MONTH_REGEX DIGIT_REGEX_1 COMMA_REGEX YEAR_REGEX_1,TIME TIME NUMERAL MODIFIER TIME,time_reference,28,9
the following weekend,DT JJ NN,PREFIX_REGEX_1 PREFIX_REGEX_1 TIME_UNIT_REGEX,MODIFIER MODIFIER TIME,time_reference,29,9
1968,CD,YEAR_REGEX_1,TIME,time_reference,0,12
1969,CD,YEAR_REGEX_1,TIME,time_reference,2,12
1969,CD,YEAR_REGEX_1,TIME,time_reference,5,12
millennium,NN,TIME_UNIT_REGEX,TIME,time_reference,5,12
2006,CD,YEAR_REGEX_1,TIME,time_reference,7,12
25 years,CD NNS,DIGIT_REGEX_1 TIME_UNIT_REGEX,NUMERAL TIME,time_reference,7,12
1972,CD,YEAR_REGEX_1,TIME,time_reference,10,12
the early 1990s,DT JJ CD,PREFIX_REGEX_1 PREFIX_REGEX_1 YEAR_REGEX_1,MODIFIER MODIFIER TIME,time_reference,10,12
2005,CD,YEAR_REGEX_1,TIME,time_reference,0,13
August 2006,NNP CD,MONTH_REGEX YEAR_REGEX_1,TIME TIME,time_reference,1,13
2014,CD,YEAR_REGEX_1,TIME,time_reference,0,14
decade,NN,TIME_UNIT_REGEX,TIME,time_reference,3,14
2015,CD,YEAR_REGEX_1,TIME,time_reference,7,14
"November 15 , 2015","NNP CD , CD",MONTH_REGEX DIGIT_REGEX_1 COMMA_REGEX YEAR_REGEX_1,TIME NUMERAL MODIFIER TIME,time_reference,0,16
several months,JJ NNS,PREFIX_REGEX_1 TIME_UNIT_REGEX,MODIFIER TIME,time_reference,1,16
the 2008,DT CD,PREFIX_REGEX_1 YEAR_REGEX_1,MODIFIER TIME,time_reference,2,16
1965,CD,YEAR_REGEX_1,TIME,time_reference,0,22
1966,CD,YEAR_REGEX_1,TIME,time_reference,0,23
1968,CD,YEAR_REGEX_1,TIME,time_reference,0,24
1972,CD,YEAR_REGEX_1,TIME,time_reference,0,25
1965-1966,JJ,YEAR_REGEX_1,TIME,time_reference,0,26
1986,CD,YEAR_REGEX_1,TIME,time_reference,0,26
1988,CD,YEAR_REGEX_1,TIME,time_reference,0,27
1993,CD,YEAR_REGEX_1,TIME,time_reference,0,28
1994,CD,YEAR_REGEX_1,TIME,time_reference,0,29
1965–1967,CD,YEAR_REGEX_1,TIME,time_reference,0,30
2001,CD,YEAR_REGEX_1,TIME,time_reference,0,30
2006,CD,YEAR_REGEX_1,TIME,time_reference,0,31
Years 1965-1967,NNP CD,TIME_UNIT_REGEX YEAR_REGEX_1,TIME TIME,time_reference,0,32
2008,CD,YEAR_REGEX_1,TIME,time_reference,0,32
2014,CD,YEAR_REGEX_1,TIME,time_reference,0,33
1964,CD,YEAR_REGEX_1,TIME,time_reference,0,37
1965,CD,YEAR_REGEX_1,TIME,time_reference,0,38
1965,CD,YEAR_REGEX_1,TIME,time_reference,0,39
1966,CD,YEAR_REGEX_1,TIME,time_reference,0,40
Today,NNP,TIMELINE_REGEX,TIME,time_reference,0,41
1967,CD,YEAR_REGEX_1,TIME,time_reference,0,41
January 2007,NNP CD,MONTH_REGEX YEAR_REGEX_1,TIME TIME,time_reference,1,43
1993,CD,YEAR_REGEX_1,TIME,time_reference,2,43
2008,CD,YEAR_REGEX_1,TIME,time_reference,0,44
Years 1965–1967,NNP CD,TIME_UNIT_REGEX YEAR_REGEX_1,TIME TIME,time_reference,1,44
the 1960s,DT CD,PREFIX_REGEX_1 YEAR_REGEX_1,MODIFIER TIME,time_reference,0,46
1971,CD,YEAR_REGEX_1,TIME,time_reference,0,47
the early 1970s,DT JJ CD,PREFIX_REGEX_1 PREFIX_REGEX_1 YEAR_REGEX_1,MODIFIER MODIFIER TIME,time_reference,0,47
2010,CD,YEAR_REGEX_1,TIME,time_reference,1,47
2012,CD,YEAR_REGEX_1,TIME,time_reference,2,47
"September 12 , 2006","NNP CD , CD",MONTH_REGEX DIGIT_REGEX_1 COMMA_REGEX YEAR_REGEX_1,TIME NUMERAL MODIFIER TIME,time_reference,0,55
