time_expression,POST_tag,time_token,type_token,time_expression_type,sentences,sentenceIndex,paragraphIndex,section,wikiId
1949,CD,YEAR_REGEX_1,TIME,time_reference,"Gary Osborne (born in London, 1949) is an English singer and songwriter.",0,0,,5021926
12 years,CD NNS,DIGIT_REGEX_1 TIME_UNIT_REGEX,NUMERAL TIME,time_reference,He chaired The Songwriters Executive of the British Academy Of Songwriters Composers and Authors for 12 years during which time he was also chairman of The Ivor Novello Awards.,1,0,,5021926
1949,CD,YEAR_REGEX_1,TIME,time_reference,"Born in London in 1949, Osborne is the son of the late musical director Tony Osborne.",0,2,== Career ==,5021926
Springfield,NNP,SEASON_REGEX,TIME,time_reference,"As a teenage songwriter Osborne had recordings by Timi Yuro, Nana Mouskouri and Val Doonican and at age 17 had his first US chart entry with ""On The Other Side"" by The Seekers, which he wrote with Tom Springfield.",0,3,== Career ==,5021926
the 1960s,DT CD,PREFIX_REGEX_1 YEAR_REGEX_1,MODIFIER TIME,time_reference,Osborne's early career included presenting the 1960s radio show Cool Britania on the BBC World Service and a stint with RCA Records in its A&R department.,0,4,== Career ==,5021926
the early 1970s,DT JJ CD,PREFIX_REGEX_1 PREFIX_REGEX_1 YEAR_REGEX_1,MODIFIER MODIFIER TIME,time_reference,"In the early 1970s, he was active in television jingles, writing and performing hundreds of songs for brands including Pepsi, Ultra Brite, Shredded Wheat and Abbey National.",1,4,== Career ==,5021926
1972,CD,YEAR_REGEX_1,TIME,time_reference,"Osborne and his then musical partner Paul Vigrass also released two albums: Queues (1972) and Steppin' Out (1974), both produced by Jeff Wayne.",2,4,== Career ==,5021926
1974,CD,YEAR_REGEX_1,TIME,time_reference,"Osborne and his then musical partner Paul Vigrass also released two albums: Queues (1972) and Steppin' Out (1974), both produced by Jeff Wayne.",2,4,== Career ==,5021926
Autumn,NNP,SEASON_REGEX,TIME,time_reference,"Vigrass and Osborne made the US top 50 with ""Men of Learning"" and the Japanese top 3 with ""Forever Autumn"" (originally a jingle for Lego Toys).",3,4,== Career ==,5021926
1978,CD,YEAR_REGEX_1,TIME,time_reference,"The three biggest singles co-written by Elton John and Osborne were ""Part Time Love"" from 1978, ""Little Jeannie"", a US million-seller in 1980, and the worldwide hit ""Blue Eyes"" from 1982.",6,4,== Career ==,5021926
1980,CD,YEAR_REGEX_1,TIME,time_reference,"The three biggest singles co-written by Elton John and Osborne were ""Part Time Love"" from 1978, ""Little Jeannie"", a US million-seller in 1980, and the worldwide hit ""Blue Eyes"" from 1982.",6,4,== Career ==,5021926
1982,CD,YEAR_REGEX_1,TIME,time_reference,"The three biggest singles co-written by Elton John and Osborne were ""Part Time Love"" from 1978, ""Little Jeannie"", a US million-seller in 1980, and the worldwide hit ""Blue Eyes"" from 1982.",6,4,== Career ==,5021926
1982,CD,YEAR_REGEX_1,TIME,time_reference,He co-wrote songs for Albert Hammond's album Somewhere in America (1982).,0,5,== Career ==,5021926
Am,VBP,HALFDAY_REGEX_1,TIME,,"""I Am the Future"", written with Lalo Schifrin for the soundtrack of the movie Class of 1984, was performed by Alice Cooper.",0,6,== Career ==,5021926
the Future,DT NN,PREFIX_REGEX_1 TIMELINE_REGEX,MODIFIER TIME,time_reference,"""I Am the Future"", written with Lalo Schifrin for the soundtrack of the movie Class of 1984, was performed by Alice Cooper.",0,6,== Career ==,5021926
of 1984,IN CD,PREFIX_REGEX_1 YEAR_REGEX_1,MODIFIER TIME,time_reference,"""I Am the Future"", written with Lalo Schifrin for the soundtrack of the movie Class of 1984, was performed by Alice Cooper.",0,6,== Career ==,5021926
Day,NNP,TIME_UNIT_REGEX,TIME,time_reference,"Other films featuring Osborne songs include My Own Private Idaho, Stardust, Every Day's a Holiday, Summer Lovers, The Legacy and Oh!",1,6,== Career ==,5021926
Summer,NNP,SEASON_REGEX,TIME,time_reference,"Other films featuring Osborne songs include My Own Private Idaho, Stardust, Every Day's a Holiday, Summer Lovers, The Legacy and Oh!",1,6,== Career ==,5021926
the 2006,DT CD,PREFIX_REGEX_1 YEAR_REGEX_1,MODIFIER TIME,time_reference,"More recent work includes the 2006 UK top-3 hit ""Checkin' It Out"" by Lil' Chris.",1,7,== Career ==,5021926
